變異點編號,權責單位,查證結果,變異類型,latitude,longitude
N231000200009,彰化縣,合法,新增建物,23.91000,120.33000
N22991100010,彰化縣,合法,新增建物,23.90000,120.49000
N031000200027,彰化縣,合法,其他,24.10000,120.50000
N031000200076,彰化縣,違規,新增建物,24.11000,120.54000
N21991100028,彰化縣,違規,新增建物,23.90000,120.55000
N181000200071,彰化縣,合法,新增建物,23.91000,120.56000
204990500001,第四河川局,合法,新增建物,23.83000,120.30000
N021000200036,彰化縣,合法,其他,24.06000,120.43000
N07990800007,彰化縣,合法,新增建物,23.84000,120.60000
N231000200004,彰化縣,合法,道路變化,23.97000,120.35000
N251000200017,彰化縣,合法,新增建物,23.87000,120.42000
N161000200052,彰化縣,違規,新增建物,24.00000,120.45000
N111000200039,彰化縣,違規,整地,24.05000,120.45000
N151000200060,彰化縣,違規,新增建物,23.98000,120.53000
N161000200051,彰化縣,合法,其他,24.02000,120.45000
N11990800001,彰化縣,違規,新增水域(漁塭或水塘),24.03000,120.45000
N111000200054,彰化縣,合法,新增建物,24.02000,120.47000
N101000200022,彰化縣,違規,新增建物,24.16000,120.48000
N261000200021,彰化縣,合法,其他,23.83000,120.50000
N10991100017,彰化縣,違規,新增建物,24.15000,120.50000
N21990800005,彰化縣,違規,新增建物,23.89000,120.56000
N051000200066,彰化縣,合法,其他,23.96000,120.60000
N08991100005,彰化縣,合法,其他,23.93000,120.41000
N151000200058,彰化縣,合法,新增建物,24.00000,120.52000
N111000200043,彰化縣,合法,新增建物,24.04000,120.46000
N11991100020,彰化縣,合法,其他,24.04000,120.46000
N161000200055,彰化縣,違規,新增建物,24.01000,120.48000
N26991100015,彰化縣,違規,新增建物,23.83000,120.50000
N10990500007,彰化縣,違規,新增建物,24.16000,120.50000
N06991100025,彰化縣,違規,新增建物,23.95000,120.51000
N17990800002,彰化縣,違規,新增建物,23.94000,120.54000
N18990500014,彰化縣,違規,新增建物,23.93000,120.56000
N021000200038,彰化縣,違規,新增建物,24.06000,120.45000
N121000200040,彰化縣,違規,新增建物,24.05000,120.48000
N191000200072,彰化縣,違規,新增建物,23.92000,120.58000
N231000200015,彰化縣,合法,新增建物,23.88000,120.34000
N231000200003,彰化縣,合法,道路變化,23.97000,120.35000
N161000200053,彰化縣,合法,其他,24.00000,120.43000
N161000200056,彰化縣,合法,其他,24.00000,120.46000
N171000200067,彰化縣,違規,新增建物,23.94000,120.53000
N081000200008,彰化縣,合法,新增建物,23.94000,120.41000
N26990800006,彰化縣,違規,新增建物,23.87000,120.51000
N15991100022,彰化縣,合法,整地,23.99000,120.56000
N151000200061,彰化縣,違規,新增建物,23.98000,120.57000
N02990500011,彰化縣,合法,新增建物,24.06000,120.39000
N261000200018,彰化縣,違規,新增建物,23.86000,120.49000
N111000200057,彰化縣,合法,其他,24.01000,120.49000
N031000200030,彰化縣,違規,其他,24.08000,120.49000
N171000200065,彰化縣,違規,新增建物,23.95000,120.55000
N15991100023,彰化縣,違規,新增建物,23.98000,120.57000
N051000200069,彰化縣,合法,新增建物,23.94000,120.58000
N241000200020,彰化縣,合法,其他,23.85000,120.34000
N02991100018,彰化縣,合法,新增建物,24.07000,120.39000
N03991100032,彰化縣,違規,新增建物,24.13000,120.51000
N26990800008,彰化縣,合法,其他,23.82000,120.54000
N141000200063,彰化縣,合法,其他,23.98000,120.64000
N23991100007,彰化縣,合法,新增建物,23.92000,120.33000
N031000200031,彰化縣,違規,其他,24.08000,120.49000
N211000200070,彰化縣,合法,新增建物,23.90000,120.51000
N25990500006,彰化縣,合法,其他,23.84000,120.38000
N081000200012,彰化縣,合法,其他,23.91000,120.41000
N22991100012,彰化縣,合法,新增建物,23.87000,120.46000
N061000200006,彰化縣,合法,新增建物,23.97000,120.47000
N211000200013,彰化縣,合法,新增建物,23.92000,120.49000
N03990500009,彰化縣,違規,其他,24.12000,120.49000
N07991100029,彰化縣,違規,新增建物,23.89000,120.57000
N191000200073,彰化縣,合法,新增建物,23.91000,120.57000
N231000200002,彰化縣,合法,其他,23.97000,120.34000
N021000200026,彰化縣,違規,新增建物,24.08000,120.47000
N26991100014,彰化縣,違規,新增建物,23.83000,120.49000
N121000200045,彰化縣,違規,新增建物,24.03000,120.51000
N211000200074,彰化縣,合法,整地,23.89000,120.53000
N191000200075,彰化縣,違規,新增建物,23.89000,120.59000
N24990500003,彰化縣,違規,新增建物,23.87000,120.30000
N231000200046,彰化縣,違規,其他,24.01000,120.38000
N10991100016,彰化縣,違規,新增建物,24.15000,120.50000
N26990500015,彰化縣,違規,新增建物,23.82000,120.51000
N121000200041,彰化縣,違規,新增建物,24.05000,120.51000
N051000200068,彰化縣,違規,新增建物,23.95000,120.57000
N11990500012,彰化縣,合法,其他,24.04000,120.40000
N111000200049,彰化縣,合法,其他,24.01000,120.43000
N161000200001,彰化縣,違規,新增建物,23.98000,120.44000
N161000200005,彰化縣,合法,新增建物,23.97000,120.45000
N121000200042,彰化縣,違規,新增建物,24.05000,120.50000
N05990800003,彰化縣,違規,新增建物,23.94000,120.59000
N23990500001,彰化縣,違規,新增水域(漁塭或水塘),23.98000,120.37000
N161000200050,彰化縣,違規,新增建物,24.00000,120.43000
N25991100011,彰化縣,違規,新增建物,23.86000,120.44000
N22991100009,彰化縣,合法,新增建物,23.89000,120.49000
N031000200033,彰化縣,違規,新增建物,24.08000,120.50000
N031000200029,彰化縣,違規,新增建物,24.09000,120.50000
N26991100031,彰化縣,違規,新增建物,23.84000,120.51000
N03990500008,彰化縣,違規,新增建物,24.13000,120.51000
N04991100030,彰化縣,合法,其他,23.87000,120.53000
N151000200062,彰化縣,合法,新增建物,23.98000,120.58000
N14991100033,彰化縣,違規,新增建物,24.01000,120.64000
N23991100004,彰化縣,合法,新增建物,23.92000,120.33000
N021000200024,彰化縣,合法,其他,24.08000,120.45000
N17991100027,彰化縣,違規,新增建物,23.97000,120.54000
