變異點編號,權責單位,查證結果,變異類型,latitude,longitude
Q101000600065,嘉義縣,合法,其他,23.32000,120.19000
Q031000600036,嘉義縣,合法,其他,23.38000,120.20000
Q081000600013,嘉義縣,合法,其他,23.47000,120.24000
Q101001200004,嘉義縣,合法,新增建物,23.38000,120.26000
Q111001000019,嘉義縣,合法,其他,23.39000,120.27000
Q131001200003,嘉義縣,違規,新增建物,23.43000,120.48000
Q171000600117,嘉義縣,合法,新增建物,23.45000,120.57000
Q091001000004,嘉義縣,合法,其他,23.44000,120.19000
Q091000600010,嘉義縣,合法,其他,23.46000,120.19000
Q101000800026,嘉義縣,違規,其他,23.34000,120.20000
Q101000800022,嘉義縣,合法,其他,23.37000,120.21000
Q101000600043,嘉義縣,違規,新增建物,23.38000,120.24000
Q111000800039,嘉義縣,合法,其他,23.42000,120.34000
Q061001000021,嘉義縣,合法,新增建物,23.60000,120.41000
Q091001000006,嘉義縣,合法,其他,23.41000,120.17000
Q091000800002,嘉義縣,合法,其他,23.49000,120.17000
Q031000600044,嘉義縣,合法,其他,23.37000,120.19000
Q101000600046,嘉義縣,合法,其他,23.35000,120.20000
Q101000600071,嘉義縣,合法,其他,23.30000,120.21000
Q101000600075,嘉義縣,合法,其他,23.32000,120.21000
Q101000600057,嘉義縣,合法,其他,23.33000,120.21000
Q081000600088,嘉義縣,違規,新增建物,23.52000,120.26000
Q111000800033,嘉義縣,合法,其他,23.45000,120.27000
Q051001000036,嘉義縣,合法,整地,23.52000,120.42000
Q101000600073,嘉義縣,合法,其他,23.30000,120.20000
Q101000600076,嘉義縣,合法,其他,23.30000,120.21000
Q101000600059,嘉義縣,合法,其他,23.35000,120.21000
Q101000600048,嘉義縣,合法,其他,23.35000,120.22000
Q021000600018,嘉義縣,合法,新增建物,23.43000,120.22000
Q021000800011,嘉義縣,合法,其他,23.44000,120.22000
Q021000600093,嘉義縣,合法,新增建物,23.45000,120.26000
Q021000800030,嘉義縣,違規,其他,23.45000,120.27000
Q121000800029,嘉義縣,合法,其他,23.49000,120.34000
Q121000800031,嘉義縣,合法,其他,23.46000,120.35000
Q091000600004,嘉義縣,合法,其他,23.47000,120.17000
Q031000800019,嘉義縣,合法,其他,23.36000,120.18000
Q031000800012,嘉義縣,合法,新增建物,23.43000,120.21000
Q091000800009,嘉義縣,合法,其他,23.43000,120.18000
Q091000600007,嘉義縣,合法,道路變化,23.46000,120.20000
Q101000600081,嘉義縣,合法,其他,23.30000,120.21000
Q101000600062,嘉義縣,合法,其他,23.33000,120.21000
Q031000600041,嘉義縣,合法,其他,23.38000,120.21000
Q021000600096,嘉義縣,合法,新增建物,23.43000,120.28000
Q121000600094,嘉義縣,合法,其他,23.46000,120.30000
Q121001200007,嘉義縣,合法,其他,23.50000,120.35000
Q041000600112,嘉義縣,合法,新增建物,23.57000,120.49000
Q141001000040,嘉義縣,違規,新增建物,23.43000,120.52000
Q101000600053,嘉義縣,合法,其他,23.34000,120.18000
Q031000600030,嘉義縣,違規,道路變化,23.38000,120.18000
Q101000600037,嘉義縣,合法,自然植被改變,23.38000,120.22000
Q121000600091,嘉義縣,合法,其他,23.49000,120.32000
Q091000800014,嘉義縣,合法,道路變化,23.42000,120.17000
Q031000600025,嘉義縣,合法,其他,23.40000,120.18000
