變異點編號,權責單位,查證結果,變異類型,latitude,longitude
L091020500005,臺中市,違規,新增建物,24.21000,120.66000
L201020500014,臺中市,違規,新增建物,24.11000,120.67000
7011020502001,臺中港務分公司,合法,新增人工構造物,24.31000,120.52000
7011020900001,臺中市,違規,新增建物,24.30000,120.55000
B071020500012,臺中市,違規,新增建物,24.12000,120.63000
L031020500027,臺中市,合法,作物變化,24.36000,120.63000
L151020500013,臺中市,違規,新增建物,24.10000,120.65000
L181020900006,臺中市,違規,新增建物,24.08000,120.66000
L201020700009,臺中市,合法,新增建物,24.09000,120.71000
L161020900003,臺中市,違規,新增建物,24.16000,120.54000
L071020500002,臺中市,違規,新增建物,24.25000,120.68000
L101020500009,臺中市,違規,新增建物,24.19000,120.71000
7011020902001,臺中港務分公司,合法,其他,24.29000,120.51000
L071020500035,臺中市,違規,新增建物,24.27000,120.66000
L141020500029,臺中市,合法,其他,24.33000,120.59000
L151020900004,臺中市,違規,新增建物,24.09000,120.63000
L081020500031,臺中市,合法,新增建物,24.30000,120.67000
L071020700016,臺中市,違規,新增建物,24.26000,120.68000
7011020700001,臺中港務分公司,合法,新增建物,24.25000,120.52000
L161020500011,臺中市,違規,新增建物,24.17000,120.53000
L151020500019,臺中市,違規,新增建物,24.08000,120.64000
L071020904003,臺中市,合法,新增建物,24.28000,120.71000
L071020500032,臺中市,違規,新增建物,24.29000,120.64000
L151020900007,臺中市,違規,新增建物,24.05000,120.65000
L201020500020,臺中市,違規,新增建物,24.09000,120.68000
L011020900014,臺中市,違規,新增建物,24.27000,120.74000
L041020700013,臺中市,違規,新增建物,24.30000,120.58000
L031020700012,臺中市,違規,新增建物,24.33000,120.60000
L071020904002,臺中市,合法,新增建物,24.28000,120.70000
L191020700007,臺中市,違規,新增建物,24.13000,120.73000
L071020500034,臺中市,違規,新增建物,24.27000,120.64000
L121020900015,臺中市,違規,新增建物,24.28000,120.78000
L161020700006,臺中市,違規,新增建物,24.14000,120.54000
L031020500025,臺中市,違規,新增建物,24.38000,120.63000
L151020500021,臺中市,違規,新增建物,24.07000,120.64000
B081020500010,臺中市,合法,其他,24.19000,120.72000
L151020500016,臺中市,違規,新增建物,24.08000,120.63000
L071020500036,臺中市,違規,新增建物,24.27000,120.68000
L081020900009,臺中市,合法,新增建物,24.31000,120.68000
L011020700001,臺中市,違規,新增建物,24.24000,120.70000
L041020900011,臺中市,合法,其他,24.28000,120.55000
B061020900001,臺中市,違規,新增建物,24.20000,120.62000
L031020500022,臺中市,違規,新增建物,24.43000,120.63000
L071020700014,臺中市,違規,新增建物,24.29000,120.64000
L071020504001,臺中市,合法,河道變化,24.28000,120.70000
L101020700005,臺中市,違規,新增建物,24.20000,120.71000
L141020500030,臺中市,合法,其他,24.33000,120.59000
L141020500026,臺中市,違規,新增建物,24.37000,120.61000
L071020500033,臺中市,違規,新增建物,24.28000,120.64000
L031020700011,臺中市,違規,新增建物,24.38000,120.65000
L151020900008,臺中市,違規,其他,24.05000,120.66000
L201020500015,臺中市,合法,其他,24.11000,120.70000
L151020500018,臺中市,違規,新增建物,24.08000,120.64000
L101020500004,臺中市,違規,新增建物,24.21000,120.68000
L101020500008,臺中市,違規,整地,24.20000,120.70000
L071020904001,臺中市,合法,新增建物,24.28000,120.70000
L141020500024,臺中市,違規,新增建物,24.38000,120.61000
L071020700019,臺中市,違規,新增建物,24.27000,120.69000
L031020700010,臺中市,違規,新增建物,24.42000,120.62000
L151020500017,臺中市,違規,新增建物,24.09000,120.64000
L091020500001,臺中市,違規,新增建物,24.24000,120.64000
L071020700018,臺中市,違規,新增建物,24.27000,120.69000
B061020500007,臺中市,違規,新增建物,24.20000,120.63000
L091020500003,臺中市,違規,新增建物,24.21000,120.66000
L201020700008,臺中市,違規,新增建物,24.11000,120.67000
L071020700017,臺中市,違規,新增建物,24.26000,120.67000
L101020700004,臺中市,違規,新增建物,24.20000,120.70000
L071020500037,臺中市,違規,新增建物,24.27000,120.70000
L071020500038,臺中市,違規,新增建物,24.27000,120.70000
L071020900012,臺中市,違規,新增建物,24.28000,120.71000
L101020500006,臺中市,違規,新增建物,24.20000,120.72000
L141020500023,臺中市,違規,新增建物,24.38000,120.62000
L071020704001,臺中市,合法,河道變化,24.28000,120.70000
L011020700002,臺中市,違規,新增建物,24.23000,120.72000
L141020500028,臺中市,合法,其他,24.33000,120.59000
B061020900002,臺中市,違規,新增建物,24.20000,120.62000
L151020900005,臺中市,違規,新增建物,24.09000,120.63000
L091020700003,臺中市,違規,新增建物,24.21000,120.66000
L011020900013,臺中市,違規,新增建物,24.27000,120.74000
