變異點編號,權責單位,查證結果,變異類型,latitude,longitude
P121020700018,雲林縣,合法,新增建物,23.80000,120.30000
P121020700030,雲林縣,合法,整地,23.78000,120.33000
P111020900023,雲林縣,合法,其他,23.78000,120.36000
P021020500015,雲林縣,違規,新增水域(漁塭或水塘),23.67000,120.50000
P161020500007,雲林縣,合法,其他,23.75000,120.21000
P121020900027,雲林縣,合法,作物變化,23.76000,120.35000
P121020700032,雲林縣,合法,作物變化,23.78000,120.36000
P111020900020,雲林縣,合法,整地,23.81000,120.37000
P161020700001,雲林縣,合法,其他,23.69000,120.19000
P131020500019,雲林縣,合法,道路變化,23.77000,120.28000
P131020700038,雲林縣,合法,新增建物,23.75000,120.29000
P041020900024,雲林縣,合法,作物變化,23.79000,120.46000
P161020500008,雲林縣,合法,其他,23.75000,120.21000
P131020900009,雲林縣,合法,整地,23.80000,120.24000
P181020700015,雲林縣,合法,整地,23.64000,120.27000
P121020700028,雲林縣,合法,作物變化,23.79000,120.35000
P171020700016,雲林縣,合法,其他,23.63000,120.36000
P121020700031,雲林縣,合法,作物變化,23.77000,120.36000
P111020700033,雲林縣,合法,其他,23.78000,120.36000
P111020700020,雲林縣,合法,整地,23.81000,120.40000
P131020500012,雲林縣,合法,新增建物,23.75000,120.27000
P131020700006,雲林縣,合法,作物變化,23.80000,120.24000
P131020500010,雲林縣,合法,新增水域(漁塭或水塘),23.77000,120.25000
P131020500004,雲林縣,合法,新增建物,23.80000,120.25000
P131020900019,雲林縣,合法,作物變化,23.81000,120.28000
P051020500013,雲林縣,合法,新增建物,23.68000,120.35000
P011020500021,雲林縣,合法,作物變化,23.74000,120.57000
P131020700009,雲林縣,合法,道路變化,23.79000,120.24000
P131020900006,雲林縣,合法,新增水域(漁塭或水塘),23.81000,120.24000
P131020500009,雲林縣,合法,新增水域(漁塭或水塘),23.77000,120.25000
P201020500017,雲林縣,合法,新增建物,23.55000,120.27000
P121020700039,雲林縣,合法,其他,23.76000,120.32000
P121020700029,雲林縣,合法,整地,23.79000,120.35000
P091020700043,雲林縣,合法,新增建物,23.76000,120.51000
P131020500005,雲林縣,合法,新增水域(漁塭或水塘),23.77000,120.21000
P131020500006,雲林縣,合法,新增水域(漁塭或水塘),23.76000,120.23000
P201020700005,雲林縣,合法,作物變化,23.52000,120.24000
P131020900007,雲林縣,合法,新增水域(漁塭或水塘),23.81000,120.24000
P171020900018,雲林縣,違規,其他,23.62000,120.31000
P131020900011,雲林縣,合法,新增建物,23.77000,120.25000
P131020900025,雲林縣,合法,作物變化,23.76000,120.26000
P151020700013,雲林縣,合法,整地,23.71000,120.31000
P181020700002,雲林縣,違規,新增建物,23.66000,120.17000
P131020700010,雲林縣,合法,新增建物,23.77000,120.24000
P131020700025,雲林縣,合法,新增建物,23.77000,120.29000
P041020500018,雲林縣,合法,整地,23.78000,120.46000
P131020700007,雲林縣,合法,道路變化,23.78000,120.23000
P031020900012,雲林縣,違規,新增建物,23.74000,120.47000
P021020900015,雲林縣,合法,整地,23.71000,120.49000
P141020700003,雲林縣,違規,新增建物,23.67000,120.24000
P031020900013,雲林縣,合法,整地,23.73000,120.50000
P191020500002,雲林縣,合法,新增建物,23.61000,120.18000
P161020900003,雲林縣,合法,作物變化,23.68000,120.19000
P131020900010,雲林縣,合法,新增建物,23.80000,120.25000
P171020900017,雲林縣,合法,其他,23.63000,120.32000
P151020900014,雲林縣,合法,其他,23.71000,120.33000
P121020700027,雲林縣,合法,作物變化,23.78000,120.33000
P111020900021,雲林縣,合法,作物變化,23.81000,120.41000
P091020900028,雲林縣,合法,作物變化,23.75000,120.50000
P161020900001,雲林縣,合法,整地,23.74000,120.22000
P111020700040,雲林縣,合法,其他,23.77000,120.36000
P051020700014,雲林縣,合法,作物變化,23.68000,120.38000
P011020700042,雲林縣,違規,新增建物,23.69000,120.56000
P161020700011,雲林縣,合法,新增建物,23.75000,120.22000
P141020700012,雲林縣,違規,新增建物,23.70000,120.26000
P121020700023,雲林縣,合法,其他,23.78000,120.31000
P021020900016,雲林縣,合法,其他,23.66000,120.47000
P131020500011,雲林縣,合法,新增水域(漁塭或水塘),23.77000,120.25000
P061020700017,雲林縣,違規,新增建物,23.58000,120.27000
P121020700026,雲林縣,合法,其他,23.80000,120.31000
P051020500014,雲林縣,違規,新增建物,23.68000,120.39000
P191020500001,雲林縣,違規,新增建物,23.62000,120.15000
P131020700035,雲林縣,合法,新增建物,23.77000,120.29000
P061020500016,雲林縣,違規,新增建物,23.59000,120.31000
P011020900030,雲林縣,合法,整地,23.70000,120.54000
P181020502018,雲林縣,合法,其他,23.61659,120.13664
P131020900008,雲林縣,合法,新增水域(漁塭或水塘),23.78000,120.21000
P131020500020,雲林縣,合法,新增建物,23.76000,120.27000
P131020900022,雲林縣,合法,作物變化,23.78000,120.28000
P131020700022,雲林縣,合法,新增建物,23.79000,120.29000
P121020700036,雲林縣,合法,整地,23.75000,120.30000
P071020900031,雲林縣,合法,整地,23.65000,120.55000
P191020900004,雲林縣,合法,其他,23.63000,120.16000
P131020500003,雲林縣,合法,作物變化,23.80000,120.26000
P121020700019,雲林縣,合法,整地,23.80000,120.33000
P011020900029,雲林縣,合法,新增建物,23.74000,120.55000
P191020900005,雲林縣,合法,整地,23.60000,120.18000
P131020700008,雲林縣,合法,新增建物,23.79000,120.25000
P131020700021,雲林縣,合法,道路變化,23.80000,120.29000
P121020900026,雲林縣,合法,整地,23.75000,120.31000
P101020900032,雲林縣,合法,新增建物,23.77000,120.59000
P011020700041,雲林縣,違規,新增建物,23.73000,120.60000
P161020900002,雲林縣,合法,其他,23.72000,120.21000
P131020700037,雲林縣,合法,新增建物,23.75000,120.29000
P201020700004,雲林縣,合法,作物變化,23.52000,120.24000
P131020700024,雲林縣,合法,整地,23.77000,120.30000
P041020700034,雲林縣,合法,其他,23.77000,120.46000
