變異點編號,權責單位,查證結果,變異類型,latitude,longitude
R101020500020,臺南市,合法,其他,23.21000,120.30000
R231020704001,臺南市,合法,整地,23.08000,120.44000
R161020900015,臺南市,違規,其他,23.28000,120.17000
D021020900002,臺南市,違規,新增建物,22.95000,120.20000
R271020700001,臺南市,違規,新增建物,22.97000,120.25000
R191020504001,臺南市,合法,其他,23.13000,120.27000
R311020500028,臺南市,合法,新增建物,23.04000,120.28000
R031020500031,臺南市,違規,新增建物,23.40000,120.40000
R281020500017,臺南市,違規,新增建物,22.91000,120.28000
R231020900021,臺南市,合法,新增建物,23.14000,120.44000
R161020900018,臺南市,合法,其他,23.25000,120.12000
R021020700007,臺南市,合法,作物變化,23.31000,120.25000
R281020500016,臺南市,違規,新增建物,22.96000,120.31000
R181020700016,臺南市,違規,新增建物,23.02000,120.31000
R041020900041,臺南市,合法,新增建物,23.27000,120.36000
R171020900004,臺南市,合法,其他,23.24000,120.17000
R131020900007,臺南市,合法,其他,23.13000,120.19000
R311020900026,臺南市,合法,新增建物,23.04000,120.28000
R181020500030,臺南市,違規,新增建物,23.01000,120.30000
R041020704003,臺南市,合法,新增建物,23.27000,120.36000
R161020900014,臺南市,違規,新增建物,23.29000,120.15000
R131020500008,臺南市,違規,新增建物,23.14000,120.22000
R041020704002,臺南市,合法,新增建物,23.27000,120.36000
3531020900001,嘉義林區管理處,合法,天災,23.34000,120.50000
R021020500032,臺南市,違規,其他,23.34000,120.27000
R311020500029,臺南市,合法,新增建物,23.04000,120.28000
R111020500024,臺南市,違規,新增建物,23.12000,120.39000
D021020500002,臺南市,合法,新增建物,22.96000,120.20000
R021020900017,臺南市,違規,新增建物,23.29000,120.23000
R021020900031,臺南市,違規,新增建物,23.33000,120.28000
R021020500034,臺南市,違規,新增建物,23.34000,120.29000
R181020900027,臺南市,違規,其他,23.04000,120.30000
R291020500018,臺南市,違規,新增建物,22.91000,120.34000
R171020900016,臺南市,合法,作物變化,23.28000,120.20000
R021020700010,臺南市,違規,新增建物,23.29000,120.24000
R201020500025,臺南市,合法,其他,23.10000,120.27000
R061020900037,臺南市,合法,作物變化,23.30000,120.38000
R191020900022,臺南市,合法,新增建物,23.11000,120.27000
R101020700011,臺南市,合法,新增建物,23.22000,120.34000
R041020900036,臺南市,合法,新增建物,23.28000,120.35000
R041020504004,臺南市,合法,新增建物,23.27000,120.36000
R231020700013,臺南市,合法,整地,23.15000,120.44000
R241020700012,臺南市,合法,道路變化,23.16000,120.49000
R141020700006,臺南市,合法,其他,23.14000,120.13000
R311020900025,臺南市,合法,新增建物,23.04000,120.28000
R061020900033,臺南市,合法,新增建物,23.33000,120.40000
R031020900034,臺南市,合法,新增建物,23.35000,120.44000
R161020500004,臺南市,合法,整地,23.25000,120.10000
R311020500026,臺南市,違規,新增建物,23.04000,120.27000
R081020900040,臺南市,合法,其他,23.26000,120.29000
R041020504002,臺南市,合法,新增建物,23.28000,120.36000
R031020700017,臺南市,違規,新增建物,23.40000,120.40000
R211020500012,臺南市,違規,新增建物,23.11000,120.24000
R281020700015,臺南市,違規,新增建物,23.01000,120.28000
R311020900024,臺南市,合法,新增建物,23.04000,120.28000
R041020900039,臺南市,違規,其他,23.26000,120.30000
R041020904004,臺南市,合法,新增建物,23.27000,120.36000
R121020700005,臺南市,違規,新增建物,23.16000,120.17000
D021020700002,臺南市,合法,新增建物,22.94000,120.19000
R121020700004,臺南市,違規,其他,23.20000,120.19000
R041020504003,臺南市,合法,新增建物,23.27000,120.36000
R161020700008,臺南市,合法,整地,23.29000,120.15000
R271020500003,臺南市,合法,其他,22.91000,120.24000
R021020700009,臺南市,違規,新增建物,23.29000,120.25000
R311020500015,臺南市,違規,新增建物,23.00000,120.26000
R041020904002,臺南市,違規,新增建物,23.29000,120.34000
R231020900019,臺南市,違規,新增建物,23.14000,120.44000
R141020500005,臺南市,違規,新增建物,23.18000,120.12000
D061020900011,臺南市,合法,整地,23.05000,120.13000
R311020500027,臺南市,合法,新增建物,23.04000,120.28000
R051020900032,臺南市,合法,新增建物,23.34000,120.38000
R161020900013,臺南市,合法,其他,23.31000,120.12000
R141020500006,臺南市,合法,其他,23.15000,120.13000
D061020900012,臺南市,合法,新增建物,23.04000,120.16000
R211020500013,臺南市,違規,新增建物,23.07000,120.22000
R011020700019,臺南市,違規,整地,23.31000,120.29000
R091020500019,臺南市,合法,其他,23.23000,120.34000
R041020900042,臺南市,合法,新增建物,23.27000,120.36000
R051020500036,臺南市,合法,新增建物,23.35000,120.38000
R131020500011,臺南市,違規,新增建物,23.11000,120.18000
D021020900003,臺南市,違規,新增建物,22.95000,120.20000
R231020900020,臺南市,合法,新增建物,23.13000,120.44000
R191020500021,臺南市,合法,其他,23.13000,120.28000
R201020904001,臺南市,合法,新增建物,23.09000,120.29000
R021020500033,臺南市,合法,新增建物,23.34000,120.29000
R061020900038,臺南市,合法,作物變化,23.29000,120.38000
D061020900009,臺南市,合法,新增建物,23.07000,120.15000
R201020700014,臺南市,合法,新增建物,23.10000,120.27000
R191020500023,臺南市,合法,新增建物,23.11000,120.27000
R181020900023,臺南市,合法,其他,23.05000,120.34000
R041020904003,臺南市,合法,新增建物,23.27000,120.36000
R151020900005,臺南市,合法,其他,23.21000,120.15000
R151020900006,臺南市,合法,其他,23.21000,120.15000
R071020700003,臺南市,合法,新增建物,23.21000,120.21000
R181020900028,臺南市,違規,新增建物,23.02000,120.29000
R021020500035,臺南市,違規,新增建物,23.33000,120.29000
R291020900029,臺南市,違規,整地,23.01000,120.32000
D021020500001,臺南市,合法,新增建物,22.95000,120.19000
R131020500007,臺南市,違規,新增建物,23.13000,120.19000
D021020900001,臺南市,違規,新增建物,22.95000,120.20000
R031020700018,臺南市,違規,新增建物,23.37000,120.41000
R141020500010,臺南市,違規,新增建物,23.10000,120.09000
R141020900008,臺南市,違規,新增建物,23.09000,120.12000
D061020500014,臺南市,合法,新增建物,23.06000,120.19000
R211020900010,臺南市,違規,新增建物,23.10000,120.22000
R131020500009,臺南市,合法,新增建物,23.14000,120.24000
R191020500022,臺南市,違規,新增建物,23.14000,120.31000
R051020900030,臺南市,合法,新增建物,23.35000,120.32000
