變異點編號,權責單位,查證結果,變異類型,latitude,longitude
AC0710801015,基隆市,合法,其他,25.12886,121.78242
AC0110804003,基隆市,違規,未依核定計畫施工,25.13813,121.79260
AC0210813008,基隆市,合法,其他,25.12114,121.66585
21010813008,第十河川局,合法,其他,25.09980,121.70029
AC0610813016,基隆市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),25.13788,121.70148
AC0510801004,基隆市,違規,其他開挖整地,25.15692,121.72194
AC0610813017,基隆市,合法,其他,25.14281,121.72492
AC0510803001,基隆市,合法,其他,25.14798,121.74109
AC0610805004,基隆市,合法,其他,25.13148,121.72293
AC0210814001,基隆市,合法,其他,25.09209,121.66853
AC0310801013,基隆市,合法,其他,25.10273,121.73001
C01108501001,基隆市,合法,其他,25.18996,121.78582
AC0210813005,基隆市,合法,其他,25.13530,121.69331
AC0110815004,基隆市,違規,未依核定計畫施工,25.13800,121.79263
AC0210813012,基隆市,違規,其他開挖整地,25.11466,121.71187
AC0710805005,基隆市,合法,非農業核准開發案件,25.13136,121.77643
AC0710813020,基隆市,合法,其他,25.12415,121.77765
AC0110801003,基隆市,合法,其他,25.13896,121.78540
AC0210813001,基隆市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),25.13427,121.66517
AC0210805002,基隆市,合法,其他,25.14033,121.68430
AC0210805001,基隆市,合法,其他,25.14174,121.68518
AC0210815002,基隆市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),25.12823,121.68942
AC0110802001,基隆市,違規,未依核定計畫施工,25.15526,121.76895
AC0510801005,基隆市,合法,其他,25.15371,121.72634
AC0210806001,基隆市,合法,其他,25.12195,121.66498
AC0610801010,基隆市,合法,其他,25.13382,121.71894
AC0710813022,基隆市,合法,其他,25.13033,121.77403
AC0710805006,基隆市,合法,非農業核准開發案件,25.13159,121.77567
AC0210813007,基隆市,合法,其他,25.12631,121.69162
AC0210801001,基隆市,合法,休閒農業開發案件,25.13545,121.69564
AC0610805003,基隆市,合法,其他,25.13518,121.71895
AC0710804006,基隆市,合法,其他,25.13160,121.78685
AC0610801011,基隆市,合法,其他,25.13511,121.72290
AC0110804004,基隆市,違規,開發建築用地,25.13065,121.79838
AC0210804001,基隆市,合法,其他,25.11610,121.69527
AC0710801017,基隆市,合法,其他,25.12382,121.75954
AC0110815005,基隆市,違規,未依核定計畫施工,25.13978,121.78900
AC0510813014,基隆市,合法,其他,25.14644,121.73872
AC0710813023,基隆市,合法,其他,25.13119,121.75711
AC0710814003,基隆市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),25.11445,121.79152
AC0210815003,基隆市,合法,其他,25.08763,121.67196
AC0610801009,基隆市,合法,無道路可到達,25.14448,121.70735
AC0610802003,基隆市,違規,其他開挖整地,25.13476,121.72437
AC0710813019,基隆市,合法,其他,25.12956,121.78230
AC0210813002,基隆市,合法,其他,25.12570,121.66278
AC0210813004,基隆市,合法,其他,25.14129,121.68492
AC0610813015,基隆市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),25.14689,121.69435
AC0210813009,基隆市,合法,其他,25.10838,121.66445
AC0210815001,基隆市,合法,其他,25.12688,121.67660
AC0510801006,基隆市,合法,其他,25.15512,121.72789
AC0710801016,基隆市,合法,非農業核准開發案件,25.13182,121.77578
AC0210813010,基隆市,合法,其他,25.10372,121.66413
AC0710813018,基隆市,合法,非農業核准開發案件,25.13127,121.78143
AC0210813006,基隆市,合法,其他,25.12681,121.69225
AC0710801014,基隆市,違規,其他開挖整地,25.13509,121.76287
AC0610801012,基隆市,合法,其他,25.12997,121.73464
AC0110804002,基隆市,違規,未依核定計畫施工,25.13980,121.78890
AC0610815006,基隆市,合法,其他,25.15259,121.70690
AC0110804005,基隆市,違規,開發建築用地,25.13257,121.79749
AC0610815007,基隆市,合法,其他,25.15165,121.70775
AC0610814002,基隆市,合法,其他,25.15697,121.71682
AC0310802004,基隆市,合法,其他,25.10296,121.73039
AC0510801007,基隆市,違規,整坡作業,25.15427,121.74575
AC0710813021,基隆市,合法,其他,25.13109,121.77335
AC0110813013,基隆市,違規,未依核定計畫施工,25.13992,121.78892
AC0210813003,基隆市,合法,其他,25.12496,121.66531
AC0210813011,基隆市,合法,其他,25.10176,121.66708
AC0210801002,基隆市,合法,其他,25.07191,121.69187
AC0610802002,基隆市,合法,無道路可到達,25.14438,121.70714
AC0510801008,基隆市,合法,其他,25.14749,121.72472
