變異點編號,權責單位,查證結果,變異類型,latitude,longitude
T141000600015,屏東縣,合法,整地,22.55000,120.51000
T051000600103,屏東縣,合法,其他,22.60000,120.51000
T211000600047,屏東縣,合法,移除水域(漁塭或水塘),22.42000,120.53000
T061001204001,屏東縣,合法,新增建物,22.72000,120.54000
T211000600053,屏東縣,違規,新增水域(漁塭或水塘),22.42000,120.56000
T021000600126,屏東縣,違規,其他,22.53000,120.56000
T131000600110,屏東縣,合法,其他,22.59000,120.57000
T151000600130,屏東縣,合法,新增建物,22.51000,120.58000
T101000600081,屏東縣,合法,其他,22.74000,120.59000
1051000600001,墾丁,合法,整地,22.05000,120.71000
T191000600007,屏東縣,合法,其他,22.43000,120.49000
T171001000006,屏東縣,合法,其他,22.52000,120.43000
T051000800009,屏東縣,合法,其他,22.61000,120.47000
T011000800008,屏東縣,違規,新增建物,22.63000,120.49000
T131000600104,屏東縣,合法,其他,22.60000,120.55000
T161000600070,屏東縣,合法,其他,22.38000,120.59000
T151000600033,屏東縣,合法,新增建物,22.49000,120.61000
T121000600113,屏東縣,合法,其他,22.57000,120.61000
T191000600006,屏東縣,合法,新增建物,22.43000,120.50000
T201000800003,屏東縣,合法,新增建物,22.49000,120.50000
T141000600120,屏東縣,合法,整地,22.55000,120.51000
T141000600115,屏東縣,違規,新增建物,22.57000,120.52000
T211000600052,屏東縣,合法,其他,22.40000,120.55000
T061000600090,屏東縣,違規,新增建物,22.69000,120.55000
T111001000015,屏東縣,合法,其他,22.85000,120.61000
T041000600026,屏東縣,違規,新增建物,22.02000,120.73000
T031000800001,屏東縣,違規,其他,22.48000,120.47000
T051000600013,屏東縣,合法,新增建物,22.59000,120.49000
T211000600049,屏東縣,合法,新增水域(漁塭或水塘),22.41000,120.54000
T211000600051,屏東縣,合法,新增水域(漁塭或水塘),22.40000,120.55000
T021001200010,屏東縣,合法,其他,22.54000,120.55000
T101001200007,屏東縣,違規,新增建物,22.73000,120.55000
T211000600041,屏東縣,合法,其他,22.43000,120.56000
T101000600078,屏東縣,合法,其他,22.74000,120.57000
T151000600042,屏東縣,合法,新增建物,22.45000,120.62000
T171001000005,屏東縣,合法,其他,22.56000,120.46000
T011000600010,屏東縣,合法,新增建物,22.64000,120.46000
T081000800005,屏東縣,合法,新增建物,22.72000,120.47000
T011000600011,屏東縣,合法,其他,22.63000,120.50000
T191000600038,屏東縣,合法,新增建物,22.42000,120.52000
T061000800014,屏東縣,合法,新增建物,22.71000,120.54000
T161000600068,屏東縣,合法,移除建物,22.38000,120.59000
T151000600132,屏東縣,合法,新增建物,22.52000,120.60000
T051000600106,屏東縣,違規,新增建物,22.59000,120.51000
T141000600102,屏東縣,合法,新增水域(漁塭或水塘),22.60000,120.52000
T101000600074,屏東縣,合法,其他,22.74000,120.54000
T071001200009,屏東縣,合法,新增建物,22.66000,120.55000
T061000600091,屏東縣,違規,新增建物,22.70000,120.56000
T101000600082,屏東縣,合法,其他,22.74000,120.60000
T081000800004,屏東縣,違規,新增建物,22.73000,120.47000
T211000600048,屏東縣,合法,整地,22.42000,120.54000
T131000600099,屏東縣,合法,作物變化,22.63000,120.58000
T101000600083,屏東縣,合法,其他,22.73000,120.58000
T251000800013,屏東縣,違規,新增建物,22.25000,120.66000
T041000600028,屏東縣,違規,新增建物,22.00000,120.75000
T051001000002,屏東縣,合法,其他,22.62000,120.46000
T011001200001,屏東縣,合法,新增建物,22.64000,120.49000
T181000600129,屏東縣,合法,作物變化,22.51000,120.53000
T021000600123,屏東縣,合法,其他,22.54000,120.53000
T061000600084,屏東縣,合法,新增建物,22.71000,120.53000
T211000600055,屏東縣,合法,其他,22.41000,120.56000
T151000600032,屏東縣,合法,新增水域(漁塭或水塘),22.49000,120.57000
T161000600072,屏東縣,違規,自然植被改變,22.37000,120.61000
T151000600134,屏東縣,合法,新增建物,22.51000,120.61000
T041001000009,屏東縣,違規,其他,22.03000,120.72000
T051001000003,屏東縣,合法,新增建物,22.59000,120.47000
T081000600018,屏東縣,違規,新增建物,22.75000,120.49000
T061000604004,屏東縣,合法,新增建物,22.71000,120.53000
T161000600060,屏東縣,合法,其他,22.40000,120.56000
T021000600122,屏東縣,違規,其他,22.55000,120.56000
T061000600093,屏東縣,合法,移除水域(漁塭或水塘),22.69000,120.57000
T101000600079,屏東縣,合法,其他,22.73000,120.58000
T121000600112,屏東縣,合法,其他,22.57000,120.61000
