變異點編號,權責單位,查證結果,變異類型,latitude,longitude
L0611008054,臺中市,合法,其他,24.21838,120.46808
L1711007019,臺中市,違規,新增建物,24.20223,120.53910
L0411007066,臺中市,違規,新增建物,24.31092,120.55835
L0411009039,臺中市,違規,整地,24.32211,120.55913
AL0511003077,臺中市,違規,堆積土石,24.22141,120.56218
AL0511002057,臺中市,違規,開發建築用地,24.21098,120.56281
AL1711010051,臺中市,違規,處理廢棄物,24.19235,120.57163
L1611006022,臺中市,合法,作物變化,24.11571,120.57396
AL0511010056,臺中市,違規,開發建築用地,24.20534,120.57413
AL1611010018,臺中市,合法,自然裸露地,24.13164,120.57469
AL0511001080,臺中市,違規,堆積土石,24.24485,120.58210
L0411011079,臺中市,違規,其他,24.30684,120.58455
AL0511007055,臺中市,違規,其他開挖整地,24.19606,120.58582
AB0611003063,臺中市,合法,其他,24.19914,120.59196
AB0611008034,臺中市,合法,非農業核准開發案件,24.16832,120.59522
L0411006055,臺中市,違規,新增建物,24.30447,120.59725
AL0511003074,臺中市,違規,處理廢棄物,24.23924,120.60412
L0311007060,臺中市,違規,新增建物,24.33066,120.60838
203110013006,第三河川局,已知工程,工程施作,24.39703,120.60894
AL0911001025,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.23249,120.61244
AL0911003038,臺中市,違規,其他開挖整地,24.21982,120.61501
AL0511001083,臺中市,違規,其他開挖整地,24.23788,120.61534
203110033004,第三河川局,合法,其他,24.13923,120.61921
20311005007,第三河川局,合法,種植,24.09182,120.61937
80111012007,臺中市,違規,其他,24.22631,120.62709
AL1311005018,臺中市,違規,其他開挖整地,24.32917,120.62877
L1511004018,臺中市,合法,作物變化,24.08784,120.62881
L0311002033,臺中市,合法,作物變化,24.41666,120.62950
AL0411003004,臺中市,違規,堆積土石,24.27580,120.63492
L0311003045,臺中市,違規,其他,24.36244,120.63501
203110053002,第三河川局,已知工程,工程施作,24.37185,120.64296
L0711010086,臺中市,違規,新增建物,24.27233,120.64581
L1311006050,臺中市,合法,整地,24.34932,120.65350
L0711006077,臺中市,違規,新增建物,24.26777,120.66027
L1811002020,臺中市,違規,新增建物,24.07805,120.66326
L1811004026,臺中市,合法,整地,24.05314,120.66398
AL1311006004,臺中市,違規,開發建築用地,24.34112,120.66480
L0811004045,臺中市,合法,其他,24.29839,120.66604
L0911001015,臺中市,合法,整地,24.21867,120.66665
AL1311009013,臺中市,違規,其他開挖整地,24.34226,120.67109
AL1311003023,臺中市,違規,其他開挖整地,24.32168,120.67590
L0711001088,臺中市,合法,整地,24.27690,120.67675
AL1311004011,臺中市,違規,其他開挖整地,24.32023,120.67850
L1011006006,臺中市,合法,整地,24.22495,120.68176
L1011001006,臺中市,違規,新增建物,24.22887,120.68526
L1311007055,臺中市,合法,整地,24.35188,120.68723
L1811010064,臺中市,違規,新增建物,24.02496,120.69578
L2011004013,臺中市,違規,新增建物,24.12190,120.69823
L1811001047,臺中市,違規,其他,24.07195,120.70429
L1811007037,臺中市,合法,其他,24.07249,120.70647
L2011011034,臺中市,違規,新增建物,24.09672,120.70778
AL1811010024,臺中市,合法,其他,24.03574,120.71325
B0811005017,臺中市,違規,其他,24.18553,120.71377
L0811003052,臺中市,違規,其他,24.33474,120.71593
20311008002,第三河川局,已知工程,工程施作,24.21380,120.71668
L1011006018,臺中市,違規,其他,24.21998,120.71822
20311003003,第三河川局,已知工程,工程施作,24.21943,120.71865
L1911010044,臺中市,違規,其他,24.10691,120.72117
L0811004040,臺中市,違規,新增建物,24.33358,120.72331
AL1811006021,臺中市,違規,開發建築用地,24.02813,120.72583
