變異點編號,權責單位,查證結果,變異類型,latitude,longitude
S01990201011,高雄市,合法,新增建物,22.59000,120.36000
207990100001,第七河川局,合法,其他,22.96000,120.52000
S16990301012,高雄市,合法,新增建物,22.83000,120.26000
S12990201001,高雄市,合法,新增建物,22.74000,120.30000
E11990102005,高雄市,合法,新增人工構造物,22.53000,120.32000
S17990301013,高雄市,合法,其他,22.79000,120.33000
S16980700001,高雄市,合法,整地,22.85000,120.24000
E11990100001,高雄市,合法,其他,22.57000,120.34000
S01990201009,高雄市,合法,道路變化,22.60000,120.35000
S03990201007,高雄市,合法,新增建物,22.69000,120.35000
S08990401002,高雄市,違規,新增建物,22.48000,120.41000
S21990100003,高雄市,違規,整地,22.88000,120.62000
E05981201001,高雄市,合法,新增建物,22.65000,120.29000
S12990100001,高雄市,合法,其他,22.74000,120.30000
E09990201006,高雄市,合法,新增建物,22.59000,120.33000
S06990301008,高雄市,合法,作物變化,22.62000,120.42000
S21980700004,高雄市,合法,河道變化,22.92000,120.65000
S09981001007,高雄市,違規,新增建物,22.83000,120.33000
E11981201003,高雄市,合法,其他,22.53000,120.35000
S05990301005,第七河川局,合法,其他,22.68000,120.44000
S22981001005,高雄市,合法,其他,22.93000,120.46000
S21990100002,高雄市,合法,河道變化,22.89000,120.61000
S21980700003,高雄市,合法,河道變化,22.94000,120.65000
S06990301009,高雄市,合法,整地,22.59000,120.43000
213990401001,高雄市,合法,其他,22.83000,120.38000
S05990201003,高雄市,合法,其他,22.73000,120.45000
S16990201014,高雄市,合法,整地,22.86000,120.27000
S16990401003,高雄市,合法,新增建物,22.87000,120.28000
S17990201017,高雄市,合法,新增建物,22.78000,120.33000
E05990201004,高雄市,合法,新增建物,22.64000,120.35000
S08981001002,高雄市,違規,其他,22.51000,120.36000
S13980500001,高雄市,合法,其他,22.74000,120.25000
S03981101001,高雄市,合法,新增建物,22.69000,120.35000
S17981001011,高雄市,違規,新增建物,22.77000,120.35000
S08981201001,高雄市,違規,新增建物,22.48000,120.41000
S21980601002,高雄市,合法,其他,22.99000,120.64000
S21980700002,高雄市,合法,河道變化,22.95000,120.65000
S10990102004,高雄市,合法,新增人工構造物,22.91000,120.18000
S16980500005,高雄市,合法,新增建物,22.85000,120.25000
S03990201004,高雄市,違規,新增建物,22.70000,120.37000
S16990201013,高雄市,合法,整地,22.86000,120.27000
S12990201002,高雄市,合法,整地,22.74000,120.30000
S01990301006,高雄市,合法,新增建物,22.63000,120.35000
S16980500003,高雄市,合法,新增水域(漁塭或水塘),22.85000,120.22000
S17990201019,高雄市,違規,其他,22.77000,120.34000
213981001001,南區水資源局,合法,新增建物,22.82000,120.36000
S02990201008,高雄市,違規,整地,22.65000,120.39000
S21990301014,高雄市,合法,河道變化,22.96000,120.65000
S19980500002,高雄市,合法,其他,22.89000,120.22000
E02981101001,高雄市,合法,整地,22.63000,120.28000
E08990201005,高雄市,合法,整地,22.61000,120.29000
S09990201015,高雄市,合法,整地,22.83000,120.33000
S03990301003,高雄市,合法,整地,22.69000,120.34000
361990100001,屏東林區管理處,合法,天災,23.02000,120.52000
S17990201018,高雄市,合法,新增建物,22.79000,120.34000
S03990301004,高雄市,合法,新增建物,22.67000,120.35000
361980700001,屏東林區管理處,合法,作物變化,23.09000,120.61000
S21990401004,高雄市,合法,作物變化,22.90000,120.63000
E04990201002,高雄市,合法,新增建物,22.72000,120.30000
S09981001008,高雄市,違規,新增建物,22.83000,120.33000
S01990201012,高雄市,合法,整地,22.59000,120.35000
E11981201002,高雄市,合法,新增建物,22.56000,120.37000
207981201001,高雄市,合法,其他,22.96000,120.52000
S09990201016,高雄市,合法,整地,22.83000,120.33000
S04990301001,高雄市,合法,新增建物,22.72000,120.36000
S04990301002,高雄市,合法,新增建物,22.72000,120.36000
S16980500007,高雄市,違規,新增建物,22.87000,120.26000
S08990301010,高雄市,合法,新增建物,22.52000,120.39000
S08990401001,高雄市,合法,新增建物,22.50000,120.40000
S06990201010,高雄市,合法,新增建物,22.60000,120.40000
S14980601001,高雄市,合法,新增建物,22.90000,120.42000
S16980500006,高雄市,合法,整地,22.84000,120.26000
S15990301011,高雄市,違規,新增建物,22.86000,120.32000
S17990201020,高雄市,違規,新增建物,22.77000,120.36000
213990201001,南區水資源局,合法,新增建物,22.84000,120.36000
361990401001,屏東林區管理處,合法,整地,22.83000,120.38000
S09981001009,高雄市,合法,作物變化,22.82000,120.31000
S03990201005,高雄市,合法,新增建物,22.70000,120.32000
S22981001004,高雄市,合法,新增建物,22.94000,120.47000
S09981201002,高雄市,合法,新增建物,22.81000,120.26000
S16980500004,高雄市,合法,其他,22.87000,120.26000
E04990201003,高雄市,合法,其他,22.71000,120.30000
E04990201001,高雄市,合法,新增建物,22.73000,120.30000
S15981001006,高雄市,違規,新增建物,22.90000,120.31000
S03990201006,高雄市,違規,新增建物,22.69000,120.35000
S17981201003,高雄市,合法,新增建物,22.76000,120.34000
S06990301007,高雄市,合法,新增建物,22.60000,120.40000
S22981001003,高雄市,合法,作物變化,22.95000,120.45000
