變異點編號,權責單位,查證結果,變異類型,latitude,longitude
Z0311006005,連江縣,合法,新增建物,26.14688,119.93601
Z0311006004,連江縣,合法,整地,26.14701,119.94053
Z0411008001,連江縣,合法,移除建物,25.97561,119.93310
Z0411002001,連江縣,合法,移除建物,25.97542,119.93274
Z0311006002,連江縣,合法,天災,26.16052,119.95686
Z0411002002,連江縣,合法,軍事用地,25.97561,119.93360
Z0411002003,連江縣,合法,新增建物,25.97828,119.94187
Z0411010001,連江縣,合法,整地,25.95073,119.96423
Z0311008004,連江縣,合法,傾倒廢棄物、土,26.14839,119.93833
Z0211006001,連江縣,合法,整地,26.22788,119.98716
Z03110051003,連江縣,合法,新增人工構造物,26.23918,119.99373
Z0311002004,連江縣,合法,新增建物,26.14686,119.93588
Z0311006003,連江縣,合法,整地,26.16275,119.95674
Z0311008003,連江縣,合法,整地,26.14283,119.92205
Z0211008002,連江縣,合法,軍事用地,26.22740,120.00046
