變異點編號,權責單位,查證結果,變異類型,latitude,longitude
R1411002035,臺南市,違規,傾倒廢棄物、土,23.10071,120.04965
R1411011065,臺南市,違規,傾倒廢棄物、土,23.09337,120.05443
D0611010081,臺南市,違規,傾倒廢棄物、土,23.05479,120.07689
R1411008064,臺南市,違規,其他,23.12012,120.09280
D0611004078,臺南市,違規,移除水域(漁塭或水塘),23.04562,120.10341
D0611008081,臺南市,違規,移除水域(漁塭或水塘),23.06032,120.10612
D0611001130,臺南市,違規,移除水域(漁塭或水塘),23.04787,120.10915
R1411008074,臺南市,違規,新增建物,23.09356,120.12215
D0611009072,臺南市,合法,自然植被改變,23.04236,120.12628
D0611006090,臺南市,違規,移除水域(漁塭或水塘),23.05263,120.12687
R1411008041,臺南市,合法,自然植被改變,23.13648,120.12828
D0611005059,臺南市,違規,移除水域(漁塭或水塘),23.07183,120.13974
R1211011038,臺南市,違規,傾倒廢棄物、土,23.16846,120.14548
R1411003057,臺南市,合法,其他,23.11600,120.14825
R1411009028,臺南市,違規,傾倒廢棄物、土,23.16291,120.14945
20611006005,第六河川局,合法,其他,23.08228,120.15426
10711006002,台江,合法,其他,23.01478,120.15788
R1711007062,臺南市,合法,移除水域(漁塭或水塘),23.25551,120.15865
R1211004027,臺南市,違規,移除水域(漁塭或水塘),23.16133,120.16155
R1211004026,臺南市,合法,其他,23.16741,120.16449
D0611006109,臺南市,違規,移除水域(漁塭或水塘),23.03970,120.16521
D0611009078,臺南市,違規,傾倒廢棄物、土,23.01722,120.17120
D0211003008,臺南市,違規,其他,22.92351,120.17841
D0211002009,臺南市,違規,其他,22.94809,120.17920
R1211010043,臺南市,違規,新增建物,23.14528,120.18476
R1711002074,臺南市,合法,作物變化,23.28804,120.18966
R1711010021,臺南市,合法,作物變化,23.22634,120.19077
R2711004008,臺南市,違規,傾倒廢棄物、土,22.92880,120.19670
D0211002003,臺南市,違規,新增建物,22.95482,120.19732
D0211012002,臺南市,合法,整地,22.96095,120.19905
R2711002013,臺南市,合法,其他,22.92947,120.20494
R1311012026,臺南市,合法,整地,23.13956,120.20625
R2711001017,臺南市,違規,傾倒廢棄物、土,22.93418,120.21243
R1311005035,臺南市,合法,其他,23.15320,120.21851
R0711008025,臺南市,違規,其他,23.21664,120.21885
R2711006017,臺南市,違規,整地,22.92262,120.22167
R2711004015,臺南市,合法,整地,22.91854,120.22317
206110123002,第六河川局,合法,整地,23.12002,120.22440
R0711012024,臺南市,違規,其他,23.16427,120.22673
D0611009060,臺南市,違規,傾倒廢棄物、土,23.05847,120.22737
R0211010128,臺南市,合法,整地,23.29922,120.23364
R2711003021,臺南市,違規,新增建物,22.93398,120.23423
R0711004032,臺南市,違規,新增建物,23.16493,120.23651
R0211007063,臺南市,合法,其他,23.26699,120.24163
R2711002007,臺南市,違規,整地,22.94965,120.24427
R2111009050,臺南市,合法,道路變化,23.08584,120.24492
R0711002016,臺南市,違規,其他,23.21160,120.24506
D0611012064,臺南市,違規,傾倒廢棄物、土,23.06093,120.24537
R2011004046,臺南市,違規,傾倒廢棄物、土,23.10313,120.24652
20611004002,第六河川局,已知工程,工程施作,23.13595,120.24918
R0711005028,臺南市,合法,移除建物,23.17617,120.25144
R2711009013,臺南市,違規,傾倒廢棄物、土,22.93385,120.25259
21511001020,臺南市,合法,其他,23.07468,120.25895
R0811011127,臺南市,合法,其他,23.20212,120.25995
R2011012165,臺南市,違規,新增建物,23.06575,120.26131
R0711009130,臺南市,合法,自然植被改變,23.16075,120.26245
R0711009123,臺南市,違規,新增建物,23.19285,120.26256
R0211006241,臺南市,合法,整地,23.32866,120.26305
R2711010150,臺南市,違規,新增建物,22.94484,120.26353
R1911006191,臺南市,合法,整地,23.14419,120.26802
R0111001272,臺南市,違規,自然植被改變,23.29771,120.27121
R0811005122,臺南市,合法,整地,23.22370,120.27209
R2811009100,臺南市,違規,新增建物,22.90757,120.27850
R0811012104,臺南市,合法,其他,23.23175,120.28354
R0811009118,臺南市,違規,其他,23.20342,120.28631
R3111010220,臺南市,違規,新增建物,23.04512,120.28750
R1911010196,臺南市,合法,整地,23.11847,120.28796
R2811010152,臺南市,合法,作物變化,22.94390,120.29102
R2811011165,臺南市,合法,整地,23.00537,120.29180
R2011002138,臺南市,違規,新增建物,23.09195,120.29227
21511006015,臺南市,合法,自然裸露地,23.24224,120.29231
R2811002082,臺南市,違規,其他,22.98102,120.29241
R0411004180,臺南市,違規,其他,23.26334,120.29253
R1811012172,臺南市,合法,整地,23.03432,120.29403
R1411010067,臺南市,違規,傾倒廢棄物、土,23.09120,120.04825
20611008002,第六河川局,已知工程,工程施作,23.05592,120.06025
R1411008071,臺南市,合法,其他,23.08749,120.06170
D0611001101,臺南市,違規,傾倒廢棄物、土,23.05464,120.09455
D0611008087,臺南市,違規,傾倒廢棄物、土,23.04946,120.09561
R1411010057,臺南市,合法,其他,23.10631,120.09896
R1411003035,臺南市,合法,自然植被改變,23.14802,120.10597
D0611001081,臺南市,合法,整地,23.07354,120.10957
R1511001035,臺南市,違規,傾倒廢棄物、土,23.21456,120.11086
R1411008046,臺南市,違規,傾倒廢棄物、土,23.13280,120.11418
D0611002059,臺南市,違規,移除水域(漁塭或水塘),23.06418,120.11593
R1411006051,臺南市,違規,傾倒廢棄物、土,23.12506,120.12109
D0611002057,臺南市,違規,傾倒廢棄物、土,23.06988,120.12511
21511003004,臺南市,合法,已取得出流管制計畫書核定函,23.11978,120.13009
R1411003055,臺南市,合法,其他,23.11978,120.13009
R1411006039,臺南市,合法,其他,23.15268,120.13162
R1611009079,臺南市,合法,其他,23.30092,120.13227
R1411003033,臺南市,合法,移除水域(漁塭或水塘),23.15111,120.13439
10711006003,台江,合法,整地,23.00187,120.13488
D0611008076,臺南市,違規,新增建物,23.07679,120.13561
R1411004024,臺南市,違規,新增建物,23.16610,120.13953
D0611011085,臺南市,合法,整地,23.06925,120.13997
D0611010095,臺南市,違規,新增建物,23.05576,120.14106
10711005001,台江,違規,整地,23.00541,120.14455
R1211006042,臺南市,違規,移除水域(漁塭或水塘),23.16856,120.14628
D0611009058,臺南市,違規,傾倒廢棄物、土,23.06179,120.14733
R1411004042,臺南市,違規,其他,23.11379,120.14807
R1211010035,臺南市,違規,其他,23.15357,120.16204
R1211009029,臺南市,違規,其他,23.15991,120.16368
D0611004067,臺南市,違規,新增建物,23.05762,120.16606
D0611004082,臺南市,違規,移除水域(漁塭或水塘),23.03617,120.17093
R1511010020,臺南市,合法,其他,23.22621,120.17106
R1411001067,臺南市,違規,傾倒廢棄物、土,23.10762,120.17433
D0611003082,臺南市,違規,整地,23.05402,120.18064
D0211010004,臺南市,合法,移除水域(漁塭或水塘),22.95351,120.18193
R1311008053,臺南市,合法,其他,23.13551,120.18281
R1711010134,臺南市,合法,其他,23.25647,120.18717
D0211002011,臺南市,違規,新增建物,22.92378,120.18779
R1211006045,臺南市,違規,自然植被改變,23.15130,120.18846
R1311001069,臺南市,合法,自然植被改變,23.12103,120.18952
R1311012039,臺南市,違規,新增建物,23.12310,120.19172
D0211011009,臺南市,違規,新增建物,22.94497,120.19417
R1211012022,臺南市,違規,其他,23.16196,120.19457
R2711001023,臺南市,合法,作物變化,22.92039,120.19721
R2711007009,臺南市,違規,新增建物,22.92663,120.19721
R1711001033,臺南市,違規,其他,23.23972,120.19941
D0611001119,臺南市,違規,新增建物,23.06865,120.20050
R2711007011,臺南市,違規,其他,22.92442,120.20138
R1311006066,臺南市,違規,其他,23.09948,120.20155
20611012001,第六河川局,已知工程,工程施作,22.91713,120.20242
R1311008056,臺南市,合法,自然植被改變,23.14341,120.20276
R2711004006,臺南市,合法,作物變化,22.92576,120.20602
R0711007034,臺南市,合法,其他,23.16670,120.21550
R2711005019,臺南市,違規,新增建物,22.91219,120.21953
R0811010022,臺南市,合法,其他,23.24726,120.22897
D0611001122,臺南市,違規,新增建物,23.05681,120.22913
206110093005,第六河川局,已知工程,工程施作,23.05024,120.23946
R3111002068,臺南市,合法,自然植被改變,23.04776,120.24133
D0611009066,臺南市,違規,傾倒廢棄物、土,23.06501,120.24616
R2111010047,臺南市,違規,其他,23.13000,120.24648
