變異點編號,權責單位,查證結果,變異類型,latitude,longitude
AM0611011028,南投縣,違規,其他開挖整地,23.87835,120.63195
AM0611002012,南投縣,違規,違規農業使用,23.88465,120.64100
AM0111001126,南投縣,違規,其他開挖整地,23.95846,120.64533
AM0111009079,南投縣,合法,其他,23.95427,120.65124
AM0611005019,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.85052,120.65128
AM0111012073,南投縣,違規,違規農業使用,23.93579,120.65390
20411008003,第四河川局,合法,其他,23.73177,120.65542
AM0411005185,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.71702,120.65556
AM0411011173,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.63950,120.65838
AM0111004092,南投縣,違規,開發建築用地,23.92482,120.66284
AM0111006128,南投縣,違規,堆積土石,23.90913,120.66516
AM0111012079,南投縣,違規,其他開挖整地,23.91023,120.66894
M0411010001,南投縣,合法,自然植被改變,23.74618,120.67045
AM0111006125,南投縣,違規,其他開挖整地,23.90966,120.67251
AM0611001045,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.82594,120.67470
M0111006018,南投縣,違規,新增建物,23.93782,120.67623
M0111012011,南投縣,違規,新增建物,23.94547,120.68854
M0311003006,南投縣,違規,新增建物,23.97568,120.68962
AM0411001278,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.74667,120.69124
M0111003010,南投縣,合法,作物變化,23.92214,120.69128
20411005004,第四河川局,已知工程,工程施作,23.66294,120.69178
20311001005,第三河川局,已知工程,工程施作,23.90040,120.69914
M0111007015,南投縣,合法,新增建物,23.89454,120.69915
M0111007010,南投縣,違規,其他,23.92367,120.70194
M0311011006,南投縣,合法,作物變化,23.98883,120.70297
AM0411005183,南投縣,合法,其他,23.74555,120.70506
M0111009031,南投縣,違規,其他,23.90536,120.70568
AM0411011177,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.76029,120.71116
AM0111008075,南投縣,違規,其他開挖整地,23.92307,120.71481
AM0311001125,南投縣,合法,平地範圍,24.00010,120.71542
M0311008006,南投縣,合法,作物變化,23.98402,120.72457
AM0311012066,南投縣,違規,其他開挖整地,23.96398,120.72530
AM0111008071,南投縣,合法,其他,23.93324,120.72703
AM0311008065,南投縣,違規,整坡作業,23.95786,120.73774
AM0411005196,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.68073,120.74191
AM0811005067,南投縣,合法,自然裸露地,23.91699,120.75185
AM0811001082,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.90126,120.75255
AM0811001081,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.91419,120.75531
203110033002,第三河川局,合法,種植,23.88883,120.75754
AM0711004109,南投縣,違規,未依核定計畫施工,23.68007,120.75863
20311001023,第三河川局,合法,種植,23.87907,120.75920
AM0811011041,南投縣,合法,自然裸露地,23.91121,120.76305
AM0811006064,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.89866,120.76551
AM0811005063,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.84818,120.76774
AM0811002019,南投縣,違規,其他開挖整地,23.92686,120.76780
AM0711006159,南投縣,合法,自然裸露地,23.72677,120.76910
AM0811006056,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.92709,120.76949
AM0311009070,南投縣,合法,其他,23.99125,120.76981
AM0811009046,南投縣,合法,自然裸露地,23.93532,120.77212
AM0811006050,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.94352,120.77428
AM0311006104,南投縣,違規,堆積土石,23.97783,120.77588
30311005004,南投林區管理處,合法,作物變化,23.99069,120.77709
AM0311005095,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.96079,120.77834
AM0811004035,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.94104,120.77890
AM0311005094,南投縣,違規,開發建築用地,23.98108,120.78737
AM0311006109,南投縣,合法,其他,23.96553,120.79461
AM0311003066,南投縣,違規,其他開挖整地,23.99156,120.79461
AM0811008025,南投縣,合法,自然裸露地,23.95917,120.79577
AM0811005028,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.95681,120.79640
AM0811003041,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.88894,120.80112
AM0811012034,南投縣,合法,自然裸露地,23.89164,120.80316
AM0811008037,南投縣,合法,自然裸露地,23.90607,120.80496
AM0811004040,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.91708,120.80568
AM0811003050,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.86206,120.81112
AM0111004095,南投縣,合法,其他,23.89262,120.63561
AM0111003078,南投縣,違規,其他開挖整地,23.93322,120.65029
