變異點編號,權責單位,查證結果,變異類型,latitude,longitude
M0410402008,南投縣,違規,其他,23.76705,120.65654
M0310405001,南投縣,合法,作物變化,23.97874,120.66498
AM0110404062,南投縣,合法,其他,23.88980,120.66852
AM0410404205,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.71625,120.67799
M0310403001,南投縣,違規,整地,23.97879,120.70799
AM0610404017,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.85434,120.71747
AM0410404208,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.65394,120.72398
M0410404005,南投縣,合法,作物變化,23.81939,120.73768
AM0410404210,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.64947,120.75323
AM0810402013,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.94771,120.77008
AM0810404024,南投縣,合法,其他,23.94382,120.77281
AM0310405016,南投縣,合法,休閒農業開發案件,23.96509,120.77306
50110401001,臺灣大學實驗林,合法,其他,23.74596,120.77863
AM0510404141,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.84065,120.78132
M0510404010,南投縣,合法,其他,23.83487,120.79270
AM0810404027,南投縣,合法,其他,23.93089,120.79454
AM1010401009,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.01516,120.81064
20410432004,第四河川局,合法,改變流路,23.81351,120.81071
AM0810404035,南投縣,合法,其他,23.88126,120.84679
AM1210403132,南投縣,合法,其他,23.60407,120.86419
AM1210403129,南投縣,合法,其他,23.68856,120.86741
AM1210401078,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.63212,120.87421
AM1110405014,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.76336,120.87731
AM0210401071,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.01347,120.89117
AM0910406038,南投縣,違規,未依核定計畫施工,23.82468,120.89561
