變異點編號,權責單位,查證結果,變異類型,latitude,longitude
AT2210503007,屏東縣,合法,其他,22.33818,120.37834
207105201001,第七河川局,合法,整地,22.62127,120.43602
T1710501001,屏東縣,合法,其他,22.48443,120.44659
T0810501012,屏東縣,合法,作物變化,22.75043,120.50440
T0810505013,屏東縣,合法,作物變化,22.71165,120.51385
T1410502028,屏東縣,違規,新增建物,22.57412,120.54607
T1110503048,屏東縣,違規,新增建物,22.78259,120.57771
T1110503042,屏東縣,違規,新增建物,22.81012,120.58481
T1010503019,屏東縣,合法,整地,22.72236,120.60235
T1110503038,屏東縣,合法,整地,22.83791,120.60932
T1110502040,屏東縣,違規,採礦變化,22.80259,120.62002
T1110505036,屏東縣,合法,新增水域(漁塭或水塘),22.80872,120.62116
AT2610505004,屏東縣,合法,其他,22.81940,120.62904
36310505004,屏東林區管理處,合法,河道變化,22.78776,120.63883
AT3210506045,屏東縣,合法,其他,22.31019,120.66603
AT3010506079,屏東縣,合法,其他,22.44373,120.66886
AT3210506028,屏東縣,合法,自然裸露地,22.24484,120.67286
T2510505007,屏東縣,合法,其他,22.20691,120.68869
AT2510503040,屏東縣,合法,其他,22.20386,120.69988
AT2610502001,屏東縣,合法,自然裸露地,22.74689,120.70299
T2310506012,屏東縣,合法,自然植被改變,22.13416,120.70479
AT3210506036,屏東縣,合法,其他,22.15364,120.70630
AT0410502010,屏東縣,合法,其他,21.97386,120.73942
AT2310506087,屏東縣,合法,自然裸露地,22.07771,120.73977
AT0410505035,屏東縣,合法,其他,21.93591,120.74363
AT0410501022,屏東縣,合法,其他,21.99178,120.76344
AT2410501042,屏東縣,合法,其他,22.01717,120.78404
10510505009,墾丁,合法,作物變化,21.95352,120.78408
AT3210505014,屏東縣,合法,無道路可到達,22.22770,120.78729
10510506017,墾丁,合法,其他,21.94842,120.78977
36410505014,屏東林區管理處,合法,其他,22.04729,120.80305
T1710501002,屏東縣,違規,其他,22.52423,120.46185
T0510503005,屏東縣,合法,其他,22.54673,120.48974
T0910502004,屏東縣,合法,作物變化,22.81632,120.50747
T0910506043,屏東縣,合法,整地,22.76782,120.51170
T0510506037,屏東縣,合法,自然植被改變,22.59486,120.52278
20710503006,第七河川局,合法,魚塭,22.79132,120.53519
T0610503020,屏東縣,合法,整地,22.67688,120.56800
T1610501017,屏東縣,合法,作物變化,22.43595,120.57090
T1010502013,屏東縣,違規,新增建物,22.73147,120.58910
T1110503051,屏東縣,合法,作物變化,22.77737,120.59250
T1010505018,屏東縣,合法,整地,22.71873,120.60383
