villcode,經度,緯度
10008060012,120.63195,23.87835
10008060012,120.64100,23.88465
10008010026,120.64533,23.95846
10008010026,120.65124,23.95427
10008060016,120.65128,23.85052
10008010026,120.65390,23.93579
10008040022,120.65542,23.73177
10008040022,120.65556,23.71702
10008040025,120.65838,23.63950
10008010024,120.66284,23.92482
10008010009,120.66516,23.90913
10008010009,120.66894,23.91023
10008040010,120.67045,23.74618
10008010009,120.67251,23.90966
10008060005,120.67470,23.82594
10008010024,120.67623,23.93782
10008010027,120.68854,23.94547
10008030027,120.68962,23.97568
10008040007,120.69124,23.74667
10008010010,120.69128,23.92214
10008040023,120.69178,23.66294
10008010014,120.69914,23.90040
10008010014,120.69915,23.89454
10008010029,120.70194,23.92367
10008030007,120.70297,23.98883
10008040007,120.70506,23.74555
10008010013,120.70568,23.90536
10008040013,120.71116,23.76029
10008010011,120.71481,23.92307
10008030007,120.71542,24.00010
10008030018,120.72457,23.98402
10008030021,120.72530,23.96398
10008010011,120.72703,23.93324
10008030021,120.73774,23.95786
10008040019,120.74191,23.68073
10008080010,120.75185,23.91699
10008080009,120.75255,23.90126
10008080018,120.75531,23.91419
10008080008,120.75754,23.88883
10008070006,120.75863,23.68007
10008080006,120.75920,23.87907
10008080009,120.76305,23.91121
10008080009,120.76551,23.89866
10008080002,120.76774,23.84818
10008080018,120.76780,23.92686
10008070005,120.76910,23.72677
10008080018,120.76949,23.92709
10008030023,120.76981,23.99125
10008080018,120.77212,23.93532
10008080013,120.77428,23.94352
10008030022,120.77588,23.97783
10008030023,120.77709,23.99069
10008030022,120.77834,23.96079
10008080013,120.77890,23.94104
10008030022,120.78737,23.98108
10008030022,120.79461,23.96553
10008030022,120.79461,23.99156
10008080012,120.79577,23.95917
10008080012,120.79640,23.95681
10008080005,120.80112,23.88894
10008080005,120.80316,23.89164
10008080004,120.80496,23.90607
10008080004,120.80568,23.91708
10008080001,120.81112,23.86206
10008010020,120.63561,23.89262
10008010026,120.65029,23.93322
10008040023,120.65460,23.65536
10008010026,120.65570,23.94699
10008010025,120.65636,23.92483
10008030015,120.65685,23.99173
10008030016,120.65854,24.00450
10008040009,120.65855,23.75077
10008060011,120.65900,23.87823
10008040006,120.66058,23.79060
10008030009,120.66091,23.97256
10008010024,120.66296,23.92469
10008040021,120.66353,23.70964
10008040021,120.66599,23.70414
10008040021,120.66643,23.71353
10008040004,120.67119,23.75968
10008010017,120.67497,23.88812
10008030013,120.67626,23.98923
10008040006,120.67657,23.79670
10008010024,120.67658,23.93863
10008030008,120.68038,23.99913
10008010028,120.68433,23.93828
10008010008,120.68826,23.91842
10008010017,120.69050,23.89093
10008040026,120.69294,23.72399
10008060008,120.70150,23.85476
10008040015,120.70240,23.80411
10008040007,120.70490,23.73826
10008040007,120.70744,23.73966
10008030006,120.70791,23.97194
10008030021,120.70946,23.96153
10008030021,120.71300,23.95852
10008030019,120.71459,23.97350
10008060004,120.71921,23.83560
10008060004,120.71931,23.83150
10008030019,120.72600,23.98244
10008030021,120.73126,23.96473
10008080010,120.73717,23.88226
10008040019,120.73935,23.68408
10008030021,120.73941,23.96631
10008070007,120.74219,23.74182
10008040019,120.74587,23.63068
10008040019,120.74596,23.66142
10008080009,120.74735,23.89747
10008040018,120.75222,23.81910
10008080008,120.75663,23.88515
10008080002,120.75845,23.87381
10008080018,120.75928,23.93346
10008080018,120.76449,23.93461
10008080006,120.76856,23.88393
10008070006,120.76958,23.72021
10008040019,120.76978,23.65122
10008070013,120.77728,23.81006
10008080016,120.78504,23.94857
10008080016,120.78715,23.94727
