villcode,經度,緯度
10008040022,120.65182,23.72601
10008010026,120.65293,23.93050
10008040025,120.65425,23.62915
10008040023,120.65740,23.65277
10008030010,120.66127,23.95462
10008010017,120.66699,23.88366
10008040006,120.66703,23.78998
10008040010,120.67331,23.73731
10008010028,120.68361,23.94273
10008040023,120.68469,23.62548
10008040020,120.68736,23.70452
10008040012,120.68825,23.77242
10008040007,120.69139,23.75148
10008040012,120.69619,23.76888
10008030006,120.70381,23.98123
10008030007,120.70955,23.99119
10008040012,120.70956,23.78483
10008030021,120.71117,23.95774
10008040015,120.71390,23.80216
10008030021,120.71817,23.96242
10008030017,120.72501,23.99498
10008040019,120.72520,23.64543
10008080011,120.72678,23.89647
10008040013,120.72730,23.71613
10008040019,120.72967,23.63819
10008040019,120.73181,23.61900
10008050004,120.74575,23.83025
10008030021,120.75068,23.95761
10008070006,120.75747,23.70069
10008080014,120.76680,23.94186
10008070011,120.77111,23.77905
10008030022,120.77675,23.96048
10008080001,120.79221,23.86105
10008050008,120.79531,23.83300
10008080005,120.80779,23.87816
10008080012,120.82704,23.95278
10008100011,120.82931,23.94505
10008110014,120.84747,23.72915
10008120006,120.85254,23.67808
10008110013,120.86026,23.74843
10008120013,120.87507,23.65017
10008120004,120.88236,23.70642
10008120001,120.88519,23.78249
10008120015,120.88753,23.60406
10008090003,120.92631,23.88501
10008090001,120.94606,23.90768
10008020024,120.95509,24.01159
10008020025,120.96828,24.01377
10008020026,120.99370,23.98316
10008020028,120.99886,23.97020
10008020028,121.01641,23.96869
10008130001,121.03784,23.90251
10008130001,121.04538,23.91090
10008130001,121.04813,23.91099
10008130013,121.07656,23.93819
10008130015,121.23945,24.21983
10008060014,120.63334,23.85640
10008060014,120.63884,23.86339
10008010019,120.63969,23.91623
10008010019,120.64070,23.90445
10008040022,120.64573,23.71024
10008030009,120.65076,23.98083
10008060013,120.65423,23.86516
10008060013,120.65569,23.86239
10008010026,120.65701,23.94671
10008040010,120.65953,23.73580
10008040022,120.65990,23.72334
10008040009,120.66032,23.74932
10008030010,120.66191,23.95482
10008030016,120.66199,24.00786
10008010009,120.66250,23.90971
10008040010,120.66415,23.72984
10008040008,120.66635,23.76490
10008010015,120.66804,23.90198
10008010015,120.66961,23.90208
10008010023,120.67011,23.91882
10008010015,120.67982,23.90173
10008040020,120.68205,23.72628
10008040020,120.68582,23.72189
10008010012,120.68810,23.91471
10008040020,120.69014,23.71645
10008040007,120.69305,23.75230
10008060002,120.69940,23.83750
10008030007,120.70685,23.99003
10008060009,120.70712,23.88146
10008040019,120.71320,23.69197
10008030021,120.71683,23.95938
10008040019,120.73620,23.68332
10008050004,120.74298,23.85801
10008040018,120.74517,23.82031
10008030020,120.74577,23.98197
10008030020,120.74766,23.98767
10008040019,120.74784,23.67851
10008080008,120.75580,23.88326
10008080009,120.76037,23.89606
10008080013,120.76341,23.95351
10008050003,120.76511,23.82186
10008030022,120.77346,23.97808
10008050007,120.78486,23.82572
10008070013,120.78563,23.80486
10008080005,120.79467,23.88085
10008080012,120.79752,23.94665
10008080012,120.83381,23.96756
10008120004,120.84882,23.70789
10008110004,120.85104,23.81390
10008100013,120.85310,24.08265
10008110008,120.85956,23.79801
10008020016,120.88472,23.93842
10008100004,120.89740,24.06843
10008020015,120.90210,23.92884
10008090008,120.92511,23.92109
10008100004,120.92533,24.06761
10008020022,120.92907,23.99570
10008020023,120.94426,24.02132
10008020014,120.95388,23.94486
10008090007,120.96031,23.90576
10008090007,120.97582,23.90813
10008020025,120.97760,24.01645
10008130008,121.11005,23.96701
10008130008,121.17322,23.95441
10008060018,120.63512,23.83847
10008040025,120.63702,23.64198
10008040025,120.65086,23.63670
10008030016,120.66015,24.00212
10008060011,120.66880,23.87525
10008040009,120.67097,23.75288
10008060005,120.67213,23.82696
10008040010,120.67770,23.73002
10008030008,120.67838,23.99687
10008060010,120.67874,23.87565
10008010018,120.68267,23.89877
10008040023,120.68335,23.62763
10008060010,120.68645,23.86620
10008010017,120.69289,23.89491
10008040012,120.69478,23.77827
10008040026,120.69685,23.72777
10008040027,120.69790,23.75930
10008010013,120.70155,23.90758
10008010014,120.70370,23.89374
10008060002,120.70435,23.83923
10008040007,120.70510,23.73842
10008010013,120.70828,23.90407
10008040016,120.70875,23.81396
10008040011,120.71026,23.77441
10008060004,120.71107,23.83239
10008040015,120.71220,23.80674
10008040015,120.71239,23.80274
10008040019,120.71825,23.70437
10008060004,120.72969,23.83952
10008040018,120.74171,23.82063
10008040019,120.75170,23.66099
10008080007,120.76567,23.88454
10008080001,120.79125,23.86254
10008080005,120.79943,23.88922
10008080012,120.80284,23.93594
10008070013,120.81228,23.79709
10008100008,120.81307,24.02999
10008080004,120.82311,23.91554
10008100003,120.84466,24.03882
10008110016,120.85389,23.77950
10008110008,120.85402,23.80335
10008100011,120.86361,23.94478
10008100011,120.86865,23.96484
10008020016,120.90945,23.95604
10008020015,120.92524,23.93530
10008090013,120.93127,23.84913
10008020020,120.93786,23.97791
10008020020,120.94676,23.99298
10008020023,120.94964,24.04556
10008020024,120.95480,24.01201
10008020009,120.95832,23.99094
10008020025,120.97406,24.01849
10008020025,120.97597,24.01251
10008020010,120.97845,23.96328
10008120012,120.98225,23.79719
10008130001,121.04301,23.90969
10008130013,121.08152,23.92622
10008130010,121.08275,24.00425
10008130017,121.19288,24.07831
10008130014,121.30285,24.22501
10008060015,120.62996,23.86855
10008060013,120.65142,23.86253
10008010023,120.65278,23.91219
10008040022,120.65381,23.72511
10008010009,120.65909,23.90711
10008030010,120.66187,23.95168
10008030013,120.66381,23.99188
10008040010,120.66738,23.73180
10008040006,120.67059,23.76917
10008040009,120.67338,23.75100
10008010015,120.67715,23.90303
10008040020,120.67867,23.71291
10008060022,120.68107,23.86334
10008060003,120.68233,23.84541
10008040023,120.68351,23.62761
10008060002,120.68555,23.83637
10008060003,120.69012,23.84946
10008060003,120.69033,23.85222
10008010017,120.69295,23.88962
10008040020,120.69297,23.71982
10008040012,120.69382,23.77607
10008010029,120.69723,23.92755
10008040012,120.69891,23.78038
10008010013,120.70209,23.90021
10008060004,120.70327,23.83350
10008040012,120.70642,23.78165
10008040015,120.70877,23.80746
10008040026,120.71157,23.71573
10008040019,120.72291,23.64808
10008030019,120.72586,23.97812
10008030019,120.72631,23.97078
10008040019,120.73460,23.66630
10008070007,120.73714,23.70710
10008070006,120.73808,23.70481
10008040019,120.73976,23.64002
10008050005,120.74008,23.83694
10008030021,120.74092,23.95411
10008080010,120.74584,23.86160
10008080017,120.75079,23.94888
10008040019,120.75607,23.63654
10008050003,120.77285,23.81734
10008080002,120.77705,23.85905
10008050007,120.78507,23.82415
10008080005,120.79890,23.88118
10008050009,120.80132,23.82444
10008110017,120.84225,23.80823
10008110009,120.86728,23.79375
10008100002,120.86981,24.04037
10008120015,120.87585,23.59455
10008100010,120.89691,23.98238
10008090010,120.92418,23.87030
10008120002,120.93799,23.79262
10008020022,120.94826,23.99815
10008130003,120.95519,24.08017
10008020025,120.96247,24.01198
10008090006,120.96727,23.87669
10008020025,120.96802,24.01322
10008020012,120.98035,23.93426
10008020012,120.98641,23.93201
10008020026,120.98840,23.99251
10008020011,120.99125,23.94280
10008020011,120.99366,23.94464
10008020028,121.00144,23.98051
10008020028,121.00250,23.97248
10008130001,121.04821,23.90987
10008060012,120.63987,23.88455
10008060019,120.64361,23.83204
10008060011,120.65233,23.87545
10008040008,120.65696,23.77373
10008040023,120.65727,23.66310
10008010015,120.65977,23.90114
10008010009,120.66120,23.90705
10008060022,120.66516,23.85130
10008040006,120.66566,23.78021
10008010025,120.66649,23.94013
10008040008,120.66928,23.76852
10008040009,120.67169,23.75429
10008040023,120.68256,23.62566
10008060007,120.69112,23.87451
10008040012,120.69411,23.78954
10008060003,120.69586,23.84255
10008040012,120.69607,23.77821
10008040026,120.69613,23.71809
10008010013,120.69844,23.90443
10008040012,120.69880,23.77505
10008010013,120.70433,23.90095
10008030017,120.71471,23.99386
10008060009,120.71803,23.88494
10008060023,120.72680,23.86011
10008040013,120.73447,23.73386
10008040019,120.73618,23.68808
10008050005,120.73911,23.83705
10008080010,120.74354,23.87884
10008030020,120.74452,23.99173
10008040019,120.75796,23.65401
10008030022,120.77326,23.97828
10008070005,120.77735,23.72071
10008110017,120.81987,23.79525
10008030022,120.83446,23.97182
10008110014,120.85072,23.72532
10008110008,120.85355,23.80091
10008110008,120.85504,23.80481
10008110008,120.85595,23.79958
10008120006,120.85803,23.68276
10008120006,120.86081,23.64333
10008120004,120.87464,23.71226
10008100013,120.87638,24.08191
10008120007,120.88422,23.64241
10008120008,120.88901,23.62091
10008120001,120.89396,23.75258
10008120008,120.89402,23.63481
10008110009,120.89469,23.79099
10008090012,120.90022,23.82422
10008110015,120.90131,23.80189
10008100004,120.90285,24.04912
10008110015,120.91611,23.79602
10008090001,120.94589,23.91004
10008090005,120.94992,23.86338
10008020023,120.95397,24.01165
10008020013,120.96100,23.93690
10008020011,120.97189,23.94462
10008130004,120.99019,24.08354
10008020028,120.99640,23.96936
10008130001,121.04222,23.90009
10008130008,121.12013,23.94991
10008130009,121.14635,24.06467
10008130017,121.21392,24.09602
10008010022,120.64257,23.94844
10008010026,120.65601,23.92980
10008010015,120.65959,23.89888
10008010009,120.66405,23.91225
10008010018,120.66441,23.89085
10008040010,120.66592,23.72974
10008060005,120.66704,23.82149
10008010028,120.67344,23.94488
10008010023,120.67360,23.91799
10008010023,120.67636,23.91851
10008030012,120.68030,23.96407
10008040020,120.68223,23.72861
10008040023,120.68453,23.62549
10008040026,120.68458,23.73670
10008060006,120.68511,23.80317
10008040023,120.68792,23.64751
10008040026,120.69189,23.72382
10008040007,120.69449,23.74238
10008060003,120.69509,23.84057
10008040012,120.70447,23.78202
10008060023,120.70573,23.85287
10008010013,120.70633,23.89642
10008030007,120.71376,24.00227
10008040016,120.72333,23.80902
10008040016,120.72473,23.81853
10008030017,120.72592,24.00264
10008040019,120.75086,23.65990
10008070002,120.75750,23.76901
10008080008,120.76101,23.88796
10008080003,120.78496,23.88517
10008070012,120.78529,23.79788
10008030022,120.79769,23.99218
10008030022,120.80766,23.99142
10008080004,120.81528,23.92125
10008110017,120.82564,23.79893
10008110017,120.82838,23.80110
10008100011,120.83694,23.96941
10008100011,120.84636,23.96634
10008120010,120.84773,23.52938
10008110019,120.85297,23.80783
10008120009,120.86263,23.54946
10008100005,120.86585,24.07159
10008120008,120.86792,23.60270
10008120008,120.88539,23.61175
10008100004,120.90133,24.05135
10008090011,120.90415,23.83339
10008110015,120.90651,23.80652
10008120009,120.90677,23.56034
10008100004,120.92607,24.06168
10008020022,120.94744,23.99984
10008020008,120.95083,23.96544
10008020013,120.95385,23.93916
10008020025,120.96565,24.01273
10008020010,120.99052,23.95786
10008020028,120.99074,23.97234
10008130008,121.10018,23.95580
10008130009,121.10275,23.99788
10008130008,121.13085,23.96330
10008130011,121.15576,24.03571
10008130006,121.17214,24.11862
10008130016,121.18390,24.06005
10008060012,120.63546,23.88388
10008060016,120.65576,23.84793
10008040009,120.65839,23.75679
10008040022,120.65919,23.71717
10008040010,120.66188,23.73181
10008060021,120.66438,23.84917
10008010009,120.66481,23.91162
10008040010,120.66859,23.73105
10008060011,120.66939,23.87557
10008060011,120.66974,23.87518
10008060005,120.67094,23.83395
10008010023,120.67311,23.92064
10008060022,120.67587,23.84586
10008040024,120.68851,23.67609
10008040023,120.68911,23.62453
10008040026,120.69054,23.72749
10008040026,120.69300,23.72880
10008040026,120.69626,23.73465
10008010017,120.69759,23.89677
10008040007,120.69989,23.75435
10008040027,120.70105,23.76474
10008010011,120.70670,23.92648
10008030021,120.71048,23.96231
10008040015,120.71295,23.80620
10008040019,120.71308,23.69181
10008040024,120.71543,23.67938
10008040026,120.71560,23.72109
10008010011,120.71838,23.92849
10008080010,120.73342,23.89386
10008040019,120.73533,23.65077
10008040019,120.73793,23.67575
10008040019,120.74153,23.67926
10008040019,120.74820,23.65027
10008030021,120.74880,23.95856
10008080009,120.75260,23.90955
10008070006,120.75618,23.72181
10008070010,120.77319,23.76067
10008080009,120.78084,23.91697
10008050001,120.78560,23.83824
10008100008,120.80978,24.01657
10008100008,120.81325,24.02060
10008120006,120.85234,23.67910
10008110014,120.85322,23.73806
10008110008,120.85561,23.79635
10008100005,120.86936,24.06362
10008110009,120.89212,23.79003
10008120004,120.89626,23.70297
10008100010,120.90190,23.97933
10008120001,120.91774,23.78821
10008110015,120.92073,23.79113
10008020019,120.93145,23.97581
10008020022,120.93648,24.00186
10008020020,120.94708,23.99253
10008130003,120.95112,24.04895
10008020009,120.95477,23.97889
10008020025,120.96169,24.01229
10008020025,120.96975,24.01290
10008020011,120.97099,23.93591
10008020012,120.99672,23.92598
10008130013,121.08833,23.95635
10008130016,121.18267,24.06034
10008130012,121.18290,24.04380
10008130017,121.23864,24.08074
10008130015,121.23962,24.21983
10008130014,121.30391,24.22234
10008060018,120.63751,23.83553
10008040022,120.65173,23.72601
10008010025,120.65371,23.91680
10008040008,120.65802,23.77812
10008040024,120.66427,23.67546
10008040010,120.66577,23.72975
10008040010,120.66823,23.73165
10008060022,120.67884,23.86235
10008060006,120.68222,23.81974
10008040020,120.68798,23.69305
10008060007,120.68959,23.87002
10008040026,120.69699,23.71671
10008060008,120.69960,23.86692
10008030006,120.70889,23.96832
10008060004,120.71948,23.83302
10008060009,120.72270,23.87650
10008070002,120.72440,23.76340
10008040019,120.72630,23.62974
10008070002,120.73054,23.77161
10008040019,120.74821,23.67902
10008040018,120.74908,23.81165
10008030020,120.75113,23.97743
10008080009,120.75233,23.89768
10008070001,120.75275,23.75181
10008070001,120.75286,23.75875
10008080018,120.76361,23.93460
10008050002,120.76554,23.84274
10008080007,120.77796,23.89073
10008070010,120.78125,23.76007
10008080001,120.78473,23.85379
10008080007,120.79786,23.92123
10008100011,120.83541,23.96973
10008100009,120.84591,24.02257
10008110019,120.85062,23.80731
10008110006,120.85400,23.81298
10008110001,120.85901,23.82529
10008110016,120.86423,23.78724
10008100013,120.87158,24.09292
10008120004,120.87184,23.69048
10008120015,120.88318,23.60581
10008120009,120.88354,23.55975
10008120007,120.88545,23.63241
10008100006,120.89609,24.10889
10008020017,120.91657,23.98027
10008020029,120.92748,24.03287
10008020020,120.93183,23.98489
10008020015,120.93372,23.94417
10008090002,120.93391,23.90076
10008090005,120.94494,23.88566
10008130004,120.98173,24.06986
10008020011,120.99151,23.94411
10008130010,121.10089,24.03564
10008130008,121.10095,23.95680
10008130008,121.12374,23.98070
10008130006,121.16180,24.12852
10008130005,121.20912,24.16840
10008020026,120.97893,23.99766
10008020026,120.98084,23.98419
10008020011,120.99348,23.94505
10008130001,121.04805,23.91171
10008130013,121.06969,23.92901
10008130008,121.11516,23.95523
10008130006,121.15498,24.11943
10008130006,121.16156,24.12411
10008130009,121.17148,24.10717
10008130015,121.21086,24.18970
10008130014,121.30285,24.22501
10008130013,121.07433,23.94388
10008130010,121.08079,24.00148
10008130010,121.08269,24.00442
10008130008,121.09657,23.94344
10008130011,121.15626,24.03589
10008130011,121.15770,24.02651
10008130008,121.17382,23.95391
10008120002,121.20208,23.72738
10008060016,120.62357,23.84684
10008060018,120.63805,23.83736
10008060019,120.64537,23.81992
10008040022,120.64955,23.72955
10008030015,120.65001,23.99149
10008040008,120.65025,23.78329
10008040025,120.65237,23.64731
10008010020,120.65574,23.89332
10008040010,120.65660,23.74561
10008030010,120.65831,23.95368
10008040009,120.65989,23.75943
10008010009,120.66152,23.90716
10008030013,120.66195,23.99322
10008040010,120.66368,23.74530
10008010017,120.67828,23.88979
10008040023,120.68138,23.62885
10008060002,120.68682,23.83238
10008010017,120.69070,23.89314
10008010030,120.69097,23.92635
10008040026,120.69711,23.72647
10008010013,120.69861,23.90848
10008060002,120.70017,23.84082
10008040007,120.70098,23.74667
10008030006,120.70342,23.97875
10008040026,120.70347,23.71689
10008060008,120.70528,23.86229
10008080011,120.71253,23.89519
10008040026,120.71594,23.72167
10008040019,120.72955,23.69365
10008040019,120.72967,23.63812
10008070002,120.73448,23.76222
10008070007,120.73696,23.70680
10008030020,120.73741,23.98198
10008080010,120.73988,23.86339
10008080009,120.75946,23.90309
10008070006,120.76119,23.70612
10008050004,120.76578,23.83141
10008070008,120.77920,23.71045
10008050008,120.79788,23.81860
10008080004,120.79819,23.91580
10008100007,120.82202,24.01529
10008120006,120.84968,23.67786
10008110013,120.85807,23.74715
10008110009,120.86347,23.80054
10008110013,120.86778,23.74127
10008100011,120.87241,23.95547
10008120008,120.88659,23.61733
10008090011,120.89615,23.83296
10008020021,120.92211,23.98771
10008020017,120.92685,23.97009
10008090004,120.93218,23.90875
10008020020,120.93802,23.97790
10008120003,120.93868,23.79625
10008090001,120.93871,23.88323
10008090001,120.93966,23.88272
10008020024,120.95344,24.01518
10008090006,120.96634,23.88755
10008020011,120.96955,23.94132
10008020026,120.98927,23.99223
10008020028,121.02990,23.99552
10008130001,121.04519,23.90213
10008130013,121.07300,23.94430
10008130009,121.12079,24.01350
10008010020,120.63824,23.89651
10008010019,120.64093,23.90413
10008030015,120.64780,23.99110
10008040023,120.65907,23.66446
10008040021,120.65923,23.69759
10008040009,120.66027,23.75898
10008010023,120.66742,23.91988
10008040010,120.66804,23.74848
10008040010,120.66976,23.74388
10008010009,120.67954,23.91209
10008060005,120.68037,23.83173
10008030008,120.68267,24.00119
10008040012,120.68554,23.77233
10008040012,120.68830,23.80165
10008060008,120.68881,23.85921
10008060008,120.68940,23.85697
10008040007,120.69157,23.75288
10008040007,120.69162,23.73995
10008040012,120.69387,23.79051
10008040026,120.69792,23.73333
10008040015,120.69834,23.80073
10008040019,120.72128,23.62657
10008040019,120.73587,23.66678
10008040019,120.73600,23.65007
10008030019,120.73685,23.98189
10008080010,120.74426,23.86406
10008040019,120.74767,23.62118
10008070001,120.75413,23.75785
10008080009,120.75775,23.90696
10008030023,120.75915,23.99264
10008070013,120.77946,23.80837
10008030022,120.82054,23.97677
10008030022,120.82134,23.97617
10008050010,120.82447,23.83721
10008110019,120.85035,23.80935
10008110014,120.85311,23.73704
10008110008,120.85348,23.80034
10008110008,120.85582,23.80476
10008100013,120.85697,24.10733
10008120004,120.86193,23.70656
