變異點編號,權責單位,查證結果,變異類型,latitude,longitude
S1110706006,高雄市,違規,其他,22.82598,120.24485
S1510703025,高雄市,違規,其他,22.87737,120.30677
S1510701018,高雄市,違規,新增建物,22.84447,120.33008
S1710705011,高雄市,合法,其他,22.76494,120.34279
AS1710716055,高雄市,違規,整坡作業,22.76939,120.37615
AS1410701018,高雄市,合法,其他,22.86241,120.37661
AS0610714017,高雄市,合法,其他,22.54075,120.39581
AE1110701003,高雄市,合法,平地範圍,22.54588,120.39650
AS0410713003,高雄市,合法,其他,22.74293,120.40324
AS0610706014,高雄市,合法,其他,22.54892,120.40510
80310705035,高雄市,合法,整地,22.69754,120.40875
S0810703023,高雄市,違規,其他,22.52105,120.40916
AS2210715081,高雄市,合法,其他,22.91423,120.41423
AS0510715011,高雄市,違規,其他開挖整地,22.65707,120.41429
AS0510703009,高雄市,合法,其他,22.70979,120.43536
AS2010715117,高雄市,合法,無道路可到達,22.82717,120.44986
AS2010713051,高雄市,違規,其他開挖整地,22.85508,120.45289
AS2210716030,高雄市,合法,其他,22.92981,120.46190
207107105004,第七河川局,合法,整地,22.91168,120.50503
207107201003,第七河川局,已知工程,工程施作,22.87807,120.51769
207107104002,第七河川局,合法,其他,22.98227,120.53950
AS2410703023,高雄市,合法,其他,23.01278,120.55566
AS2410716015,高雄市,合法,其他,22.95264,120.56257
AS2310713039,高雄市,合法,其他,22.89158,120.56291
AS2510713025,高雄市,合法,治山防災工程,23.07542,120.56311
S2310702043,高雄市,違規,新增水域(漁塭或水塘),22.87916,120.57037
AS2510716003,高雄市,合法,其他,23.07603,120.57993
36110704011,屏東林區管理處,合法,自然植被改變,23.07339,120.62923
207107108004,第七河川局,合法,其他,22.90536,120.63809
207107111006,第七河川局,合法,其他,22.96192,120.65121
AS2610704002,高雄市,合法,其他,22.89195,120.65494
AS2610714003,高雄市,合法,其他,22.88499,120.65682
AS2810716050,高雄市,合法,無道路可到達,23.27934,120.67363
AS2110703034,高雄市,違規,其他開挖整地,23.08552,120.67750
AS2810714051,高雄市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.25322,120.69063
AS2710715047,高雄市,合法,其他,23.13335,120.72049
10410706001,玉山,合法,自然植被改變,23.24235,120.85724
10410703005,玉山,合法,自然植被改變,23.29799,120.99746
