變異點編號,權責單位,查證結果,變異類型,latitude,longitude
L1610703015,臺中市,違規,其他,24.14878,120.54036
L0410701067,臺中市,違規,傾倒廢棄物、土,24.28948,120.55541
20310701003,第三河川局,已知工程,工程施作,24.33133,120.57793
L1410702020,臺中市,違規,新增建物,24.36647,120.59733
20310701007,第三河川局,合法,種植,24.32172,120.61545
AL0410701004,臺中市,違規,處理廢棄物,24.29809,120.62546
80310702290,臺中市,違規,整地,24.32626,120.64736
80310701237,臺中市,違規,傾倒廢棄物、土,24.08754,120.66083
L1810701028,臺中市,違規,整地,24.05859,120.66527
203107101003,第三河川局,已知工程,工程施作,24.08337,120.67204
203107203009,第三河川局,合法,其他,24.01550,120.68633
L0810701065,臺中市,合法,作物變化,24.31245,120.69767
L0810702026,臺中市,合法,其他,24.29078,120.70185
90510702011,礦務局,合法,種植,24.17234,120.70477
L1010703005,臺中市,合法,整地,24.19972,120.70616
L1810702011,臺中市,合法,新增建物,24.07970,120.71824
L0110701073,臺中市,違規,其他,24.27740,120.72150
L0810706019,臺中市,合法,其他,24.33018,120.72980
AB0810702004,臺中市,違規,其他開挖整地,24.20173,120.78351
AL0210701024,臺中市,合法,其他,24.29429,120.80041
AL1110702035,臺中市,違規,整坡作業,24.14955,120.80954
203107201015,第三河川局,合法,其他,24.18560,120.83650
AL1110705014,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.16190,120.87392
AL1110702036,臺中市,合法,治山防災工程,24.16476,120.89026
AL2110704016,臺中市,合法,其他,24.15333,120.89519
90510706022,礦務局,合法,其他,24.27434,120.55701
B0610701006,臺中市,合法,其他,24.20052,120.63556
80310704292,臺中市,違規,新增建物,24.28359,120.63570
L0710705009,臺中市,違規,傾倒廢棄物、土,24.26595,120.66520
L0710704024,臺中市,違規,其他,24.24849,120.66870
L1810703021,臺中市,合法,其他,24.07537,120.67429
L0310701045,臺中市,違規,其他,24.37358,120.68229
L2010706005,臺中市,合法,其他,24.11458,120.69705
L0110701004,臺中市,違規,新增建物,24.22887,120.70185
80110704007,臺中市,合法,其他,24.27848,120.71230
L0710701072,臺中市,合法,整地,24.27888,120.71286
203107109004,第三河川局,已知工程,工程施作,24.08567,120.73030
AL0810701010,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.29930,120.73888
AL1810703021,臺中市,合法,自然裸露地,24.05037,120.73918
AB0810706011,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.16802,120.75334
33410706001,東勢林區管理處,合法,作物變化,24.32200,120.75371
AB0810702007,臺中市,合法,非農業核准開發案件,24.17266,120.76299
AL1210703065,臺中市,合法,無道路可到達,24.26962,120.78877
AL0210703039,臺中市,合法,其他,24.30921,120.78932
80310706427,臺中市,合法,其他,24.20382,120.81641
80310705272,臺中市,合法,其他,24.20397,120.81694
AL1110706051,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.21262,120.82299
L0210705010,臺中市,違規,傾倒廢棄物、土,24.19289,120.83906
AL0210706031,臺中市,合法,其他,24.22152,120.85573
90510703012,礦務局,合法,整地,24.26410,120.56086
AL0510706044,臺中市,違規,處理廢棄物,24.24810,120.59304
L1410703031,臺中市,合法,新增建物,24.37842,120.59776
20310701006,第三河川局,合法,種植,24.32037,120.61136
L0310702017,臺中市,合法,作物變化,24.41862,120.62397
AL0410706001,臺中市,違規,開發建築用地,24.27513,120.63083
AL1310702002,臺中市,違規,整坡作業,24.32626,120.64720
L0710705008,臺中市,合法,整地,24.27892,120.67364
L1810706009,臺中市,合法,其他,24.07148,120.67916
L1310705003,臺中市,違規,其他,24.35554,120.68020
90510706016,礦務局,合法,堆積土石,24.18445,120.70590
L2010701024,臺中市,違規,其他,24.09049,120.70732
90510706020,礦務局,合法,其他,24.30006,120.70981
L1010701009,臺中市,違規,新增建物,24.20356,120.71149
L1010702004,臺中市,違規,整地,24.18906,120.71429
AL1810703017,臺中市,合法,其他,24.05158,120.72781
L1910703018,臺中市,合法,其他,24.10098,120.72782
AL1010703036,臺中市,違規,開發建築用地,24.20650,120.72932
L0810701054,臺中市,違規,其他,24.33535,120.73145
AL0810705003,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.30120,120.74332
AL0110704008,臺中市,合法,其他,24.25135,120.75224
AL1110703056,臺中市,違規,未依核定計畫施工,24.23302,120.77775
AL0210701025,臺中市,合法,其他,24.28927,120.81777
