變異點編號,權責單位,查證結果,變異類型,latitude,longitude
N081010700004,彰化縣,合法,整地,23.94000,120.43000
N151010700012,彰化縣,違規,新增建物,23.99000,120.59000
N021020100007,彰化縣,違規,新增建物,24.08000,120.45000
N021010400010,彰化縣,違規,整地,24.06000,120.47000
N021020100004,彰化縣,違規,新增建物,24.07000,120.43000
N111020100016,彰化縣,合法,移除水域(漁塭或水塘),24.05000,120.42000
N021010400011,彰化縣,合法,新增建物,24.06000,120.47000
N181011000012,彰化縣,違規,新增建物,23.93000,120.55000
N121010400012,彰化縣,合法,其他,24.05000,120.50000
N201010400027,彰化縣,合法,其他,23.80000,120.65000
N081011000001,彰化縣,合法,新增建物,23.90000,120.40000
N021020100014,彰化縣,違規,新增建物,24.07000,120.44000
N021020100015,彰化縣,違規,新增建物,24.07000,120.47000
N101010700007,彰化縣,合法,新增建物,24.17000,120.50000
N201020100018,彰化縣,合法,新增建物,23.80000,120.64000
N141011000017,彰化縣,違規,新增建物,24.02000,120.66000
N021020100009,彰化縣,違規,新增建物,24.08000,120.45000
N111011000007,彰化縣,違規,新增建物,24.02000,120.46000
N161010700002,彰化縣,違規,新增建物,23.99000,120.48000
N181010700015,彰化縣,合法,作物變化,23.92000,120.57000
N011010700019,彰化縣,違規,其他,24.10000,120.59000
N161011000009,彰化縣,違規,新增建物,24.01000,120.45000
N021020100012,彰化縣,違規,新增建物,24.09000,120.47000
N191010700016,彰化縣,合法,新增建物,23.91000,120.61000
N021020100008,彰化縣,違規,新增建物,24.09000,120.45000
N161011000010,彰化縣,違規,新增建物,24.01000,120.46000
N061010400003,彰化縣,違規,新增建物,23.94000,120.48000
N211010700014,彰化縣,違規,其他,23.91000,120.52000
N171010400019,彰化縣,違規,新增建物,23.97000,120.54000
N031011000015,彰化縣,違規,新增建物,24.11000,120.54000
N211010700017,彰化縣,違規,其他,23.88000,120.55000
N191010400026,彰化縣,合法,整地,23.88000,120.59000
N051010400022,彰化縣,違規,其他,23.94000,120.59000
N081010704001,彰化縣,合法,整地,23.93000,120.43000
N021010700009,彰化縣,違規,新增水域(漁塭或水塘),24.09000,120.49000
N231011000008,彰化縣,違規,新增建物,24.01000,120.37000
N251020100001,彰化縣,違規,新增水域(漁塭或水塘),23.86000,120.44000
N081010400002,彰化縣,違規,新增建物,23.96000,120.44000
N161010400001,彰化縣,違規,新增建物,23.97000,120.44000
N121011000005,彰化縣,合法,新增建物,24.05000,120.50000
N131011000016,彰化縣,違規,新增建物,24.01000,120.57000
N021010400008,彰化縣,違規,新增建物,24.07000,120.45000
N091020100002,彰化縣,合法,新增建物,24.12000,120.46000
N021010700008,彰化縣,違規,新增建物,24.10000,120.47000
N171010700013,彰化縣,違規,新增建物,23.97000,120.53000
N021020100003,彰化縣,合法,作物變化,24.08000,120.43000
N021010400009,彰化縣,違規,整地,24.07000,120.44000
N121010700011,彰化縣,違規,新增建物,24.04000,120.50000
N161010400014,彰化縣,違規,新增建物,24.02000,120.44000
N171010400017,彰化縣,違規,新增水域(漁塭或水塘),23.97000,120.52000
N021020100010,彰化縣,違規,新增建物,24.09000,120.47000
N021020100011,彰化縣,合法,新增建物,24.09000,120.47000
N101010400005,彰化縣,違規,新增建物,24.18000,120.49000
N081010700005,彰化縣,合法,整地,23.93000,120.43000
N221011000002,彰化縣,違規,新增建物,23.89000,120.47000
N211010400024,彰化縣,合法,其他,23.90000,120.52000
N171010400018,彰化縣,合法,其他,23.97000,120.52000
N021020100005,彰化縣,合法,新增建物,24.07000,120.41000
N021010400006,彰化縣,違規,新增建物,24.12000,120.45000
N141010400016,彰化縣,合法,作物變化,23.99000,120.64000
N021020100013,彰化縣,違規,新增建物,24.07000,120.43000
N211010400023,彰化縣,違規,新增建物,23.90000,120.53000
N161010700003,彰化縣,違規,新增建物,23.97000,120.44000
N221010700006,彰化縣,合法,整地,23.92000,120.45000
N101011000004,彰化縣,違規,新增建物,24.15000,120.47000
N031010700010,彰化縣,違規,新增建物,24.08000,120.50000
N151010400015,彰化縣,合法,新增建物,23.99000,120.53000
N071010700018,彰化縣,合法,整地,23.88000,120.56000
N161010700001,彰化縣,違規,新增建物,23.99000,120.42000
N111011000006,彰化縣,違規,新增建物,24.03000,120.45000
N111010400013,彰化縣,違規,新增建物,24.03000,120.46000
N021010400007,彰化縣,違規,新增建物,24.07000,120.49000
N041010400025,彰化縣,違規,新增建物,23.88000,120.51000
N181011000014,彰化縣,合法,自然植被改變,23.92000,120.55000
N151011000011,彰化縣,合法,其他,23.99000,120.57000
N081010400004,彰化縣,合法,其他,23.90000,120.40000
N021020100006,彰化縣,違規,新增建物,24.10000,120.44000
N261011000003,彰化縣,合法,其他,23.83000,120.46000
N111020100017,彰化縣,違規,新增建物,24.01000,120.46000
N181011000013,彰化縣,合法,整地,23.92000,120.51000
N171010400021,彰化縣,違規,新增建物,23.95000,120.54000
N171010400020,彰化縣,合法,其他,23.96000,120.55000
