變異點編號,權責單位,查證結果,變異類型,latitude,longitude
T211020700033,屏東縣,違規,新增建物,22.43000,120.55000
T211020900029,屏東縣,合法,新增建物,22.46000,120.55000
T121020700061,屏東縣,合法,作物變化,22.58000,120.57000
T151020700025,屏東縣,合法,其他,22.48000,120.62000
T121020900053,屏東縣,合法,作物變化,22.58000,120.62000
T251020500028,屏東縣,違規,新增建物,22.26000,120.65000
T251020700013,屏東縣,合法,自然植被改變,22.21000,120.69000
T041020900021,屏東縣,合法,整地,22.03000,120.73000
T171020900010,屏東縣,違規,移除水域(漁塭或水塘),22.53000,120.45000
T051020900007,屏東縣,合法,新增水域(漁塭或水塘),22.61000,120.48000
T141020700058,屏東縣,違規,新增建物,22.62000,120.51000
T211020500021,屏東縣,違規,新增建物,22.41000,120.53000
T101020900041,屏東縣,合法,作物變化,22.73000,120.54000
T211020700029,屏東縣,合法,整地,22.45000,120.56000
T131020900050,屏東縣,合法,其他,22.58000,120.56000
T121020900051,屏東縣,合法,作物變化,22.58000,120.57000
T111020700084,屏東縣,違規,新增建物,22.79000,120.61000
T041020900013,屏東縣,違規,新增水域(漁塭或水塘),22.00000,120.73000
1051020900001,墾丁,合法,自然植被改變,21.97000,120.74000
T191020700026,屏東縣,合法,整地,22.45000,120.53000
T101020500029,屏東縣,合法,新增建物,22.73000,120.54000
T021020900059,屏東縣,合法,其他,22.53000,120.55000
T021020500039,屏東縣,合法,其他,22.53000,120.56000
T131020700056,屏東縣,合法,其他,22.66000,120.57000
T121020700076,屏東縣,合法,作物變化,22.54000,120.62000
1051020900002,墾丁,合法,整地,21.92000,120.73000
T041020900016,屏東縣,違規,新增建物,22.00000,120.74000
T011020900005,屏東縣,違規,整地,22.63000,120.51000
T131020900049,屏東縣,合法,其他,22.61000,120.54000
T061020700054,屏東縣,合法,整地,22.69000,120.57000
T131020900045,屏東縣,合法,整地,22.63000,120.59000
T121020700072,屏東縣,合法,作物變化,22.57000,120.61000
T121020700075,屏東縣,合法,作物變化,22.54000,120.62000
T121020900057,屏東縣,合法,作物變化,22.56000,120.62000
T231020500006,屏東縣,合法,自然植被改變,22.07000,120.71000
T041020900018,屏東縣,合法,整地,21.98000,120.75000
T041020900024,屏東縣,違規,新增建物,22.00000,120.75000
T201020500011,屏東縣,合法,新增建物,22.49000,120.52000
T141020900048,屏東縣,違規,新增水域(漁塭或水塘),22.61000,120.53000
T211020500018,屏東縣,合法,新增建物,22.45000,120.56000
T131020700060,屏東縣,合法,其他,22.59000,120.56000
T121020700077,屏東縣,違規,整地,22.53000,120.62000
T151020700082,屏東縣,違規,新增建物,22.52000,120.63000
T111020500041,屏東縣,違規,新增水域(漁塭或水塘),22.87000,120.63000
T041020700018,屏東縣,合法,整地,22.05000,120.72000
1051020700003,墾丁,合法,自然植被改變,21.93000,120.73000
1051020700006,墾丁,合法,自然植被改變,22.00000,120.81000
1051020900008,墾丁,合法,河道變化,21.94000,120.82000
T031020500002,屏東縣,合法,其他,22.46000,120.48000
T211020700038,屏東縣,合法,新增建物,22.41000,120.53000
T211020700028,屏東縣,合法,其他,22.46000,120.56000
T161020700043,屏東縣,合法,其他,22.39000,120.58000
T061020900044,屏東縣,合法,新增建物,22.71000,120.58000
T161020500023,屏東縣,違規,新增水域(漁塭或水塘),22.41000,120.60000
T161020700039,屏東縣,合法,其他,22.41000,120.62000
T121020900046,屏東縣,合法,作物變化,22.64000,120.63000
3641020500001,屏東林區管理處,合法,其他,22.04000,120.81000
T081020700006,屏東縣,合法,作物變化,22.73000,120.49000
T061020700053,屏東縣,違規,新增水域(漁塭或水塘),22.68000,120.52000
T061020700052,屏東縣,合法,整地,22.71000,120.52000
T211020500022,屏東縣,違規,自然植被改變,22.40000,120.55000
T161020700041,屏東縣,合法,作物變化,22.40000,120.62000
T231020700016,屏東縣,合法,其他,22.06000,120.71000
T171020700001,屏東縣,違規,新增建物,22.49000,120.44000
T191020500003,屏東縣,合法,新增建物,22.43000,120.51000
T101020700051,屏東縣,合法,作物變化,22.73000,120.58000
T151020700037,屏東縣,合法,新增建物,22.45000,120.62000
T041020900015,屏東縣,違規,整地,22.00000,120.74000
1051020900005,墾丁,合法,整地,21.97000,120.76000
T171020700008,屏東縣,違規,其他,22.51000,120.44000
T141020700066,屏東縣,違規,新增水域(漁塭或水塘),22.56000,120.51000
T201020500014,屏東縣,違規,新增水域(漁塭或水塘),22.46000,120.53000
T061020900043,屏東縣,合法,新增建物,22.71000,120.58000
T111020700083,屏東縣,合法,新增建物,22.80000,120.59000
T121020500037,屏東縣,合法,作物變化,22.57000,120.61000
