變異點編號,權責單位,查證結果,變異類型,latitude,longitude
207971000001,第七河川局,合法,其他,22.99000,120.54000
S08980300003,高雄市,合法,其他,22.52000,120.41000
S21971000001,高雄市,合法,其他,22.98000,120.64000
S12970400002,高雄市,合法,新增水域(漁塭或水塘),22.74000,120.27000
S16971100002,高雄市,違規,新增建物,22.84000,120.28000
S06970800001,高雄市,違規,新增建物,22.63000,120.41000
S05970400004,高雄市,合法,新增建物,22.71000,120.44000
E02970902006,高雄市,合法,新增人工構造物,22.62000,120.26000
S16970500003,高雄市,合法,新增建物,22.84000,120.26000
S08970600001,高雄市,違規,新增建物,22.49000,120.40000
S11970500004,高雄市,合法,其他,22.84000,120.24000
S05970400005,高雄市,合法,新增建物,22.72000,120.45000
361980300002,屏東林區管理處,合法,河道變化,23.05000,120.60000
S21971200003,高雄市,不屬於其管轄範圍,其他,22.98000,120.65000
E09970400003,高雄市,違規,新增建物,22.57000,120.33000
S19970500002,高雄市,違規,新增建物,22.90000,120.23000
E11970902007,高雄市,合法,新增人工構造物,24.34000,120.32000
207980300001,第七河川局,不屬於其管轄範圍,其他,22.94000,120.52000
207980300002,第七河川局,不屬於其管轄範圍,其他,23.09000,120.60000
S21980300008,高雄市,合法,自然植被改變,23.07000,120.67000
S27980100001,高雄市,違規,其他,23.14000,120.74000
S06971200002,高雄市,違規,新增建物,22.55000,120.41000
S11970502004,高雄市,合法,新增人工構造物,22.85000,120.19000
S16971100001,高雄市,違規,新增建物,22.83000,120.28000
S09970500007,高雄市,合法,新增水域(漁塭或水塘),22.83000,120.32000
S09980300004,高雄市,違規,新增建物,22.83000,120.34000
S02980300001,高雄市,合法,新增建物,22.65000,120.37000
E02980300001,高雄市,合法,軍事用地,22.67000,120.27000
S16980200002,高雄市,違規,新增建物,22.84000,120.28000
E10970400002,高雄市,違規,新增建物,22.58000,120.29000
S05971200001,高雄市,合法,新增建物,22.66000,120.43000
S15970500006,高雄市,合法,新增建物,22.85000,120.33000
361980300001,屏東林區管理處,合法,河道變化,23.10000,120.63000
S27980300005,高雄市,違規,其他,23.14000,120.74000
S16970500005,高雄市,合法,整地,22.85000,120.28000
E03970400001,高雄市,合法,其他,22.69000,120.30000
207970400001,第七河川局,合法,移除水域(漁塭或水塘),22.73000,120.45000
S11970400001,高雄市,合法,其他,22.81000,120.21000
S06980300002,高雄市,違規,新增建物,22.64000,120.41000
S10980200001,高雄市,合法,其他,22.88000,120.21000
S19970500001,高雄市,違規,新增建物,22.90000,120.22000
