變異點編號,權責單位,查證結果,變異類型,latitude,longitude
B0610306006,臺中市,違規,新增建物,24.19200,120.62995
L1510304002,臺中市,合法,整地,24.03000,120.64000
L1910303009,臺中市,違規,整地,24.11000,120.71000
AL2110303021,臺中市,合法,其他,24.24304,120.88541
AL2110302014,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.31064,121.29127
AL2110302012,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.32983,121.31326
AL2110302010,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.33385,121.31378
L1710301004,臺中市,違規,整地,24.21000,120.54000
AL1710304004,臺中市,合法,非農業核准開發案件,24.19847,120.56159
AL0510301164,臺中市,合法,其他,24.20454,120.57641
B0610303005,臺中市,違規,新增建物,24.19000,120.63000
80110305002,臺中市,違規,新增建物,24.22000,120.63000
AL0210306009,臺中市,合法,其他,24.29438,120.80284
AL0210303015,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.22304,120.87197
AL0210303014,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.21923,120.87334
AL2110302008,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.32440,121.27978
AL2110302011,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.33069,121.31352
L1010301007,臺中市,違規,新增建物,24.22000,120.69000
L1910305005,臺中市,合法,自然植被改變,24.14000,120.73000
AL1810302003,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.04351,120.74527
L0910305001,臺中市,合法,新增建物,24.23000,120.64000
AL0810305001,臺中市,違規,堆積土石,24.32688,120.70241
AL0210301322,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.29512,120.78516
AL1110302006,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.23645,120.78630
AB0810306002,臺中市,合法,其他,24.20617,120.78859
AL0210303019,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.17875,120.84185
AL0210306010,臺中市,合法,其他,24.26263,120.86854
L2110302007,臺中市,合法,河道變化,24.34000,121.30000
AL2110301518,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.32409,121.30747
AL0510305016,臺中市,合法,非農業核准開發案件,24.20557,120.57187
L0410305010,臺中市,違規,新增建物,24.32000,120.58000
AB0710303010,臺中市,合法,其他,24.13949,120.59151
L0410302006,臺中市,合法,自然植被改變,24.30000,120.63000
AL1910302001,臺中市,合法,其他,24.11696,120.73805
AL1210303033,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.24718,120.79556
AL1110306016,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.22222,120.79578
33410304001,東勢林區管理處,合法,整地,24.16000,120.92000
AL2110302013,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.32551,121.31259
L0310316002,臺中市,自然變化,沙洲變化,24.43078,120.61641
AL0810303001,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.31648,120.67493
L1010303006,臺中市,合法,其他,24.19000,120.72000
AB0810306004,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.18950,120.74568
L0210305013,臺中市,違規,整地,24.29000,120.78000
AL2110303027,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.24109,121.23375
AL1710305014,臺中市,合法,其他,24.19311,120.55702
L1810305008,臺中市,合法,其他,24.05000,120.69000
20310335005,第三河川局,合法,無明顯變異,24.27860,120.74945
L0210301012,臺中市,違規,新增建物,24.29000,120.78000
AL0210303020,臺中市,合法,其他,24.18516,120.87557
AL1110303032,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.13994,120.89024
AL2110303026,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.24658,121.23461
AL2110302017,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.26818,121.26383
B0810303003,臺中市,違規,新增建物,24.20000,120.69000
AB0810303004,臺中市,合法,其他,24.16899,120.75775
AL1910303007,臺中市,合法,自然裸露地,24.08615,120.77521
AL1110306015,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.23112,120.80133
AL2110303023,臺中市,合法,其他,24.17331,120.89008
L1410303012,臺中市,違規,新增建物,24.36000,120.61000
L0910306004,臺中市,違規,新增建物,24.22113,120.62975
L1510306008,臺中市,合法,其他,24.10538,120.64639
L0810303013,臺中市,合法,新增建物,24.30000,120.68000
80110305003,臺中市,合法,其他,24.33000,120.70000
L1810302003,臺中市,合法,整地,24.07000,120.71000
B0810303007,臺中市,違規,作物變化,24.19000,120.72000
AL1010303013,臺中市,合法,其他,24.19292,120.72809
AB0810301165,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.18312,120.75573
AB0810305004,臺中市,合法,其他,24.18227,120.75599
AL1910303006,臺中市,合法,其他,24.13341,120.81120
AL0210303016,臺中市,合法,其他,24.19986,120.87233
AL2110306013,臺中市,合法,其他,24.25604,121.27117
20310335003,第三河川局,合法,其他,24.11041,120.71838
AL0110305008,臺中市,合法,其他,24.26692,120.75211
AL1110301275,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.23650,120.78630
L0210301013,臺中市,違規,其他,24.28000,120.80000
AL1110303030,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.22478,120.80793
AL2110303022,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.17917,120.88207
AL1610304001,臺中市,合法,其他,24.17565,120.57205
AB0710303008,臺中市,合法,自然裸露地,24.14688,120.59736
B0610303004,臺中市,違規,新增建物,24.19000,120.63000
L1010302001,臺中市,違規,新增建物,24.22000,120.69000
L1010301003,臺中市,違規,新增建物,24.23000,120.69000
AL1810302002,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.06997,120.75058
AL1910303005,臺中市,合法,其他,24.15599,120.78526
AL1110304006,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.22684,120.80121
L2010305007,臺中市,違規,新增建物,24.08000,120.69000
20310335007,第三河川局,合法,無明顯變異,24.28134,120.76116
L1210301011,臺中市,違規,新增建物,24.28000,120.77000
AL0210305011,臺中市,合法,其他,24.28772,120.77930
AL0210305012,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.29242,120.81132
AL0210301324,臺中市,合法,其他,24.27247,120.83159
AL0210304003,臺中市,合法,其他,24.20779,120.84700
AL2110303025,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.12682,120.89846
70110306001,臺中港務分公司,合法,新增建物,24.23941,120.51349
70110304001,臺中市,合法,其他,24.24000,120.52000
L0610301005,臺中市,違規,整地,24.22000,120.54000
AB0710303012,臺中市,合法,其他,24.14650,120.59315
B0710305006,臺中市,違規,新增建物,24.12000,120.64000
AL1310301170,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.31766,120.66745
AL0810305003,臺中市,違規,其他開挖整地,24.31081,120.74669
AL1110305017,臺中市,合法,查無變異點位置,24.16100,120.83835
AL2110301516,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.38205,121.34563
L1410303011,臺中市,違規,其他,24.38000,120.59000
AB0710301166,臺中市,合法,自然裸露地,24.14212,120.60286
AL0810302004,臺中市,合法,其他,24.31884,120.68220
L1010305003,臺中市,違規,新增建物,24.20000,120.70000
AL0210305010,臺中市,合法,自然裸露地,24.30180,120.79376
AL2110302016,臺中市,合法,無道路可到達,24.26478,121.26718
AL2110301517,臺中市,合法,治山防災工程,24.34171,121.30114
70110323002,臺中港務分公司,合法,其他,24.26000,120.49000
L0410301010,臺中市,違規,整地,24.30000,120.56000
AL1610305006,臺中市,合法,非農業核准開發案件,24.12983,120.57414
L1510304001,臺中市,合法,其他,24.03000,120.64000
AL1310301169,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.33365,120.64288
L0910301002,臺中市,合法,整地,24.24000,120.65000
L1010301006,臺中市,違規,新增建物,24.21000,120.67000
L1010301008,臺中市,違規,新增建物,24.20000,120.70000
AL1910306006,臺中市,合法,其他,24.15184,120.78499
20310335006,第三河川局,合法,無明顯變異,24.16366,120.87823
AL0210303018,臺中市,違規,其他開挖整地,24.20988,120.89306
L1710303002,臺中市,違規,新增建物,24.21000,120.54000
L0310305009,臺中市,違規,新增建物,24.34000,120.60000
L0910306003,臺中市,違規,新增建物,24.20801,120.63303
AL1910301278,臺中市,合法,其他,24.11178,120.76356
AL0210305013,臺中市,合法,其他,24.26439,120.84848
AL0210303017,臺中市,合法,其他,24.19831,120.87156
70110301001,臺中市,合法,道路變化,24.23000,120.50000
AL0810305002,臺中市,合法,其他,24.29923,120.75596
AL1110306017,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.19888,120.80723
AL2110302015,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.30394,121.28947
AL2110301519,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.32309,121.32093
L0410305012,臺中市,合法,新增建物,24.28000,120.53000
AL0510301163,臺中市,合法,其他,24.23653,120.61625
L1310302004,臺中市,合法,作物變化,24.35000,120.72000
AL1910301167,臺中市,合法,其他,24.11700,120.73801
AL0810306001,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.29686,120.74583
L1210304004,臺中市,違規,其他,24.27000,120.78000
AL1110303029,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.24507,120.78843
AL1110306014,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.24608,120.80612
AL2110303028,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.25881,121.25430
70110323003,臺中港務分公司,合法,其他,24.27000,120.50000
AB0710304002,臺中市,合法,其他,24.15312,120.59387
L0310302005,臺中市,違規,新增建物,24.34000,120.60000
AB0710303009,臺中市,合法,其他,24.14252,120.60466
