變異點編號,權責單位,查證結果,變異類型,latitude,longitude,created,modified
10611401001,金門,非違規,其他,24.404089711878900,118.326444286292000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
10611401002,金門,非違規,作物變化,24.399153242066600,118.308901718300000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
10611401003,金門,非違規,整地,24.469876693064700,118.433076152047000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
10611401004,金門,非違規,火災,24.458491281981200,118.428234696259000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
10611401005,金門,非違規,整地,24.505166750392000,118.429839337690000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
10611402001,金門,非違規,整地,24.445330018410100,118.363358099300000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
10611402002,金門,違規,其他,24.448189185370100,118.369123384828000,"2025-06-19 07:54:11","2025-06-20 02:00:18"
10611402003,金門,違規,道路變化,24.446807400036200,118.373371259146000,"2025-06-19 07:54:11","2025-06-20 02:00:18"
10611402004,金門,違規,堆置土石方,24.445708250394600,118.387164756840000,"2025-06-19 07:54:11","2025-06-20 02:00:18"
10611402005,金門,違規,其他,24.452842394436900,118.372118371052000,"2025-06-19 07:54:11","2025-06-20 02:00:18"
10611402006,金門,非違規,其他,24.427018505949100,118.426236739041000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
10611402007,金門,違規,堆置土石方,24.504891529950500,118.428686096029000,"2025-06-19 07:54:11","2025-06-20 02:00:18"
10611404001,金門,非違規,軍事用地,24.406751272490200,118.334179823539000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
10611404002,金門,非違規,其他,24.470485782948000,118.431781149054000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
10611404003,金門,非違規,其他,24.521753130663800,118.418198378249000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
10611404004,金門,非違規,其他,24.506196173264100,118.444408974132000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
10611405001,金門,非違規,作物變化,24.478833828366400,118.317503744663000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
10611405002,金門,非違規,其他,24.506056855547700,118.443353765670000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
10611406001,金門,非違規,其他,24.405694721486300,118.296206529305000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
10611406002,金門,非違規,其他,24.392573383746300,118.311333125954000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
10611406003,金門,非違規,其他,24.392958827403400,118.310719808679000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
10611406004,金門,非違規,其他,24.430803359491000,118.429099205793000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
10611408001,金門,非違規,自然植被改變,24.396337672867100,118.323202417044000,"2025-08-07 02:00:17","2025-09-17 02:00:19"
10611408002,金門,違規,自然植被改變,24.390384305066400,118.318403549172000,"2025-08-07 02:00:17",
10611408003,金門,非違規,整地,24.428100855317300,118.425945862928000,"2025-08-07 02:00:17","2025-09-17 02:00:19"
10611408004,金門,非違規,其他,24.504235771650600,118.439207635788000,"2025-08-07 02:00:17","2025-09-17 02:00:19"
10611409001,金門,非違規,其他,24.403627112956500,118.334127189587000,"2025-09-12 02:00:18","2025-09-17 02:00:19"
10611410001,金門,非違規,其他,24.446904941381600,118.422832822763000,"2025-10-03 02:00:20",
10611410002,金門,非違規,其他,24.402516442465500,118.321887786185000,"2025-10-03 02:00:20",
10611411001,金門,非違規,新增建物,24.447511586324800,118.382135844988000,"2025-10-31 02:00:21",
10611411002,金門,非違規,軍事用地,24.407033322473300,118.334671326484000,"2025-10-31 02:00:21",
10611411003,金門,違規,其他,24.478668419720000,118.320868668196000,"2025-10-31 02:00:21",
10611412001,金門,非違規,其他,24.398454934212400,118.326247413917000,"2025-12-12 02:00:26",
10611412002,金門,非違規,整地,24.481080563697200,118.319198337512000,"2025-12-12 02:00:26",
10611412003,金門,非違規,自然植被改變,24.450134871208000,118.392272142184000,"2025-12-12 02:00:26",
10611412004,金門,非違規,軍事用地,24.454336817275900,118.418439335446000,"2025-12-12 02:00:26",
10611412005,金門,非違規,軍事用地,24.454965856112800,118.417667097013000,"2025-12-12 02:00:26",
10611412006,金門,非違規,作物變化,24.435356175108600,118.427323280876000,"2025-12-12 02:00:26",
10611412007,金門,非違規,其他,24.522365187121700,118.415373102303000,"2025-12-12 02:00:26",
AW0111401001,金門縣,非違規,其他,24.458491281981200,118.428234696259000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
AW0111405001,金門縣,非違規,其他,24.447084790965500,118.404023543004000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
AW0111412001,金門縣,非違規,自然裸露地,24.450134871208000,118.392272142184000,"2025-12-06 02:00:22",
AW0211404002,金門縣,非違規,平地範圍,24.497702171174100,118.423272105994000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
AW0211405002,金門縣,非違規,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.491627170217300,118.433156287206000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
AW0311408001,金門縣,非違規,其他,24.390384305066400,118.318403549172000,"2025-08-09 02:00:16","2025-09-17 02:00:19"
AW0511404001,金門縣,非違規,平地範圍,24.436084444070400,118.252774160881000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
AW0511407001,金門縣,非違規,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.426873231723400,118.261545620580000,"2025-07-04 02:00:16","2025-09-17 02:00:19"
AW0511411001,金門縣,違規,其他開挖整地,24.422507828856800,118.240547964287000,"2025-11-11 02:00:23",
AW0511411002,金門縣,違規,其他開挖整地,24.415853305371300,118.242254163146000,"2025-11-11 02:00:23",
W0111401004,金門縣,非違規,整地,24.445166941047600,118.369690737736000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111401006,金門縣,非違規,整地,24.441640481190700,118.392677781483000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111401007,金門縣,非違規,整地,24.443071984492400,118.389426155762000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111401019,金門縣,非違規,整地,24.453087663197600,118.431849340157000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111401021,金門縣,非違規,整地,24.427169232240600,118.435101387164000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111401022,金門縣,非違規,整地,24.426314015013400,118.430953605261000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111401023,金門縣,非違規,整地,24.447356021370600,118.469580967249000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111401024,金門縣,非違規,新增建物,24.420502471275800,118.441451852586000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111401025,金門縣,非違規,新增建物,24.415777628329300,118.435832472311000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111402011,金門縣,非違規,新增建物,24.442899537428500,118.386971224616000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111402012,金門縣,非違規,整地,24.446938135599500,118.412693665231000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111402013,金門縣,非違規,整地,24.444980560250000,118.410799237919000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111402014,金門縣,非違規,整地,24.440851036975400,118.412248475870000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111402015,金門縣,非違規,整地,24.443121774931500,118.408776195179000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111402016,金門縣,非違規,道路變化,24.438786542159300,118.406104032950000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111402017,金門縣,非違規,整地,24.433651184292400,118.408918975518000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111402018,金門縣,非違規,整地,24.436013888907800,118.424578672684000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111402035,金門縣,非違規,整地,24.460524726968900,118.380612525807000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111402038,金門縣,非違規,整地,24.452182183741300,118.440838845016000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111402040,金門縣,非違規,新增建物,24.447352641368600,118.441067276914000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111402041,金門縣,非違規,整地,24.427481157846000,118.443748408723000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111402043,金門縣,非違規,整地,24.438045122877500,118.458761638031000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111404005,金門縣,非違規,整地,24.445451315463800,118.420472386095000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111404020,金門縣,非違規,整地,24.451803419733900,118.440958875575000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111404022,金門縣,非違規,堆置土石方,24.433087927974100,118.431574090871000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111404023,金門縣,非違規,自然植被改變,24.438152518514600,118.453475037168000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111405004,金門縣,非違規,整地,24.445267452121400,118.421972360343000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111405020,金門縣,非違規,自然植被改變,24.426648553796800,118.453120297526000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111405021,金門縣,非違規,整地,24.425040680095300,118.428484166609000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111405022,金門縣,非違規,整地,24.420280281604100,118.439963849932000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111405023,金門縣,非違規,道路變化,24.416333918759200,118.447120264505000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111406005,金門縣,非違規,新增建物,24.445160613321900,118.372511487706000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
W0111406006,金門縣,非違規,整地,24.437682768312500,118.391897910982000,"2025-06-19 07:54:11","2025-09-17 02:00:19"
