變異點編號,權責單位,查證結果,變異類型,latitude,longitude
N2410908010,彰化縣,違規,其他,23.86608,120.28976
N2410904045,彰化縣,違規,傾倒廢棄物、土,23.88848,120.29747
N2410907022,彰化縣,合法,作物變化,23.87694,120.29968
N2410907034,彰化縣,違規,新增建物,23.87135,120.30993
N2310901053,彰化縣,合法,新增建物,23.89222,120.32201
N2410909025,彰化縣,合法,新增建物,23.84243,120.32477
N2410905113,彰化縣,合法,新增建物,23.83942,120.33130
N2310907019,彰化縣,合法,新增建物,23.90527,120.33440
N2410905098,彰化縣,合法,整地,23.87263,120.34164
N2310906081,彰化縣,違規,新增建物,23.89212,120.34791
N2310905001,彰化縣,違規,其他,23.98023,120.35506
N0810905061,彰化縣,合法,其他,23.90017,120.36204
N2310911021,彰化縣,合法,作物變化,23.93504,120.36804
N0810905100,彰化縣,違規,其他,23.85734,120.36813
N2310906019,彰化縣,合法,作物變化,23.96244,120.36977
N2510902055,彰化縣,違規,新增水域(漁塭或水塘),23.85166,120.38911
N2310911011,彰化縣,合法,新增建物,23.96439,120.39234
N1110901132,彰化縣,合法,新增建物,24.04440,120.39354
20410903001,第四河川局,合法,種植,23.83654,120.39676
N0810911052,彰化縣,違規,其他,23.87680,120.39788
N0810904038,彰化縣,合法,新增建物,23.90750,120.40207
N0210901117,彰化縣,合法,其他,24.06088,120.41062
N0810905092,彰化縣,合法,新增建物,23.89101,120.41830
N1110905217,彰化縣,合法,整地,24.01026,120.41872
N2510909021,彰化縣,合法,新增建物,23.86350,120.42108
N1610901007,彰化縣,違規,其他,23.98309,120.42330
N0210902086,彰化縣,合法,移除水域(漁塭或水塘),24.07369,120.42755
91110904002,彰化農場場本部,合法,整地,24.07936,120.42988
80110903003,彰化縣,合法,其他,23.92174,120.43117
N0210910108,彰化縣,合法,其他,24.09721,120.43250
N1610910174,彰化縣,違規,新增建物,24.00507,120.43389
N0810911023,彰化縣,合法,其他,23.93997,120.43436
N0810906098,彰化縣,合法,其他,23.88563,120.43846
N1110904131,彰化縣,合法,作物變化,24.03663,120.43951
N0210910096,彰化縣,違規,新增建物,24.09960,120.44175
N0810904018,彰化縣,合法,新增建物,23.95789,120.44524
N0910911091,彰化縣,違規,整地,24.14517,120.44896
N0210901121,彰化縣,合法,其他,24.05597,120.44944
N0210902093,彰化縣,合法,整地,24.08630,120.46020
N0910901088,彰化縣,違規,新增建物,24.14272,120.46128
N2210904068,彰化縣,合法,作物變化,23.88635,120.46225
N0210906160,彰化縣,合法,其他,24.09510,120.46363
N2210901043,彰化縣,違規,傾倒廢棄物、土,23.91569,120.46531
N0910909036,彰化縣,合法,新增建物,24.13899,120.46628
N2210904042,彰化縣,合法,作物變化,23.91243,120.47236
N1010910074,彰化縣,合法,新增水域(漁塭或水塘),24.16816,120.47240
N2210910051,彰化縣,違規,新增建物,23.88941,120.47456
N0210910101,彰化縣,違規,新增建物,24.10480,120.47503
N1010902067,彰化縣,合法,自然植被改變,24.14837,120.47527
N0610904008,彰化縣,違規,其他,23.97731,120.47622
21510906010,彰化縣,合法,"符合「出流管制計畫書與規劃書審核監督及免辦認定辦法」第31條第2項第2款規定免提送出流管制計畫書 (108年2月1日以前已提出興辦事業計畫送目的事業主管機關，並於109年2月1日前開工者)",23.94938,120.47779
N0610903039,彰化縣,合法,新增建物,23.93835,120.48005
N0210911106,彰化縣,違規,新增建物,24.06059,120.48021
N1110903112,彰化縣,違規,新增建物,24.02771,120.48046
N1010902064,彰化縣,合法,新增建物,24.16876,120.48105
N2110901042,彰化縣,合法,作物變化,23.92044,120.48202
N0610901022,彰化縣,合法,整地,23.95145,120.48404
N0210910127,彰化縣,違規,新增建物,24.08481,120.48688
N1010911092,彰化縣,合法,自然植被改變,24.13952,120.48768
N1210910162,彰化縣,違規,新增建物,24.03696,120.49274
N2610911084,彰化縣,合法,作物變化,23.83914,120.49644
91710903001,教育部,合法,整地,24.10504,120.49650
N0310901102,彰化縣,合法,其他,24.10386,120.49702
N0610906053,彰化縣,合法,作物變化,23.93246,120.50054
N1210905237,彰化縣,違規,新增建物,24.01061,120.50085
N2210903074,彰化縣,合法,新增建物,23.87840,120.50149
N1010904110,彰化縣,合法,自然植被改變,24.13780,120.50384
N1210911139,彰化縣,違規,新增建物,24.01156,120.50386
N2110905075,彰化縣,合法,整地,23.90268,120.50413
N0310905139,彰化縣,違規,新增建物,24.14351,120.50680
N0610905242,彰化縣,違規,傾倒廢棄物、土,23.96060,120.51331
N1710904150,彰化縣,合法,自然植被改變,23.94406,120.51425
N2610905262,彰化縣,違規,其他,23.84040,120.51437
N2310910047,彰化縣,違規,移除水域(漁塭或水塘),23.89797,120.29946
N2310911041,彰化縣,合法,新增建物,23.89660,120.30777
N2310901031,彰化縣,違規,其他,23.92018,120.31478
N2310906033,彰化縣,合法,作物變化,23.93155,120.32340
N2310905014,彰化縣,合法,作物變化,23.96873,120.33673
N2310906036,彰化縣,合法,整地,23.93146,120.33888
N2310905209,彰化縣,合法,其他,23.99884,120.35492
N2310910146,彰化縣,合法,新增建物,24.02763,120.36575
91110908001,彰化農場場本部,合法,移除水域(漁塭或水塘),24.01640,120.36920
N0810904058,彰化縣,違規,其他,23.87922,120.37529
N2310906206,彰化縣,合法,其他,24.01666,120.37829
N2310901023,彰化縣,合法,新增建物,23.93530,120.38184
N2310905212,彰化縣,違規,其他,24.02314,120.38185
N1110903115,彰化縣,合法,作物變化,24.01210,120.38954
N1110907062,彰化縣,合法,作物變化,24.03521,120.39499
N0810903003,彰化縣,合法,其他,23.99518,120.40782
N1610907002,彰化縣,合法,其他,23.99706,120.41309
N1110902114,彰化縣,合法,整地,24.02858,120.42151
N0810904007,彰化縣,合法,新增建物,23.97494,120.42374
91110904001,彰化農場場本部,合法,其他,24.08068,120.42613
N0210905157,彰化縣,合法,整地,24.07401,120.42641
N1610901009,彰化縣,合法,新增建物,23.99534,120.43353
N1110911121,彰化縣,合法,作物變化,24.04035,120.43443
N2510905109,彰化縣,違規,傾倒廢棄物、土,23.85781,120.43935
N0210901094,彰化縣,合法,新增建物,24.11481,120.44522
N2210906097,彰化縣,違規,新增建物,23.89470,120.44554
N0210905160,彰化縣,違規,新增建物,24.08315,120.44992
N0210906156,彰化縣,合法,整地,24.07623,120.45436
N0210910116,彰化縣,違規,其他,24.09622,120.45820
N1610905231,彰化縣,合法,整地,24.01321,120.46015
N2210910072,彰化縣,合法,新增建物,23.83608,120.46365
N1010907044,彰化縣,合法,自然植被改變,24.15652,120.46497
N0210910120,彰化縣,違規,新增建物,24.08780,120.46618
N1110906199,彰化縣,合法,整地,24.04612,120.46647
N0210902097,彰化縣,合法,作物變化,24.08853,120.46757
N0910902081,彰化縣,合法,作物變化,24.11649,120.46945
N2210905071,彰化縣,合法,作物變化,23.90288,120.47492
N1110901152,彰化縣,合法,作物變化,24.01800,120.47631
N1010901080,彰化縣,違規,新增建物,24.15257,120.47641
N0310909041,彰化縣,合法,整地,24.12920,120.48446
N1010902061,彰化縣,合法,自然植被改變,24.19204,120.48794
N1210902132,彰化縣,違規,傾倒廢棄物、土,24.04845,120.49258
N1210906184,彰化縣,違規,新增建物,24.05397,120.49471
N2110901047,彰化縣,合法,作物變化,23.90023,120.49771
N0310910131,彰化縣,違規,新增建物,24.08533,120.49778
N0610903043,彰化縣,違規,新增建物,23.93563,120.49795
N1510911143,彰化縣,合法,作物變化,23.99062,120.50859
N0310909107,彰化縣,合法,作物變化,24.08331,120.51171
N1210905282,彰化縣,合法,自然植被改變,24.03334,120.51306
N2110901173,彰化縣,合法,新增建物,23.89904,120.51686
N1210901197,彰化縣,違規,新增建物,24.02975,120.51691
N2110906233,彰化縣,合法,作物變化,23.90524,120.51715
N1710906222,彰化縣,合法,作物變化,23.96989,120.51771
N1210909113,彰化縣,違規,新增建物,24.04491,120.51947
N2110904166,彰化縣,合法,整地,23.90267,120.52070
N0410910207,彰化縣,合法,其他,23.85553,120.52269
N0110910220,彰化縣,違規,其他,24.08104,120.52505
N2610906240,彰化縣,違規,新增建物,23.83825,120.52533
N2610905268,彰化縣,違規,其他,23.81576,120.53132
N2610907076,彰化縣,合法,其他,23.81463,120.53762
N2610909094,彰化縣,違規,其他,23.82175,120.53860
N1310910239,彰化縣,合法,整地,24.03305,120.53982
N1710905246,彰化縣,違規,新增建物,23.94974,120.54002
N1710910194,彰化縣,違規,新增建物,23.96342,120.54567
N2610901179,彰化縣,合法,其他,23.83667,120.54830
N1510910244,彰化縣,違規,新增建物,24.00232,120.55394
N1710911156,彰化縣,合法,整地,23.94590,120.55519
N1810909084,彰化縣,合法,作物變化,23.91442,120.56019
N1510905292,彰化縣,合法,整地,24.00301,120.57851
N0110910229,彰化縣,合法,整地,24.08860,120.57888
N2610904187,彰化縣,違規,其他,23.81844,120.58084
N0710905265,彰化縣,合法,作物變化,23.83201,120.58244
AN0510904018,彰化縣,違規,其他開挖整地,23.95378,120.60486
AN1410902009,彰化縣,違規,違規農業使用,24.03692,120.61936
AN0510905019,彰化縣,合法,其他,23.94117,120.62296
N2410904049,彰化縣,合法,整地,23.87468,120.30929
N2310909007,彰化縣,違規,其他,23.90192,120.32021
N2310901054,彰化縣,違規,其他,23.88793,120.33130
N2310905056,彰化縣,合法,整地,23.92264,120.33190
N2310907023,彰化縣,合法,新增建物,23.89785,120.33763
N2310902043,彰化縣,違規,傾倒廢棄物、土,23.89169,120.34483
20410902002,第四河川局,已知工程,工程施作,23.82444,120.34764
N2310905040,彰化縣,合法,作物變化,23.93822,120.35602
N2310902003,彰化縣,合法,移除水域(漁塭或水塘),23.99247,120.35928
N0810911068,彰化縣,違規,其他,23.86447,120.36118
N2310907007,彰化縣,違規,新增建物,23.95965,120.36177
N2510906109,彰化縣,合法,自然植被改變,23.85261,120.36770
N2310908025,彰化縣,合法,其他,24.01640,120.36920
N1110910145,彰化縣,合法,新增水域(漁塭或水塘),24.04021,120.37578
N2310902133,彰化縣,違規,其他,24.00928,120.37795
N2310906207,彰化縣,違規,傾倒廢棄物、土,24.01195,120.38533
N2510906110,彰化縣,違規,傾倒廢棄物、土,23.85091,120.38578
N2310905214,彰化縣,合法,作物變化,24.00244,120.38825
N2310906021,彰化縣,合法,其他,23.95880,120.39949
N2310902009,彰化縣,違規,傾倒廢棄物、土,23.98298,120.40124
N2310902010,彰化縣,違規,新增建物,23.97566,120.40183
N0810905063,彰化縣,違規,傾倒廢棄物、土,23.91937,120.40731
N1110911131,彰化縣,合法,作物變化,24.01630,120.41043
N1110904130,彰化縣,合法,新增水域(漁塭或水塘),24.03296,120.41096
N0210903100,彰化縣,違規,傾倒廢棄物、土,24.06197,120.41255
N0810906009,彰化縣,合法,其他,23.97995,120.42233
N1110906209,彰化縣,合法,作物變化,24.00771,120.42659
N1110911122,彰化縣,合法,作物變化,24.03697,120.43559
N2510905110,彰化縣,違規,新增建物,23.85558,120.43907
N0210902090,彰化縣,合法,其他,24.08816,120.44719
N0210902107,彰化縣,違規,新增建物,24.06783,120.44848
N0210910137,彰化縣,違規,新增建物,24.05417,120.45448
N2610904099,彰化縣,違規,其他,23.82536,120.45695
N0210902080,彰化縣,合法,整地,24.11865,120.45781
N2210901044,彰化縣,合法,整地,23.90640,120.46703
N1610905228,彰化縣,違規,新增建物,23.99993,120.46788
N0210901125,彰化縣,合法,其他,24.05459,120.47079
N1110905204,彰化縣,違規,新增建物,24.03351,120.47193
N0910906145,彰化縣,違規,新增建物,24.12141,120.48136
N0910906139,彰化縣,合法,新增建物,24.12329,120.48354
N0610910035,彰化縣,合法,作物變化,23.94779,120.48399
