變異點編號,權責單位,查證結果,變異類型,latitude,longitude
A05109063001,臺北市,已知工程,工程施作,25.03807,121.48681
AA1610912001,臺北市,合法,其他,25.15209,121.50489
AA1610912002,臺北市,合法,其他,25.15082,121.49480
A1110907001,臺北市,已知工程,工程施作,25.00223,121.58733
AA1510910003,臺北市,合法,非農業核准開發案件,25.12765,121.56962
A1510902004,臺北市,合法,整地,25.09164,121.52245
AA1110905005,臺北市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.97173,121.59080
A1610911001,臺北市,合法,其他,25.12635,121.48261
A1610902003,臺北市,合法,自然植被改變,25.12114,121.48450
AA1410903001,臺北市,合法,非農業核准開發案件,25.09002,121.56208
A1610902002,臺北市,合法,移除建物,25.12377,121.49243
A15109033001,臺北市,合法,其他,25.10099,121.51792
AA1510906002,臺北市,合法,非農業核准開發案件,25.12800,121.56985
AA1610911001,臺北市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),25.14650,121.49238
AA1510909003,臺北市,合法,其他,25.14609,121.55666
AA1510906003,臺北市,合法,其他,25.13393,121.56440
AA1610907001,臺北市,合法,非農業核准開發案件,25.14177,121.52648
AA0210905002,臺北市,合法,非農業核准開發案件,25.01262,121.55161
A0110903001,臺北市,合法,整地,25.06648,121.56627
AA1310910002,臺北市,合法,其他,25.02556,121.62611
10110912002,陽明山,違規,整地,25.15211,121.50506
AA1110907002,臺北市,合法,非農業核准開發案件,24.99228,121.57638
AA1310910001,臺北市,合法,其他,25.02457,121.62552
AA1610904002,臺北市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),25.15401,121.53614
AA1610904001,臺北市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),25.17918,121.53433
10110904002,陽明山,違規,其他,25.17920,121.53450
AA1410909002,臺北市,合法,其他,25.08961,121.61796
AA1610901001,臺北市,合法,其他,25.15190,121.49997
AA1610901002,臺北市,合法,非農業核准開發案件,25.14418,121.48876
AA1610912003,臺北市,合法,其他,25.14870,121.49528
AA1510901004,臺北市,合法,其他,25.14467,121.55958
AA1510901006,臺北市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),25.11553,121.57360
A1610907001,臺北市,違規,整地,25.12637,121.48588
AA1610902001,臺北市,合法,其他,25.14848,121.49936
AA1110905003,臺北市,合法,其他,24.99809,121.57034
A1610902001,臺北市,違規,整地,25.12388,121.49423
AA1610905001,臺北市,合法,其他,25.12212,121.50520
AA1510904006,臺北市,合法,其他,25.11899,121.53791
A1110901001,臺北市,合法,其他,24.98951,121.55641
10110901001,陽明山,合法,整地,25.14468,121.55976
91710911004,教育部,合法,其他,25.12635,121.48261
AA1510904003,臺北市,合法,其他,25.12751,121.54904
10110909001,陽明山,合法,整地,25.14611,121.55683
AA1110901003,臺北市,合法,其他,24.98735,121.59690
AA1310909001,臺北市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),25.01977,121.61596
10110904003,陽明山,合法,作物變化,25.15403,121.53632
AA1510901005,臺北市,合法,其他,25.10340,121.53920
AA1410906001,臺北市,合法,非農業核准開發案件,25.08240,121.58855
A1610904001,臺北市,違規,整地,25.14040,121.50813
AA1410902003,臺北市,合法,非農業核准開發案件,25.08976,121.56245
AA1610902002,臺北市,合法,非農業核准開發案件,25.14237,121.48785
AA1110905004,臺北市,合法,非農業核准開發案件,24.99519,121.57002
AA1110911002,臺北市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.97164,121.57482
AA1510904005,臺北市,合法,其他,25.11946,121.53831
AA1410902004,臺北市,合法,其他,25.08601,121.60535
A1110912001,臺北市,合法,其他,24.97577,121.55605
A1310902005,臺北市,合法,自然植被改變,25.05110,121.58721
A16109033002,臺北市,合法,其他,25.09740,121.50923
A11109093001,臺北市,已知工程,工程施作,24.99848,121.53463
AA1510904004,臺北市,合法,其他,25.12793,121.54756
