變異點編號,權責單位,查證結果,變異類型,latitude,longitude
L0411107075,臺中市,違規,其他,24.31159,120.55466
AL0511105051,臺中市,違規,堆積土石,24.21256,120.56365
AL1611105009,臺中市,違規,開發建築用地,24.15943,120.57329
203111033015,第三河川局,合法,種植,24.32312,120.57537
AL0511107091,臺中市,合法,其他,24.21555,120.57681
AL0511107088,臺中市,違規,其他開挖整地,24.19882,120.57692
AL0511104069,臺中市,合法,自然裸露地,24.22346,120.58853
L1411104035,臺中市,合法,作物變化,24.38945,120.59393
L1411104036,臺中市,違規,傾倒廢棄物、土,24.38495,120.59436
20311104017,第三河川局,已知工程,工程施作,24.31655,120.59660
AL0911109012,臺中市,違規,開發建築用地,24.21587,120.60170
AL0911107034,臺中市,合法,其他,24.24084,120.62304
L0911109012,臺中市,違規,新增建物,24.21988,120.62825
L1411105038,臺中市,合法,採礦變化,24.37851,120.62988
20311107011,第三河川局,合法,其他,24.31517,120.63151
L0911109015,臺中市,違規,其他,24.21663,120.63457
AL0411102002,臺中市,違規,開發建築用地,24.29208,120.63540
AL1311109005,臺中市,違規,開發建築用地,24.34430,120.64237
L0711101119,臺中市,合法,整地,24.25775,120.65101
L0711106032,臺中市,違規,整地,24.27742,120.66729
L0711101123,臺中市,合法,其他,24.26744,120.68208
L0711101126,臺中市,違規,其他,24.25240,120.68745
20311102005,第三河川局,合法,種植,24.00915,120.69686
L0111101011,臺中市,合法,其他,24.24304,120.69844
20311102004,第三河川局,合法,其他,24.01055,120.70266
L0811107088,臺中市,合法,整地,24.29914,120.71079
L1011108014,臺中市,違規,新增建物,24.23211,120.71247
L0111105006,臺中市,合法,其他,24.23143,120.71290
L0111108054,臺中市,違規,新增建物,24.27279,120.71883
L0811107107,臺中市,違規,傾倒廢棄物、土,24.29262,120.72309
L1011105013,臺中市,合法,作物變化,24.21126,120.72328
L0811101075,臺中市,違規,其他,24.34867,120.72542
AL1911108015,臺中市,合法,其他,24.13121,120.74020
AL1911102021,臺中市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.08825,120.74188
AL0811101011,臺中市,違規,修建道路或溝渠(含鐵、公路),24.30600,120.74371
AB0811102009,臺中市,違規,其他開挖整地,24.18935,120.74423
AL1811106007,臺中市,合法,其他,24.04593,120.75051
AB0811107032,臺中市,合法,其他,24.17136,120.75402
AB0811107030,臺中市,合法,其他,24.16967,120.76371
20311103017,第三河川局,已知工程,工程施作,24.28370,120.77634
AB0811107027,臺中市,合法,治山防災工程,24.19142,120.77729
AL1911107053,臺中市,違規,開發建築用地,24.10380,120.79041
AL1111107097,臺中市,合法,非農業核准開發案件,24.22196,120.79300
L1211103058,臺中市,合法,其他,24.27419,120.79501
