變異點編號,權責單位,查證結果,變異類型,latitude,longitude
80111105029,新竹縣,合法,道路變化,24.71705,120.95364
AJ1111105099,新竹縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.71314,120.95381
J0911107005,新竹縣,違規,新增建物,24.92095,120.97527
J0911105002,新竹縣,合法,作物變化,24.91055,120.97950
AJ1311107048,新竹縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.67154,120.98259
J0611103014,新竹縣,違規,新增建物,24.89556,121.02135
J0911102008,新竹縣,違規,整地,24.91390,121.02355
AJ1111107069,新竹縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.75022,121.02931
AJ1211106003,新竹縣,合法,自然裸露地,24.69481,121.06119
AJ1211105029,新竹縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.64219,121.07311
J1011101011,新竹縣,違規,傾倒廢棄物、土,24.76726,121.07897
202111053008,第二河川局,合法,其他,24.83283,121.09679
AJ0211105113,新竹縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.68561,121.09849
202111073004,第二河川局,合法,其他,24.72287,121.11713
AJ1511105042,新竹縣,違規,修建道路或溝渠(含鐵、公路),24.64487,121.15174
AJ0811105031,新竹縣,違規,堆積土石,24.72994,121.16644
AJ1411105017,新竹縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.68696,121.16908
AJ0311102034,新竹縣,違規,開發建築用地,24.76286,121.17226
AJ0311105056,新竹縣,合法,其他,24.80468,121.20177
AJ0311105065,新竹縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.76828,121.24177
AJ1111102051,新竹縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.72797,120.95541
AJ1111102053,新竹縣,合法,非農業核准開發案件,24.74004,120.97446
AJ1311105066,新竹縣,合法,非農業核准開發案件,24.68371,120.98297
J0911103002,新竹縣,合法,整地,24.92269,120.98748
J0511107009,新竹縣,合法,作物變化,24.85168,120.98945
J0911104011,新竹縣,違規,整地,24.89521,120.99717
AJ1111105089,新竹縣,合法,非農業核准開發案件,24.74550,121.00363
J0911104019,新竹縣,違規,新增建物,24.93413,121.01441
AJ1111101064,新竹縣,違規,開發建築用地,24.76572,121.01556
AJ1111101063,新竹縣,違規,開發建築用地,24.76603,121.01563
20211105007,第二河川局,合法,其他,24.82203,121.06902
202111033015,第二河川局,合法,其他,24.81856,121.07537
AJ1511106013,新竹縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.60415,121.09058
AJ1511105051,新竹縣,合法,其他,24.57745,121.09475
202111033012,第二河川局,合法,其他,24.83129,121.09478
202111033009,第二河川局,合法,其他,24.72213,121.12112
AJ0311104038,新竹縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.78143,121.14814
AJ0411107032,新竹縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.84700,121.14943
AJ0311101042,新竹縣,合法,其他,24.75925,121.17193
