變異點編號,權責單位,查證結果,變異類型,latitude,longitude
I0211108007,嘉義市,違規,新增建物,23.46833,120.40175
20511102009,第五河川局,合法,其他,23.50401,120.41760
20511104019,第五河川局,合法,其他,23.50559,120.42119
I0111110003,嘉義市,違規,新增建物,23.50208,120.44241
I0111105010,嘉義市,違規,新增建物,23.50283,120.45960
20511107091,第五河川局,不屬於其管轄範圍,其他,23.50314,120.46031
I0111110001,嘉義市,違規,新增建物,23.48935,120.47915
AI0111102001,嘉義市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.48860,120.49390
I0211105007,嘉義市,違規,新增建物,23.50199,120.43438
I0211107001,嘉義市,違規,新增建物,23.49702,120.41169
I0211107002,嘉義市,違規,傾倒廢棄物、土,23.48964,120.41615
I0211105004,嘉義市,違規,新增建物,23.50564,120.43048
20511109028,第五河川局,不屬於其管轄範圍,其他,23.50913,120.43575
I0111107012,嘉義市,違規,整地,23.49920,120.47040
AI0111107002,嘉義市,合法,其他,23.47789,120.47647
I0211102007,嘉義市,違規,新增建物,23.47192,120.41954
20511104021,第五河川局,合法,其他,23.51251,120.44177
I0111107010,嘉義市,違規,整地,23.50314,120.46031
I0111105001,嘉義市,違規,新增建物,23.48668,120.48725
20511109027,第五河川局,不屬於其管轄範圍,其他,23.50852,120.43608
I0111107008,嘉義市,違規,新增建物,23.51404,120.45528
205111053002,第五河川局,合法,其他,23.45941,120.45846
AI0111105001,嘉義市,合法,其他,23.48340,120.49075
20511102010,第五河川局,合法,其他,23.50902,120.43497
205111033016,第五河川局,合法,其他,23.51243,120.44166
20511101027,第五河川局,已知工程,工程施作,23.51382,120.44263
AI0111101001,嘉義市,違規,其他開挖整地,23.48491,120.48245
AI0111110001,嘉義市,違規,其他開挖整地,23.48239,120.50154
I0211102008,嘉義市,違規,傾倒廢棄物、土,23.49999,120.40584
I0211108004,嘉義市,合法,,23.48611,120.41586
I0211104003,嘉義市,合法,新增建物,23.46664,120.42074
20511103016,第五河川局,合法,整地,23.51181,120.43538
20511108047,第五河川局,不屬於其管轄範圍,其他,23.51322,120.44749
I0211102003,嘉義市,違規,傾倒廢棄物、土,23.47519,120.40831
I0211105002,嘉義市,違規,其他,23.50140,120.42733
I0111109004,嘉義市,違規,新增建物,23.50913,120.43575
I0111107007,嘉義市,違規,整地,23.51169,120.43635
20511110004,第五河川局,不屬於其管轄範圍,其他,23.44116,120.43983
21511103016,嘉義市,合法,已取得排水計畫書核定函,23.44645,120.44786
I0211111002,嘉義市,違規,新增建物,23.48098,120.41247
I0211104001,嘉義市,違規,其他,23.48933,120.42156
