變異點編號,權責單位,查證結果,變異類型,latitude,longitude
AG1111103006,宜蘭縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.43887,121.38140
AG1111105017,宜蘭縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.66267,121.58510
20111106005,第一河川局,不屬於其管轄範圍,其他,24.63837,121.60111
AG1011107010,宜蘭縣,合法,治山防災工程,24.64619,121.61316
21511106036,宜蘭縣,合法,自然裸露地,24.65283,121.63101
AG0311106006,宜蘭縣,合法,無道路可到達,24.79119,121.65956
G0511103013,宜蘭縣,合法,整地,24.71379,121.70005
AG0311105006,宜蘭縣,違規,其他開挖整地,24.81525,121.71017
G0811106015,宜蘭縣,合法,整地,24.65060,121.71506
G0511103016,宜蘭縣,違規,其他,24.71244,121.71633
G0111105047,宜蘭縣,合法,新增建物,24.76802,121.73529
G0811102049,宜蘭縣,合法,新增建物,24.68904,121.74072
21511105050,宜蘭縣,合法,已取得排水計畫書核定函,24.72749,121.74662
G0311105118,宜蘭縣,合法,其他,24.80914,121.76118
G0811102107,宜蘭縣,違規,新增建物,24.65945,121.76151
G0111107077,宜蘭縣,合法,新增建物,24.73955,121.76212
G0811106038,宜蘭縣,合法,新增建物,24.63361,121.76605
G0311104115,宜蘭縣,合法,其他,24.80205,121.76996
G0811106039,宜蘭縣,合法,新增建物,24.64738,121.77084
G0711105070,宜蘭縣,合法,新增建物,24.70468,121.77806
G0811105088,宜蘭縣,合法,整地,24.65669,121.77816
G0711103084,宜蘭縣,違規,整地,24.68527,121.78212
G0711104072,宜蘭縣,合法,新增建物,24.71192,121.78630
21511105056,宜蘭縣,合法,其他,24.82851,121.78699
G0311104119,宜蘭縣,違規,其他,24.81565,121.78708
G0711105072,宜蘭縣,違規,其他,24.70747,121.78910
G0711105073,宜蘭縣,違規,新增建物,24.70973,121.79086
G0711107094,宜蘭縣,合法,其他,24.70093,121.79140
G0311102139,宜蘭縣,合法,其他,24.79572,121.79251
G0311106089,宜蘭縣,違規,其他,24.80976,121.79409
G0611103085,宜蘭縣,違規,其他,24.67435,121.79576
G0811102110,宜蘭縣,合法,新增建物,24.67070,121.81132
G0211106056,宜蘭縣,違規,整地,24.84847,121.82362
21511104049,宜蘭縣,合法,已取得排水計畫書核定函,24.62452,121.83048
G0911105108,宜蘭縣,合法,其他,24.62579,121.84079
G0911103100,宜蘭縣,合法,其他,24.61543,121.84960
20111105012,第一河川局,合法,整地,24.62778,121.55124
AG1111105016,宜蘭縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.66570,121.58519
20111106002,第一河川局,不屬於其管轄範圍,其他,24.67006,121.62543
G0511102075,宜蘭縣,合法,整地,24.75082,121.68297
AG1111104016,宜蘭縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.62749,121.68389
G0511101005,宜蘭縣,合法,整地,24.72382,121.68446
G1011103028,宜蘭縣,合法,新增建物,24.69098,121.69164
G0511107005,宜蘭縣,合法,新增建物,24.74374,121.70652
G1011103032,宜蘭縣,合法,自然植被改變,24.67977,121.70769
G0511107018,宜蘭縣,違規,新增建物,24.71240,121.70961
G0811106019,宜蘭縣,合法,整地,24.64360,121.71444
G0511105008,宜蘭縣,合法,新增建物,24.71106,121.71728
G0511103008,宜蘭縣,違規,新增建物,24.72807,121.72168
G1011104022,宜蘭縣,合法,新增建物,24.69349,121.72173
G0311103055,宜蘭縣,合法,其他,24.77742,121.72228
G0811101030,宜蘭縣,合法,整地,24.65780,121.73236
G0511104014,宜蘭縣,合法,整地,24.71434,121.73567
G0811101027,宜蘭縣,合法,新增建物,24.68853,121.73800
G0111103010,宜蘭縣,違規,新增建物,24.73312,121.73904
G0111105037,宜蘭縣,違規,新增建物,24.77357,121.74198
21511101033,宜蘭縣,合法,其他,24.78876,121.74254
AG0311107001,宜蘭縣,合法,治山防災工程,24.83043,121.74757
G0311106021,宜蘭縣,合法,其他,24.81911,121.75074
G0311104047,宜蘭縣,違規,其他,24.79248,121.75357
G0811106037,宜蘭縣,合法,作物變化,24.63913,121.75899
G0311102135,宜蘭縣,合法,其他,24.79583,121.75956
G0711104063,宜蘭縣,違規,其他,24.70747,121.76030
G0811104091,宜蘭縣,合法,道路變化,24.65463,121.76103
G0711104062,宜蘭縣,違規,新增建物,24.70762,121.76195
G0311103101,宜蘭縣,違規,其他,24.79914,121.76247
