變異點編號,權責單位,查證結果,變異類型,latitude,longitude
H1110703012,桃園市,合法,其他,24.95464,121.02599
H1210703059,桃園市,合法,移除水域(漁塭或水塘),25.02179,121.07679
H1210704050,桃園市,合法,自然植被改變,25.00806,121.07952
80110703013,桃園市,合法,移除水域(漁塭或水塘),25.05008,121.08301
H0410701003,桃園市,合法,其他,24.94078,121.08628
80110704020,桃園市,合法,自然植被改變,25.07936,121.16123
H0910703037,桃園市,違規,傾倒廢棄物、土,24.88334,121.20070
H0610703051,桃園市,違規,整地,25.07316,121.20086
H1010704015,桃園市,違規,新增建物,24.92815,121.20193
H0610705028,桃園市,合法,新增水域(漁塭或水塘),25.06045,121.22885
210107202001,第十河川局,不屬於其管轄範圍,其他,24.85573,121.26500
90510705022,礦務局,合法,其他,25.02807,121.27027
AH1310706026,桃園市,合法,其他,24.79143,121.27631
H0810701020,桃園市,違規,傾倒廢棄物、土,24.96341,121.28928
H0810703065,桃園市,違規,其他,24.93673,121.29812
AH0710701009,桃園市,合法,其他,25.06121,121.34185
AH1310703025,桃園市,合法,其他,24.77386,121.37226
AH0710705028,桃園市,違規,開發建築用地,25.01058,121.37686
AH1310703021,桃園市,合法,無道路可到達,24.80078,121.41153
H1110705002,桃園市,合法,作物變化,24.99034,121.03138
80110704009,桃園市,合法,軍事用地,24.96847,121.04538
H0410703032,桃園市,違規,新增建物,24.90895,121.10455
H0410703031,桃園市,違規,新增建物,24.90943,121.10475
H0410703026,桃園市,違規,傾倒廢棄物、土,24.92375,121.12310
H1110701001,桃園市,合法,作物變化,24.96847,121.12905
H0410703028,桃園市,合法,其他,24.94422,121.14538
AH0410704010,桃園市,合法,自然裸露地,24.87479,121.16496
H0410706011,桃園市,違規,傾倒廢棄物、土,24.94889,121.17231
AH0410705014,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.90289,121.17548
AH0910706011,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.86021,121.17709
AH0910706017,桃園市,合法,無道路可到達,24.82277,121.19557
90510703025,礦務局,合法,核准之興辦事業、工程,25.00879,121.20131
90510703026,礦務局,合法,其他,25.00902,121.20299
H0310703011,桃園市,違規,其他,24.97965,121.21229
90510705018,礦務局,合法,整地,25.00622,121.21313
90510705019,礦務局,合法,整地,25.00485,121.21315
H0610706041,桃園市,合法,整地,25.02812,121.22645
H0910701005,桃園市,合法,自然植被改變,24.85837,121.24994
H0510705049,桃園市,合法,作物變化,25.09860,121.26012
H0610704074,桃園市,合法,新增水域(漁塭或水塘),25.09026,121.26121
H0210703070,桃園市,合法,其他,24.84008,121.26621
H0210702034,桃園市,違規,整地,24.87891,121.27743
H0510703076,桃園市,合法,其他,25.08862,121.28456
AH0510702001,桃園市,合法,其他,25.09343,121.30224
AH1310703012,桃園市,合法,其他,24.82490,121.32932
AH0710701011,桃園市,合法,自然裸露地,25.00022,121.33266
AH0710705026,桃園市,合法,治山防災工程,25.04263,121.36421
AH0710701012,桃園市,合法,自然裸露地,25.01104,121.37090
AH1310705035,桃園市,違規,開發建築用地,24.79999,121.37508
