變異點編號,權責單位,查證結果,變異類型,latitude,longitude
H0410502008,桃園市,合法,新增建物,24.95168,121.16150
90510502016,礦務局,合法,整地,24.91139,121.18122
H0210505008,桃園市,合法,整地,24.89342,121.27826
AH1310506007,桃園市,合法,治山防災工程,24.81045,121.35575
H1110502003,桃園市,合法,新增建物,24.96087,121.08626
90510505014,礦務局,合法,其他,24.91196,121.17140
H0610501010,桃園市,合法,作物變化,25.04654,121.18405
90510502028,礦務局,合法,種植,25.01501,121.22036
AH0210503004,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.86074,121.30538
H0810502032,桃園市,違規,新增建物,24.94706,121.30923
AH0210505013,桃園市,合法,其他,24.84024,121.32840
AH1310505038,桃園市,合法,無道路可到達,24.78254,121.35484
AH1310505045,桃園市,合法,自然裸露地,24.77525,121.37634
H1110503002,桃園市,合法,整地,24.96126,121.01667
80110502007,桃園市,違規,傾倒廢棄物、土,25.05902,121.10283
H0410506005,桃園市,違規,整地,24.90086,121.10535
90510504008,礦務局,合法,核准之興辦事業、工程,24.92121,121.17475
AH0910501002,桃園市,合法,自然裸露地,24.85099,121.20029
AH0910504005,桃園市,合法,自然裸露地,24.81638,121.20258
H0910502015,桃園市,合法,新增建物,24.88311,121.20896
H06105401004,桃園市,自然變化,沙洲變化,25.10867,121.21079
90510502031,礦務局,合法,核准之興辦事業、工程,25.00949,121.21284
H0910504011,桃園市,合法,其他,24.85769,121.22267
32510502002,新竹林區管理處,合法,其他,25.10693,121.22389
H0210503014,桃園市,違規,新增建物,24.87137,121.28725
AH0210505014,桃園市,合法,其他,24.82325,121.30660
AH0210505009,桃園市,合法,其他,24.82925,121.32570
AH1310506016,桃園市,合法,其他,24.67582,121.35058
AH1310505054,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.73882,121.36092
AH1310501005,桃園市,合法,其他,24.80814,121.36248
32210504017,新竹林區管理處,合法,其他,24.81243,121.36794
AH1310505046,桃園市,合法,無道路可到達,24.79685,121.38594
AH0910501001,桃園市,違規,其他開挖整地,24.84960,121.17569
H0610501011,桃園市,違規,新增建物,25.03609,121.19145
H1010504007,桃園市,違規,整地,24.91602,121.19680
H1010503006,桃園市,合法,其他,24.89713,121.19711
90510502020,礦務局,合法,整地,25.00515,121.20362
H0910502017,桃園市,合法,新增建物,24.88348,121.20981
H0310503005,桃園市,合法,自然植被改變,24.93716,121.24132
H0110501012,桃園市,違規,新增建物,25.01445,121.29184
AH0210504003,桃園市,合法,非農業核准開發案件,24.82074,121.29241
AH1310505035,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.79420,121.34109
AH1310506009,桃園市,合法,無道路可到達,24.78459,121.34140
AH1310506012,桃園市,合法,其他,24.78684,121.39622
H0410504006,桃園市,合法,其他,24.91462,121.09873
AH0410504004,桃園市,合法,其他,24.88227,121.14642
H1110501007,桃園市,違規,傾倒廢棄物、土,24.95179,121.14745
H0410503003,桃園市,違規,整地,24.95190,121.16762
AH0910506004,桃園市,違規,其他開挖整地,24.82085,121.19761
H0310502030,桃園市,合法,整地,24.99949,121.20080
AH0910503009,桃園市,合法,自然裸露地,24.82199,121.21753
H0310504003,桃園市,合法,道路變化,24.96970,121.22286
H0110504016,桃園市,合法,新增建物,25.00424,121.28816
H0110502037,桃園市,合法,整地,25.00459,121.29368
AH1310505026,桃園市,合法,其他,24.80377,121.30963
AH1310504011,桃園市,合法,無道路可到達,24.81883,121.32925
AH0710503011,桃園市,合法,無道路可到達,24.98579,121.33362
AH1310505041,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.79465,121.34208
AH1310506013,桃園市,合法,其他,24.78383,121.40190
H1110502006,桃園市,違規,新增建物,24.95152,121.15029
H1010506006,桃園市,合法,其他,24.89482,121.19350
90510502030,礦務局,合法,整地,25.00560,121.21694
90510502026,礦務局,合法,核准之興辦事業、工程,25.01569,121.21873
H1010501008,桃園市,違規,新增建物,24.90786,121.22850
H1010502012,桃園市,合法,新增建物,24.90887,121.24035
H0610502021,桃園市,違規,其他,25.11082,121.24792
210105201002,第十河川局,合法,種植,24.84214,121.26193
210105108006,第十河川局,合法,其他,24.87225,121.27517
210105111001,第十河川局,合法,種植,24.86401,121.27876
AH1310505029,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.80698,121.35570
AH0710504009,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.99679,121.37363
AH1310505047,桃園市,合法,自然裸露地,24.79462,121.39061
90510502015,礦務局,合法,種植,24.91613,121.17138
90510502014,礦務局,合法,整地,24.93524,121.17686
H1010504008,桃園市,合法,其他,24.91452,121.19589
AH0910501003,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.85282,121.19635
H0210502034,桃園市,違規,新增建物,24.83284,121.26324
H0910503013,桃園市,合法,其他,24.85032,121.26718
AH0210505002,桃園市,合法,其他,24.87717,121.31038
AH0210504001,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.90215,121.31074
AH1310505031,桃園市,合法,治山防災工程,24.80794,121.36988
H0410502010,桃園市,違規,傾倒廢棄物、土,24.94422,121.18060
90510502019,礦務局,合法,核准之興辦事業、工程,25.00196,121.20275
AH0910503008,桃園市,合法,其他,24.81654,121.20277
90510502032,礦務局,合法,整地,25.00404,121.21266
H0810505007,桃園市,違規,傾倒廢棄物、土,24.96322,121.28914
AH0210505012,桃園市,合法,其他,24.83912,121.32684
AH0710503014,桃園市,合法,無道路可到達,25.01561,121.33090
AH1310505030,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.81116,121.37436
AH1310503017,桃園市,違規,超限利用,24.65457,121.38408
90510501013,礦務局,合法,核准之興辦事業、工程,24.92947,121.10285
90510503012,礦務局,合法,種植,24.94296,121.11026
H0410506004,桃園市,合法,其他,24.93715,121.11226
H1210503001,桃園市,合法,移除水域(漁塭或水塘),24.99309,121.16089
AH0410503006,桃園市,違規,堆積土石,24.89730,121.17554
AH0910505021,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.83096,121.18001
H1010503007,桃園市,合法,其他,24.89666,121.19167
AH0910505022,桃園市,合法,非農業核准開發案件,24.82283,121.21178
AH0210505003,桃園市,合法,其他,24.83786,121.27666
210105108005,第十河川局,合法,種植,24.87955,121.28437
H0210503011,桃園市,違規,新增建物,24.91538,121.28784
AH0210504002,桃園市,合法,非農業核准開發案件,24.82106,121.29116
H0810502031,桃園市,違規,新增建物,24.96106,121.30957
AH0510503002,桃園市,合法,其他,25.06821,121.34089
AH1310505036,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.79234,121.35422
AH1310505055,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.73841,121.36205
202105108021,第二河川局,合法,其他,24.84610,121.15820
AH0910505018,桃園市,違規,其他開挖整地,24.85535,121.16263
90510504009,礦務局,合法,種植,24.90946,121.20418
H0910502016,桃園市,違規,傾倒廢棄物、土,24.87496,121.20879
90510502022,礦務局,合法,整地,25.01198,121.21181
90510502027,礦務局,合法,整地,25.01379,121.21923
AH0910502003,桃園市,合法,其他,24.82833,121.23831
210105101004,第十河川局,合法,其他,24.84707,121.25835
H0210502033,桃園市,合法,整地,24.89080,121.26839
AH0710505024,桃園市,違規,開發建築用地,25.05857,121.32895
AH0710504010,桃園市,合法,其他,25.01561,121.33090
AH1310505037,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.79082,121.33762
AH1310505040,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.79377,121.34191
H1110501005,桃園市,合法,整地,24.97022,121.08090
H0410505004,桃園市,合法,整地,24.92706,121.13440
AH0910503007,桃園市,違規,開發建築用地,24.83144,121.17739
32210504016,新竹林區管理處,合法,其他,24.80572,121.33873
AH1310506015,桃園市,合法,其他,24.70246,121.34739
H0410505003,桃園市,合法,其他,24.93714,121.11229
32510505012,新竹林區管理處,合法,其他,25.06182,121.14451
AH0910505019,桃園市,合法,其他,24.84738,121.17931
H0610503009,桃園市,合法,整地,25.05882,121.18031
H0610505006,桃園市,合法,整地,25.10063,121.24987
AH0210505007,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.83371,121.31726
AH0210505010,桃園市,合法,其他,24.82863,121.32929
AH1310505061,桃園市,合法,無道路可到達,24.68973,121.33213
AH1310504013,桃園市,合法,無道路可到達,24.79691,121.33801
AH0710503012,桃園市,合法,其他,25.03480,121.34216
H1110506002,桃園市,合法,自然植被改變,24.96632,121.09014
H0410504005,桃園市,違規,整地,24.91083,121.09878
AH0910502001,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.83054,121.18557
H0510502028,桃園市,違規,整地,25.03221,121.24899
H0210502019,桃園市,合法,其他,24.87222,121.25655
H0810506011,桃園市,違規,移除水域(漁塭或水塘),24.96316,121.28913
AH1310505052,桃園市,合法,其他,24.73024,121.33319
AH1310506010,桃園市,合法,無道路可到達,24.78254,121.35494
AH1310506008,桃園市,合法,無道路可到達,24.82088,121.39891
H1210506008,桃園市,違規,自然植被改變,25.03374,121.05498
90510503013,礦務局,合法,核准之興辦事業、工程,24.94715,121.13415
H1110504001,桃園市,合法,整地,24.96648,121.14259
H1210501002,桃園市,違規,傾倒廢棄物、土,24.98505,121.15675
210105101003,第十河川局,合法,其他,24.88557,121.28218
AH0210505015,桃園市,合法,非農業核准開發案件,24.82071,121.29085
AH0210505011,桃園市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.84213,121.33025
