year,新北市,桃園市,新竹縣,苗栗縣,臺中市,南投縣,彰化縣,嘉義縣,臺南市,高雄市,宜蘭縣,臺東縣
111,10,16,16,12,12,23,5,1,7,4,1,2
110,24,17,22,2,32,62,57,12,1,2,12,14,3,3,1,2
109,18,12,8,1,49,45,28,7,1,3,1,6,11,3,1,1,5
108,15,10,21,1,19,28,36,9,1,3,11,13,6,14
107,1,18,2,15,19,9,15,1,13,2,2,4,4
106,3,6,10,1,13,3,3,1,1,2,2,1,1,2
105,1,2,2,8,9,3,1,2,2,3,2
104,1,1,2,3,2,8,1,2,3
103,2,1,6,3,1,2,1
