變異點編號,權責單位,查證結果,變異類型,latitude,longitude
H111000200004,桃園市,合法,新增建物,24.94000,121.07000
H09991100015,桃園市,違規,新增建物,24.87000,121.20000
H02991100016,桃園市,合法,其他,24.87000,121.26000
H121000200010,桃園市,合法,整地,25.00000,121.14000
H03990500003,桃園市,合法,新增建物,24.98000,121.23000
H11991100002,桃園市,違規,整地,24.99000,121.04000
H03990500006,桃園市,合法,新增建物,24.96000,121.17000
H09991104001,桃園市,合法,新增建物,24.89000,121.19000
H09991100014,桃園市,違規,新增建物,24.88000,121.22000
H01990800016,桃園市,合法,新增建物,24.97000,121.28000
H05990800024,桃園市,合法,自然植被改變,25.05000,121.30000
H12991100025,桃園市,合法,其他,25.02000,121.08000
H12990800013,桃園市,合法,自然植被改變,25.07000,121.13000
H041000200006,桃園市,合法,新增建物,24.91000,121.17000
H031000200012,桃園市,違規,新增建物,25.02000,121.18000
210991100001,第十河川局,合法,整地,24.88000,121.28000
H04990500011,桃園市,合法,新增建物,24.91000,121.11000
H12990800002,桃園市,違規,整地,24.99000,121.11000
H03991100027,桃園市,違規,新增建物,25.00000,121.18000
H03991100004,桃園市,合法,新增建物,24.99000,121.19000
H031000200003,桃園市,違規,新增建物,24.95000,121.25000
H04990800010,桃園市,合法,新增建物,24.93000,121.07000
H12990500020,桃園市,合法,道路變化,25.04000,121.07000
H04991100009,桃園市,違規,新增建物,24.91000,121.10000
H11990800004,桃園市,合法,新增建物,24.98000,121.12000
H121000200011,桃園市,合法,自然植被改變,25.01000,121.14000
H10990500007,桃園市,違規,自然植被改變,24.96000,121.19000
H06991100018,桃園市,違規,新增建物,25.09000,121.20000
H10991100012,桃園市,違規,新增建物,24.89000,121.22000
H11990800008,桃園市,合法,新增建物,24.96000,121.08000
H12991100026,桃園市,違規,新增建物,25.01000,121.08000
H111000200001,桃園市,合法,新增建物,24.96000,121.15000
H05991100039,桃園市,違規,新增建物,25.01000,121.28000
H01990800017,桃園市,違規,新增建物,24.97000,121.29000
H091000204001,桃園市,合法,整地,24.89000,121.19000
H10990500017,桃園市,違規,新增水域(漁塭或水塘),24.89000,121.23000
H06990500018,桃園市,違規,整地,25.11000,121.24000
H061000102006,桃園市,合法,新增人工構造物,25.12000,121.24000
210990800001,第十河川局,合法,新增建物,24.89000,121.28000
H04990500012,桃園市,合法,新增建物,24.90000,121.11000
H10991100010,桃園市,違規,新增建物,24.91000,121.23000
