變異點編號,權責單位,查證結果,變異類型,latitude,longitude
F25991100017,新北市,違規,新增建物,25.22000,121.62000
F32991100004,新北市,違規,整地,25.14000,121.39000
F25991100016,新北市,合法,新增建物,25.23000,121.62000
F32990702003,新北市,合法,新增人工構造物,25.17000,121.38000
F01990500002,新北市,合法,新增建物,25.06000,121.46000
2101000200001,第十河川局,合法,整地,25.09000,121.49000
F30991100011,新北市,合法,新增建物,25.28000,121.51000
F01990500003,新北市,違規,整地,25.05000,121.46000
F01991100008,新北市,合法,新增建物,25.05000,121.46000
F041000200006,新北市,合法,新增建物,25.10000,121.47000
F30991100014,新北市,合法,新增建物,25.25000,121.51000
F251000204002,新北市,合法,整地,25.25000,121.62000
F16991100001,新北市,違規,新增水域(漁塭或水塘),24.95000,121.36000
F321000102004,新北市,合法,新增人工構造物,25.17000,121.38000
F17990500006,新北市,合法,新增建物,25.00000,121.43000
F25990500007,新北市,合法,新增建物,25.22000,121.63000
F01991100006,新北市,合法,新增建物,25.06000,121.46000
F07991100015,新北市,合法,整地,24.97000,121.52000
F251000204004,新北市,合法,整地,25.24000,121.62000
F171000200002,新北市,違規,新增建物,24.95000,121.38000
F01990800002,新北市,合法,其他,25.05000,121.46000
211990800002,臺北水源特定區管理局,合法,新增建物,24.86000,121.55000
F251000204001,新北市,合法,整地,25.25000,121.62000
F24990800007,新北市,違規,其他,25.02000,122.00000
F01990500005,新北市,合法,新增建物,25.04000,121.44000
F14990800003,新北市,合法,整地,25.02000,121.45000
F25991100019,新北市,違規,新增建物,25.22000,121.63000
F061000200011,新北市,合法,新增建物,25.05000,121.44000
F25991100018,新北市,違規,其他,25.22000,121.63000
F171000200003,新北市,違規,新增建物,24.95000,121.40000
F171000200001,新北市,違規,新增建物,24.97000,121.41000
F32990702004,新北市,合法,新增人工構造物,25.15000,121.36000
F32991100003,新北市,合法,整地,25.14000,121.37000
F011000200009,新北市,合法,新增建物,25.05000,121.46000
F321000102005,新北市,合法,新增人工構造物,25.15000,121.36000
F321000200004,新北市,違規,新增建物,25.14000,121.39000
F041000200005,新北市,合法,新增建物,25.09000,121.46000
F01990500004,新北市,合法,新增建物,25.05000,121.46000
F011000200010,新北市,合法,新增建物,25.06000,121.46000
211991100002,臺北水源特定區管理局,違規,整地,24.88000,121.50000
F01990500001,新北市,合法,新增建物,25.05000,121.46000
F30990800005,新北市,合法,新增建物,25.26000,121.48000
F30991100012,新北市,合法,新增建物,25.28000,121.51000
F01991100010,新北市,違規,新增建物,25.01000,121.43000
F03991100005,新北市,違規,新增建物,25.07000,121.44000
F30990800006,新北市,合法,其他,25.26000,121.49000
F251000204003,新北市,合法,整地,25.24000,121.62000
211991100001,臺北水源特定區管理局,合法,新增建物,24.92000,121.51000
F251000204005,新北市,合法,整地,25.24000,121.61000
F011000200008,新北市,合法,新增建物,25.06000,121.45000
F01991100007,新北市,合法,新增建物,25.06000,121.46000
F01991100009,新北市,違規,新增建物,25.02000,121.44000
F01990800001,新北市,合法,新增建物,25.06000,121.46000
F30990800004,新北市,合法,其他,25.26000,121.48000
F30991100013,新北市,合法,新增建物,25.26000,121.50000
211990800001,臺北水源特定區管理局,違規,新增建物,24.92000,121.72000
