變異點編號,權責單位,查證結果,變異類型,latitude,longitude
K121000200002,苗栗縣,合法,其他,24.60000,120.75000
K041000200015,苗栗縣,合法,移除建物,24.54000,120.84000
K02991100003,苗栗縣,違規,新增建物,24.39000,120.70000
K071000200005,苗栗縣,違規,其他,24.53000,120.75000
K12990500005,苗栗縣,合法,其他,24.63000,120.78000
K12991100013,苗栗縣,合法,整地,24.59000,120.79000
K091000200009,苗栗縣,違規,新增建物,24.67000,120.87000
K10990500001,苗栗縣,合法,新增建物,24.67000,120.88000
325991100002,新竹林區管理處,合法,其他,24.70000,120.86000
K10991100007,苗栗縣,違規,新增建物,24.70000,120.89000
K01990500007,苗栗縣,違規,其他,24.56000,120.82000
K10990500003,苗栗縣,合法,新增建物,24.67000,120.90000
K05990800005,苗栗縣,合法,新增建物,24.47000,120.78000
K10991100012,苗栗縣,合法,新增建物,24.67000,120.90000
K12990800002,苗栗縣,合法,整地,24.60000,120.75000
K021000200001,苗栗縣,違規,新增建物,24.41000,120.66000
K16990800006,苗栗縣,合法,新增建物,24.29000,120.91000
K02991100002,苗栗縣,違規,移除建物,24.41000,120.65000
K12990500004,苗栗縣,合法,其他,24.64000,120.78000
K05991100004,苗栗縣,合法,新增建物,24.50000,120.80000
K04990500009,苗栗縣,合法,新增建物,24.50000,120.82000
K12990800003,苗栗縣,合法,其他,24.60000,120.74000
K04990500008,苗栗縣,違規,新增建物,24.52000,120.82000
K041000200014,苗栗縣,合法,新增建物,24.53000,120.83000
K011000200013,苗栗縣,違規,新增建物,24.58000,120.83000
K09991100005,苗栗縣,合法,其他,24.71000,120.87000
K09990800008,苗栗縣,違規,整地,24.68000,120.87000
K051000200017,苗栗縣,合法,新增建物,24.50000,120.80000
K121000200012,苗栗縣,合法,新增建物,24.61000,120.81000
K09991100008,苗栗縣,合法,其他,24.69000,120.86000
K071000200004,苗栗縣,合法,其他,24.54000,120.74000
K04990500010,苗栗縣,合法,新增建物,24.52000,120.84000
K10990500002,苗栗縣,合法,新增建物,24.66000,120.88000
K101000200010,苗栗縣,違規,新增建物,24.68000,120.91000
K10991100010,苗栗縣,合法,新增建物,24.69000,120.92000
K09990800007,苗栗縣,違規,新增建物,24.68000,120.86000
K051000200006,苗栗縣,合法,新增建物,24.48000,120.78000
K12990500006,苗栗縣,合法,新增建物,24.61000,120.81000
K041000200007,苗栗縣,合法,作物變化,24.49000,120.83000
324990500001,新竹林區管理處,違規,整地,24.35000,120.89000
K091000200008,苗栗縣,合法,整地,24.71000,120.90000
K121000200003,苗栗縣,合法,其他,24.59000,120.72000
K10990800010,苗栗縣,合法,新增建物,24.68000,120.92000
K12990800001,苗栗縣,合法,整地,24.60000,120.75000
324991100001,新竹林區管理處,合法,整地,24.38000,120.79000
K04990800016,苗栗縣,合法,新增建物,24.52000,120.83000
K09991100009,苗栗縣,合法,整地,24.69000,120.86000
K091000200011,苗栗縣,合法,新增建物,24.67000,120.87000
K10990800012,苗栗縣,合法,新增建物,24.67000,120.90000
K02991100001,苗栗縣,合法,整地,24.44000,120.63000
K10991100011,苗栗縣,違規,新增建物,24.68000,120.92000
K05990800004,苗栗縣,合法,新增建物,24.50000,120.80000
K01990800013,苗栗縣,違規,新增建物,24.58000,120.82000
K01990800014,苗栗縣,違規,新增建物,24.58000,120.82000
K01990800015,苗栗縣,違規,新增建物,24.56000,120.84000
K10990800009,苗栗縣,合法,新增建物,24.68000,120.90000
K05991100014,苗栗縣,合法,新增建物,24.51000,120.80000
325990800001,新竹林區管理處,合法,其他,24.67000,120.83000
K041000200016,苗栗縣,合法,新增建物,24.53000,120.84000
