變異點編號,權責單位,查證結果,變異類型,latitude,longitude
N2410605015,彰化縣,違規,新增建物,23.86674,120.29526
N2410602012,彰化縣,合法,新增建物,23.83442,120.30769
N2310603006,彰化縣,合法,新增建物,23.94005,120.32294
N2310602034,彰化縣,違規,新增建物,24.00840,120.36903
N1610601069,彰化縣,合法,新增建物,24.00900,120.44254
N0910605025,彰化縣,違規,整地,24.13298,120.45912
N0310602019,彰化縣,違規,整地,24.10479,120.50716
N0110605032,彰化縣,違規,新增建物,24.05428,120.50881
N0410606027,彰化縣,合法,其他,23.86584,120.52238
AN1310601019,彰化縣,違規,整坡作業,24.03343,120.57005
N0710602043,彰化縣,合法,道路變化,23.83787,120.60023
AN0710601002,彰化縣,合法,其他,23.85858,120.60719
N2310603007,彰化縣,合法,新增建物,23.94180,120.32416
N1110601056,彰化縣,合法,整地,24.02685,120.41868
N1110601058,彰化縣,合法,新增建物,24.04140,120.44895
N1110601060,彰化縣,違規,新增建物,24.04515,120.46583
N1210601097,彰化縣,違規,新增建物,24.01157,120.50838
AN1910601003,彰化縣,合法,其他,23.92424,120.60936
AN2010605002,彰化縣,合法,治山防災工程,23.83018,120.61650
N2310605011,彰化縣,違規,新增建物,23.89534,120.34738
N2310602030,彰化縣,合法,其他,24.03056,120.36896
N0810601003,彰化縣,合法,自然植被改變,23.93589,120.40557
N0210601020,彰化縣,違規,新增建物,24.09843,120.43249
N1610601068,彰化縣,合法,新增建物,23.99900,120.43476
N0810602007,彰化縣,合法,整地,23.91695,120.43630
N1010604003,彰化縣,違規,傾倒廢棄物、土,24.17962,120.49318
N1210601074,彰化縣,違規,新增建物,24.01690,120.50276
N0310601088,彰化縣,違規,新增建物,24.15080,120.51304
N0310604010,彰化縣,違規,新增建物,24.13251,120.52290
N0110601091,彰化縣,違規,新增建物,24.08425,120.52348
N1710601079,彰化縣,合法,其他,23.94378,120.55202
N1310601096,南投林區管理處,合法,移除建物,24.04631,120.58153
AN1510603001,彰化縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.00010,120.58654
AN1410606001,彰化縣,違規,違規農業使用,24.02722,120.61166
N0110601092,彰化縣,合法,自然植被改變,24.08135,120.61381
N2410605017,彰化縣,合法,其他,23.87131,120.30219
204106102002,第四河川局,已知工程,工程施作,23.83043,120.32902
N0810601007,彰化縣,合法,整地,23.91829,120.43694
N0210602016,彰化縣,合法,自然植被改變,24.10900,120.44353
N0810606008,彰化縣,違規,其他,23.93368,120.45245
N1110602026,彰化縣,合法,新增水域(漁塭或水塘),24.04922,120.45342
N0210602018,彰化縣,合法,自然植被改變,24.09975,120.47502
N1610606002,彰化縣,違規,新增建物,23.99614,120.48092
N1010601014,彰化縣,違規,整地,24.16165,120.49848
N0110601055,彰化縣,違規,新增建物,24.05941,120.50463
N2610603025,彰化縣,合法,整地,23.82012,120.54518
AN1310601015,彰化縣,違規,其他開挖整地,24.03852,120.55287
N2310601002,彰化縣,違規,傾倒廢棄物、土,23.95181,120.33149
N2310605010,彰化縣,合法,自然植被改變,23.89672,120.34636
N2510605018,彰化縣,合法,新增建物,23.85562,120.37283
N2310602035,彰化縣,合法,整地,24.00550,120.37319
N0210602020,彰化縣,合法,新增建物,24.08533,120.41238
N0810606013,彰化縣,違規,整地,23.89941,120.42605
N0810605002,彰化縣,合法,新增建物,23.95769,120.43716
N2610602013,彰化縣,合法,整地,23.82807,120.48456
N1010606021,彰化縣,違規,傾倒廢棄物、土,24.17703,120.48605
N1210601054,彰化縣,合法,其他,24.05271,120.49999
N2610605019,彰化縣,違規,新增建物,23.86343,120.50078
N0310601042,彰化縣,違規,新增建物,24.09467,120.50137
N0110606033,彰化縣,違規,新增建物,24.10018,120.57529
AN1510601001,彰化縣,違規,違規農業使用,24.00048,120.58019
AN1510602001,彰化縣,合法,其他,23.99638,120.58483
N0110606035,彰化縣,合法,自然植被改變,24.09609,120.59286
AN1410602010,彰化縣,合法,其他,23.96399,120.64296
N2410605022,彰化縣,合法,作物變化,23.83791,120.34455
N1110601065,彰化縣,違規,新增建物,24.02068,120.42584
N1610601067,彰化縣,違規,新增建物,24.00339,120.43750
N0310601017,彰化縣,合法,新增建物,24.12714,120.48956
N0310605030,彰化縣,違規,新增建物,24.13740,120.51525
N1710601081,彰化縣,合法,作物變化,23.94055,120.53934
AN1310601016,彰化縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.03214,120.56117
AN1310601018,彰化縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.02531,120.56987
AN1310601013,彰化縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.04931,120.57160
90510602002,礦務局,合法,核准之興辦事業、工程,23.90647,120.62324
N1110601046,彰化縣,合法,新增建物,24.04894,120.39801
N1610604007,彰化縣,合法,其他,24.02067,120.44853
N0210602022,彰化縣,違規,新增建物,24.07895,120.45660
N1010603017,彰化縣,違規,新增建物,24.16423,120.50070
N0310601041,彰化縣,違規,新增建物,24.09562,120.50218
N0310606029,彰化縣,違規,新增建物,24.13755,120.51905
N1310601102,彰化縣,違規,新增建物,24.01901,120.54818
AN1310603002,彰化縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.03424,120.55758
AN0110601007,彰化縣,合法,其他,24.06958,120.57555
N1910602041,彰化縣,合法,其他,23.87814,120.59257
204106102010,第四河川局,合法,種植,23.81191,120.60796
90510604002,礦務局,合法,核准之興辦事業、工程,23.88872,120.61733
N2410603014,彰化縣,合法,其他,23.83976,120.28278
N2310605004,彰化縣,合法,新增建物,23.90283,120.33606
204106102004,第四河川局,已知工程,工程施作,23.82882,120.34112
N2410605023,彰化縣,違規,新增建物,23.83825,120.34417
N2310605003,彰化縣,合法,新增建物,23.94464,120.34624
N2310601001,彰化縣,違規,新增建物,23.97484,120.36239
N2310604006,彰化縣,違規,新增建物,24.01515,120.37578
N0210601021,彰化縣,違規,新增建物,24.10001,120.43459
N1610603004,彰化縣,合法,新增建物,23.98318,120.46598
N0210602027,彰化縣,違規,新增建物,24.05441,120.47888
N0210603021,彰化縣,違規,新增建物,24.07795,120.47909
N0610606006,彰化縣,違規,其他,23.97170,120.50761
AN0110605001,彰化縣,違規,其他開挖整地,24.05394,120.57582
N0110606036,彰化縣,違規,新增建物,24.08352,120.60930
N0110606038,彰化縣,違規,其他,24.07455,120.61205
AN0510601029,彰化縣,合法,其他,23.94709,120.61970
AN1410601011,彰化縣,合法,其他,23.95985,120.63178
N1410604014,彰化縣,違規,新增建物,24.01864,120.66187
N2310606011,彰化縣,合法,新增建物,23.89940,120.30251
N2310605008,彰化縣,合法,新增建物,23.88702,120.33172
N0810605012,彰化縣,違規,傾倒廢棄物、土,23.89457,120.35085
N1110605028,彰化縣,違規,新增建物,24.01854,120.39319
N1110602036,彰化縣,合法,新增水域(漁塭或水塘),24.00670,120.39321
N0210601032,彰化縣,違規,新增建物,24.07387,120.42205
N0910603019,彰化縣,違規,新增建物,24.12137,120.47726
N0210603022,彰化縣,合法,作物變化,24.08377,120.48721
N0310601044,彰化縣,違規,新增建物,24.08499,120.49707
N2310604001,彰化縣,合法,整地,23.90226,120.31378
N1110602023,彰化縣,合法,新增建物,24.04924,120.39983
N0810605014,彰化縣,合法,新增建物,23.89494,120.40676
N2510601010,彰化縣,合法,其他,23.87143,120.42830
N0910601027,彰化縣,違規,新增建物,24.11606,120.47290
N0210601049,彰化縣,違規,新增建物,24.06250,120.47322
N0310601031,彰化縣,違規,新增建物,24.11746,120.48300
N0310601043,彰化縣,違規,新增建物,24.09209,120.50195
N1210601073,彰化縣,違規,新增建物,24.01998,120.50291
N1310601101,彰化縣,違規,新增建物,24.01597,120.53773
203106203002,第三河川局,合法,其他,24.10545,120.56946
AN0110601006,彰化縣,合法,其他,24.07568,120.57398
204106103005,第四河川局,合法,種植,23.81023,120.58043
N0510602039,彰化縣,合法,其他,23.97182,120.59699
AN0510602015,彰化縣,合法,其他,23.94493,120.63145
91110602001,彰化農場場本部,合法,其他,24.02805,120.37159
N1110602037,彰化縣,合法,新增建物,24.01113,120.39983
N0210602017,彰化縣,違規,新增建物,24.10179,120.44664
N0210601037,彰化縣,違規,整地,24.08781,120.45070
N2510606020,彰化縣,違規,傾倒廢棄物、土,23.82815,120.45186
N2210602011,彰化縣,合法,作物變化,23.85617,120.46525
N0210601048,彰化縣,違規,新增建物,24.06269,120.46590
N1110602031,彰化縣,合法,新增建物,24.04493,120.48162
N0610606009,彰化縣,合法,其他,23.94264,120.48720
N1210601093,彰化縣,違規,新增建物,24.04404,120.51419
AN1410601012,彰化縣,合法,其他,24.03790,120.59413
204106102011,第四河川局,合法,種植,23.81662,120.60522
AN1910602002,彰化縣,合法,其他,23.92874,120.61436
AN0510602013,彰化縣,違規,處理廢棄物,23.96567,120.61829
N2310602005,彰化縣,合法,整地,23.90527,120.30407
N2410605021,彰化縣,違規,新增建物,23.83428,120.34307
N0810603010,彰化縣,合法,其他,23.88535,120.34992
N0810603011,彰化縣,合法,整地,23.89590,120.39906
N0210601035,彰化縣,違規,新增建物,24.08137,120.44508
N2610603016,彰化縣,合法,作物變化,23.82016,120.48058
N2610604002,彰化縣,合法,其他,23.86145,120.50407
N1210601098,彰化縣,違規,新增建物,24.01397,120.51520
20410603002,第四河川局,合法,種植,23.80938,120.58691
20410602005,第四河川局,合法,種植,23.80855,120.59601
AN0510601025,彰化縣,合法,其他,23.98084,120.59669
AN0510602012,彰化縣,違規,其他開挖整地,23.97484,120.60992
AN0110601008,彰化縣,違規,其他開挖整地,24.06013,120.61001
N2010602045,彰化縣,合法,整地,23.79682,120.63539
N2410606014,彰化縣,合法,作物變化,23.88928,120.29920
N2310605007,彰化縣,合法,新增建物,23.90383,120.34487
N2310602006,彰化縣,違規,新增建物,23.90880,120.35835
N0810606016,彰化縣,違規,新增建物,23.89539,120.39007
N0810603005,彰化縣,合法,作物變化,23.96433,120.42059
N0810601006,彰化縣,違規,傾倒廢棄物、土,23.90324,120.42484
N0210601034,彰化縣,違規,新增建物,24.09658,120.44136
N0210601023,彰化縣,違規,新增建物,24.10448,120.44457
N0210601025,彰化縣,違規,新增建物,24.12142,120.44721
N0910602014,彰化縣,違規,整地,24.13350,120.45807
N0310605026,彰化縣,違規,新增建物,24.10018,120.48138
N1210602033,彰化縣,違規,新增建物,24.03903,120.48720
N0110601090,彰化縣,違規,新增建物,24.07577,120.51379
N2110601083,彰化縣,違規,新增建物,23.91223,120.52630
N1310603028,彰化縣,違規,整地,24.02085,120.53421
N2110601086,彰化縣,違規,新增建物,23.89610,120.53442
AN1910602003,彰化縣,合法,無道路可到達,23.92536,120.63188
N1410606043,彰化縣,違規,其他,24.01668,120.64078
N1410601075,彰化縣,違規,新增建物,23.98179,120.64823
N1410604013,彰化縣,違規,新增建物,24.01358,120.66517
N2410601009,彰化縣,合法,其他,23.85976,120.31284
