變異點編號,權責單位,查證結果,變異類型,latitude,longitude
R1410802009,臺南市,合法,自然植被改變,23.18736,120.13193
R1410804011,臺南市,違規,新增建物,23.10336,120.13615
D0610804023,臺南市,違規,傾倒廢棄物、土,23.05344,120.13798
R1410801020,臺南市,違規,傾倒廢棄物、土,23.16193,120.14458
R1710801066,臺南市,違規,新增建物,23.26581,120.15200
R1210806022,臺南市,違規,其他,23.12902,120.16192
D0610803022,臺南市,違規,新增建物,23.04855,120.18762
R1310801037,臺南市,違規,其他,23.12859,120.19520
D0210806001,臺南市,違規,新增建物,22.95109,120.19821
R0710806017,臺南市,合法,其他,23.20883,120.20119
D0610806029,臺南市,合法,其他,23.05475,120.21077
R0210801061,臺南市,合法,移除水域(漁塭或水塘),23.31282,120.23658
R0210803030,臺南市,合法,整地,23.30512,120.23681
R2710804001,臺南市,違規,傾倒廢棄物、土,22.97667,120.25028
R0810801102,臺南市,違規,新增建物,23.24265,120.27593
R2810801071,臺南市,合法,作物變化,22.98071,120.27662
R0810801103,臺南市,違規,新增建物,23.23167,120.27773
R2010803096,臺南市,違規,新增建物,23.08199,120.27950
80110806004,臺南市,違規,其他,23.10670,120.28508
R2810803043,臺南市,合法,道路變化,22.94170,120.29316
R0210806099,臺南市,違規,整地,23.33389,120.29550
R0910805029,臺南市,違規,傾倒廢棄物、土,23.23854,120.29902
R0410803132,臺南市,合法,自然植被改變,23.26312,120.30347
R0510802078,臺南市,合法,其他,23.36521,120.31067
R2010802059,臺南市,違規,其他,23.08176,120.32142
R1910801131,臺南市,違規,新增建物,23.13475,120.32228
R1910806072,臺南市,違規,其他,23.12410,120.32354
R1010803067,臺南市,合法,整地,23.20110,120.34297
AR1810804013,臺南市,合法,自然裸露地,23.01207,120.34359
R2210801144,臺南市,違規,新增建物,23.09379,120.34730
AR3010801096,臺南市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),22.99861,120.35426
AR1110813004,臺南市,合法,其他,23.11182,120.36562
AR1810813073,臺南市,合法,自然裸露地,23.02123,120.37302
R0510802082,臺南市,合法,新增建物,23.35101,120.37556
AR2610804015,臺南市,合法,其他,23.07787,120.37604
AR1110801005,臺南市,合法,其他,23.13269,120.37675
R0510801191,臺南市,合法,新增建物,23.35205,120.38232
AR1110806001,臺南市,合法,其他,23.15518,120.38820
AR2210813033,臺南市,合法,治山防災工程,23.08922,120.39132
AR3010813054,臺南市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),22.97374,120.39457
20510802004,第五河川局,合法,其他,23.27595,120.39472
R1010803073,臺南市,違規,新增建物,23.18660,120.39894
R1010803072,臺南市,合法,其他,23.18108,120.39942
R0310806098,臺南市,違規,新增建物,23.36556,120.41114
35410801003,嘉義林區管理處,合法,天災,23.05247,120.45261
AR0310813038,臺南市,合法,其他,23.38325,120.45308
AR2510802009,臺南市,合法,其他,23.07758,120.45375
AR0610803023,臺南市,合法,其他,23.27552,120.45384
AR2410801028,臺南市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.19924,120.47142
AR0310806021,臺南市,合法,其他,23.34806,120.47473
AR2310801068,臺南市,合法,其他,23.11286,120.48930
AR2410805011,臺南市,合法,其他,23.12082,120.50108
AR2410806008,臺南市,合法,治山防災工程,23.18322,120.50444
AR2310801070,臺南市,合法,其他,23.09977,120.50534
AR2310806024,臺南市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.11377,120.51028
AR2410801036,臺南市,違規,整坡作業,23.19302,120.51938
AR2410804004,臺南市,違規,其他開挖整地,23.16290,120.53129
35410806009,嘉義林區管理處,合法,天災,23.19346,120.57213
35410806007,嘉義林區管理處,合法,天災,23.20404,120.62156
R1610806036,臺南市,違規,其他,23.25125,120.12085
20610803001,第六河川局,已知工程,工程施作,22.92033,120.18617
D0210806003,臺南市,合法,其他,22.95033,120.19090
R1210801015,臺南市,合法,新增建物,23.17439,120.20061
R1710806010,臺南市,違規,移除水域(漁塭或水塘),23.23069,120.21064
R1310802014,臺南市,違規,其他,23.14071,120.21132
R0210806038,臺南市,合法,整地,23.26573,120.21585
R2110802018,臺南市,合法,整地,23.08420,120.23965
R2710806007,臺南市,合法,整地,22.91778,120.24087
R0210805022,臺南市,合法,道路變化,23.32471,120.25199
20610814001,第六河川局,已知工程,工程施作,23.17428,120.27324
R0110802103,臺南市,合法,河道變化,23.28976,120.27945
R2910803113,臺南市,違規,新增建物,23.00748,120.29872
R2010806085,臺南市,合法,新增建物,23.08967,120.30849
