變異點編號,權責單位,查證結果,變異類型,latitude,longitude
S1610801034,高雄市,合法,整地,22.87870,120.28087
S0910806059,高雄市,違規,新增建物,22.78687,120.30784
AS1410801052,高雄市,合法,自然裸露地,22.84097,120.35401
S0410802003,高雄市,違規,整地,22.73465,120.36450
AS1710801174,高雄市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),22.82031,120.36587
AS1710805041,高雄市,違規,其他開挖整地,22.75782,120.36658
AS1710806087,高雄市,合法,其他,22.80178,120.38008
S0410802037,高雄市,合法,其他,22.75677,120.38021
AS1410802037,高雄市,合法,其他,22.82432,120.38028
AS1710806090,高雄市,合法,其他,22.80108,120.38594
AS0410802024,高雄市,違規,其他開挖整地,22.74827,120.38640
AS0310815029,高雄市,合法,其他,22.71823,120.39201
AS0210813095,高雄市,合法,其他,22.67591,120.39315
S0610804015,高雄市,違規,新增建物,22.55120,120.41391
S0610803020,高雄市,合法,其他,22.63961,120.41665
AS0510815004,高雄市,違規,其他開挖整地,22.68145,120.41969
AS2210801113,高雄市,合法,其他,22.91415,120.42125
AS2210815017,高雄市,合法,其他,22.91477,120.42738
AS0510801029,高雄市,違規,其他開挖整地,22.72104,120.43645
AS2210803035,高雄市,合法,其他,22.89878,120.44085
S0510806014,高雄市,違規,新增建物,22.72177,120.44112
80110802008,高雄市,違規,其他,22.75547,120.44245
20710821002,第七河川局,合法,其他,22.70663,120.44696
AS0510806005,高雄市,合法,其他,22.75773,120.44721
AS2210801117,高雄市,合法,其他,22.90651,120.45129
AS2210802086,高雄市,合法,治山防災工程,22.92112,120.46173
S2010801044,高雄市,合法,整地,22.86962,120.47459
S2010806041,高雄市,違規,傾倒廢棄物、土,22.87359,120.47770
S2010806033,高雄市,違規,傾倒廢棄物、土,22.90460,120.48728
S2310805071,高雄市,合法,新增建物,22.87547,120.51038
90510805018,礦務局,合法,核准之興辦事業、工程,22.87554,120.51748
S2310806075,高雄市,合法,整地,22.86632,120.52343
S2410801074,高雄市,違規,其他,22.96375,120.52538
S2410801097,高雄市,合法,其他,23.03650,120.55725
AS2310806075,高雄市,合法,其他,22.88618,120.57154
AS2510806033,高雄市,合法,其他,23.13636,120.61975
AS2110813059,高雄市,合法,其他,22.99300,120.62953
20710806010,第七河川局,合法,整地,22.96269,120.64409
20710823007,第七河川局,合法,其他,22.96267,120.64410
AS2110801138,高雄市,違規,其他開挖整地,23.06819,120.67893
AS2110804019,高雄市,違規,其他開挖整地,23.08398,120.68183
AS2610805004,高雄市,合法,其他,22.89430,120.68390
AS2710815014,高雄市,違規,其他開挖整地,23.01250,120.68497
AS2810804021,高雄市,合法,其他,23.24397,120.68770
AS2810802108,高雄市,合法,其他,23.28833,120.70302
AS2710813034,高雄市,違規,超限利用,23.08691,120.70974
AS2810801153,高雄市,合法,其他,23.30184,120.71045
AS2710802070,高雄市,合法,其他,23.04318,120.74925
20710801035,第七河川局,合法,其他,23.16361,120.77509
AS2710802054,高雄市,違規,超限利用,23.16932,120.78985
