變異點編號,權責單位,查證結果,變異類型,latitude,longitude
R1411205004,臺南市,違規,堆置土石方,23.13659,120.09686
D0611204010,臺南市,違規,移除水域(漁塭或水塘),23.05228,120.10141
R1511205021,臺南市,合法,新增建物,23.20147,120.12082
D0611201185,臺南市,違規,移除水域(漁塭或水塘),23.04693,120.12759
D0611203076,臺南市,違規,移除水域(漁塭或水塘),23.04684,120.13107
D0611204014,臺南市,違規,移除水域(漁塭或水塘),23.04701,120.13174
R1411201098,臺南市,合法,整地,23.12682,120.14053
R1411201127,臺南市,合法,其他,23.10449,120.14269
R1711204136,臺南市,合法,其他,23.26451,120.15713
D0611205115,臺南市,違規,堆置土石方,23.05281,120.16393
R1211201104,臺南市,違規,新增建物,23.14119,120.17105
D0611201171,臺南市,合法,河道變化,23.06668,120.18170
D0611204070,臺南市,合法,作物變化,23.05165,120.19364
D0611203066,臺南市,合法,道路變化,23.05560,120.20461
R1711201216,臺南市,違規,新增建物,23.24917,120.20585
R0711205031,臺南市,違規,其他,23.19752,120.21989
R2111203037,臺南市,違規,整地,23.10099,120.23507
D0611204098,臺南市,合法,新增建物,23.06358,120.23793
R2011201177,臺南市,違規,其他,23.06763,120.24729
R0211203168,臺南市,合法,整地,23.31179,120.25001
R3111204098,臺南市,違規,整地,23.04336,120.25293
R2711202062,臺南市,違規,新增建物,22.96205,120.26563
R2011201330,臺南市,違規,其他,23.07216,120.26979
R0811205054,臺南市,合法,其他,23.23545,120.27459
R0811204106,臺南市,合法,其他,23.20449,120.27989
R2011201331,臺南市,違規,新增建物,23.06960,120.28266
R1911201315,臺南市,合法,其他,23.11678,120.28707
206112043012,第六河川局,合法,其他,23.01498,120.29255
R1811203205,臺南市,合法,新增建物,23.04588,120.29344
R1911201306,臺南市,合法,整地,23.13448,120.29529
R0411203133,臺南市,違規,傾倒廢棄物、土,23.27929,120.30974
R2011201325,臺南市,違規,新增建物,23.09554,120.31492
R2011203109,臺南市,違規,移除建物,23.07240,120.32488
206112033004,第六河川局,合法,其他,22.96886,120.33301
R1811201337,臺南市,合法,整地,23.07279,120.34035
R0511201352,臺南市,合法,新增建物,23.39145,120.34040
AR2911204037,臺南市,合法,其他,22.97538,120.34781
AR1811201050,臺南市,合法,其他,23.03505,120.35009
R0611201379,臺南市,違規,新增建物,23.30600,120.35459
R1011204110,臺南市,違規,其他,23.17938,120.35563
AR1811203023,臺南市,合法,其他,23.01678,120.35601
AR2911202037,臺南市,合法,其他,22.97237,120.36391
20511201025,第五河川局,不屬於其管轄範圍,其他,23.29862,120.36779
AR1111202002,臺南市,合法,其他,23.14180,120.37956
R0411202048,臺南市,違規,新增建物,23.28659,120.38090
20511201006,第五河川局,已知工程,工程施作,23.33748,120.40657
213112033003,南區水資源局,合法,其他,23.24642,120.52783
R1411201143,臺南市,違規,其他,23.09725,120.10250
205112023001,第五河川局,合法,其他,23.30103,120.10940
R1411205042,臺南市,合法,其他,23.10905,120.11420
21511201004,臺南市,合法,其他,23.14937,120.11894
R1411203013,臺南市,合法,其他,23.15234,120.12918
D0611203041,臺南市,違規,新增建物,23.08147,120.13645
R1411201101,臺南市,合法,其他,23.12415,120.14958
D0611203042,臺南市,合法,自然植被改變,23.07807,120.15459
D0611203080,臺南市,合法,整地,23.01480,120.16888
D0611201174,臺南市,違規,新增建物,23.05015,120.18716
R1211203020,臺南市,違規,新增建物,23.16732,120.19017
21511203003,臺南市,合法,已取得出流管制計畫書核定函,23.21107,120.19417
R0711203157,臺南市,合法,其他,23.21107,120.19417
R1711202005,臺南市,違規,其他,23.21571,120.19928
R2711202019,臺南市,違規,新增建物,22.91349,120.21510
R0711205027,臺南市,合法,其他,23.20648,120.22168
