變異點編號,權責單位,查證結果,變異類型,latitude,longitude
V031010400011,臺東縣,合法,其他,23.11000,121.18000
V091010400005,臺東縣,合法,作物變化,22.90000,121.13000
V101011000005,臺東縣,合法,新增建物,23.12000,121.22000
V091010400004,臺東縣,合法,整地,22.95000,121.16000
V101010400016,臺東縣,違規,新增建物,23.09000,121.20000
V011010700007,臺東縣,合法,整地,22.75000,121.10000
V011020100001,臺東縣,合法,整地,22.73000,121.14000
V031010400018,臺東縣,合法,其他,23.06000,121.17000
V101010400009,臺東縣,合法,作物變化,23.15000,121.20000
V101010400012,臺東縣,合法,作物變化,23.12000,121.21000
V101010400013,臺東縣,合法,整地,23.12000,121.21000
V101011000006,臺東縣,合法,道路變化,23.12000,121.22000
V061020100003,臺東縣,合法,河道變化,22.68000,121.05000
V031010400019,臺東縣,合法,作物變化,23.05000,121.18000
V031011000008,臺東縣,合法,作物變化,23.06000,121.19000
3711010400001,臺東林區管理處,合法,天災,23.09000,121.11000
V011011000002,臺東縣,合法,新增建物,22.80000,121.13000
V031020100005,臺東縣,違規,新增建物,23.07000,121.18000
V041010700005,臺東縣,合法,新增建物,22.80000,121.07000
V011010700006,臺東縣,合法,新增水域(漁塭或水塘),22.76000,121.07000
V041020100002,臺東縣,合法,其他,22.70000,121.03000
V031020100006,臺東縣,合法,其他,23.07000,121.18000
V101011000007,臺東縣,合法,河道變化,23.12000,121.22000
V041010400008,臺東縣,合法,新增建物,22.76000,121.05000
V101010400010,臺東縣,合法,新增建物,23.12000,121.21000
V041010400006,臺東縣,違規,新增建物,22.83000,121.08000
V011010400002,臺東縣,合法,整地,22.72000,121.13000
V031010400017,臺東縣,合法,其他,23.08000,121.18000
V011011000004,臺東縣,合法,整地,22.78000,121.17000
V091010700003,臺東縣,合法,作物變化,22.97000,121.13000
V091011000001,臺東縣,合法,作物變化,22.99000,121.14000
V091010400003,臺東縣,合法,整地,22.96000,121.16000
V011010400007,臺東縣,合法,整地,22.80000,121.13000
V041010700004,臺東縣,合法,道路變化,22.80000,121.09000
V031010400020,臺東縣,合法,其他,23.01000,121.15000
V131010700009,臺東縣,合法,採礦變化,23.13000,121.18000
V011010700008,臺東縣,違規,其他,22.76000,121.12000
V011010700002,臺東縣,合法,其他,22.70000,121.06000
V031011000009,臺東縣,違規,新增建物,23.03000,121.16000
V011010400001,臺東縣,合法,整地,22.74000,121.11000
V011010700001,臺東縣,合法,新增建物,22.74000,121.11000
V091020100004,臺東縣,違規,新增建物,22.91000,121.12000
V011011000003,臺東縣,合法,新增建物,22.78000,121.16000
V031010400015,臺東縣,合法,其他,23.08000,121.18000
