變異點編號,權責單位,查證結果,變異類型,latitude,longitude
H121020100014,桃園市,違規,新增建物,25.03000,121.15000
H061011000019,桃園市,合法,新增建物,25.07000,121.20000
H091010400018,桃園市,合法,新增建物,24.88000,121.24000
H021010400031,桃園市,違規,其他,24.86000,121.28000
H081020100032,桃園市,違規,新增建物,24.96000,121.28000
H011010700043,桃園市,違規,其他,25.01000,121.29000
H081020100033,桃園市,違規,移除建物,24.96000,121.32000
H041010700003,桃園市,合法,其他,24.93000,121.11000
H041020100004,桃園市,合法,整地,24.95000,121.15000
H121011000004,桃園市,違規,自然植被改變,24.99000,121.16000
H041010700004,桃園市,合法,其他,24.93000,121.18000
H061011000020,桃園市,違規,新增建物,25.07000,121.21000
H051011004003,桃園市,合法,新增建物,25.08000,121.27000
H081010400026,桃園市,合法,其他,24.95000,121.32000
3221010700006,新竹林區管理處,合法,其他,24.74000,121.35000
H041020100001,桃園市,合法,整地,24.94000,121.13000
H121011000032,桃園市,違規,新增建物,25.01000,121.15000
H091010700009,桃園市,違規,新增建物,24.87000,121.20000
H061010700023,桃園市,違規,新增建物,25.04000,121.23000
H101020100009,桃園市,違規,新增建物,24.90000,121.25000
H031020100028,桃園市,違規,新增建物,25.01000,121.25000
H051010700030,桃園市,違規,新增建物,25.02000,121.25000
H051020104003,桃園市,合法,新增建物,25.08000,121.27000
H051010700039,桃園市,違規,新增建物,25.05000,121.28000
H071010700044,桃園市,違規,新增建物,25.01000,121.36000
H111010704003,桃園市,合法,自然植被改變,25.02000,121.04000
H111011004001,桃園市,違規,整地,25.02000,121.05000
H061011000021,桃園市,違規,新增建物,25.04000,121.18000
H101010700006,桃園市,合法,自然植被改變,24.95000,121.20000
H061020100015,桃園市,合法,整地,25.04000,121.21000
H051020100040,桃園市,合法,自然植被改變,25.04000,121.28000
H111010700024,桃園市,合法,新增建物,25.01000,121.05000
H121010700027,桃園市,違規,新增建物,25.00000,121.12000
H031011000006,桃園市,合法,整地,24.98000,121.17000
H031010400001,桃園市,合法,自然植被改變,25.00000,121.18000
3251020104002,新竹林區管理處,合法,其他,25.09000,121.19000
H101011000011,桃園市,違規,其他,24.92000,121.22000
H051011000027,桃園市,合法,新增建物,25.04000,121.26000
H051011000056,桃園市,合法,新增建物,25.12000,121.26000
H021011000052,桃園市,合法,自然植被改變,24.88000,121.28000
H011020100046,桃園市,違規,道路變化,25.00000,121.28000
H081010400028,桃園市,合法,新增建物,24.94000,121.29000
H111010704004,桃園市,合法,作物變化,25.02000,121.05000
H041010400016,桃園市,違規,整地,24.93000,121.11000
H121011000035,桃園市,違規,新增建物,25.02000,121.16000
H061010700029,桃園市,合法,其他,25.02000,121.23000
H081010400029,桃園市,合法,新增建物,24.93000,121.29000
H111010400008,桃園市,違規,移除建物,24.95000,121.14000
H041020100003,桃園市,違規,新增建物,24.94000,121.15000
H061010700017,桃園市,違規,整地,25.05000,121.18000
H061020100011,桃園市,合法,作物變化,25.07000,121.18000
H061020100026,桃園市,違規,新增建物,25.01000,121.23000
H061020100016,桃園市,違規,新增建物,25.03000,121.23000
H051020100018,桃園市,違規,新增建物,25.03000,121.24000
H101011000012,桃園市,合法,新增建物,24.91000,121.25000
H051010700040,桃園市,違規,新增建物,25.04000,121.28000
H051010700038,桃園市,違規,整地,25.05000,121.28000
H051020100035,桃園市,合法,整地,25.08000,121.30000
H041020100007,桃園市,違規,其他,24.92000,121.11000
H121011000034,桃園市,違規,新增建物,25.00000,121.14000
H121020100013,桃園市,違規,新增建物,25.03000,121.15000
H041010700005,桃園市,違規,整地,24.93000,121.16000
H091011000013,桃園市,違規,新增建物,24.87000,121.20000
H061010700020,桃園市,違規,整地,25.04000,121.20000
H061010700018,桃園市,合法,新增建物,25.07000,121.20000
H051020100017,桃園市,違規,新增建物,25.03000,121.24000
H061011000016,桃園市,違規,整地,25.11000,121.24000
H051010700032,桃園市,違規,新增建物,25.01000,121.25000
H051010400025,桃園市,違規,整地,25.01000,121.26000
H021010400032,桃園市,合法,其他,24.85000,121.28000
H011010700042,桃園市,合法,自然植被改變,25.02000,121.28000
H051020100041,桃園市,違規,新增建物,25.03000,121.28000
H081011000045,桃園市,違規,新增建物,24.96000,121.32000
H111010400013,桃園市,合法,整地,24.95000,121.01000
H111010404006,桃園市,合法,整地,25.02000,121.05000
H121010700025,桃園市,違規,新增建物,25.02000,121.07000
H041010400005,桃園市,違規,新增建物,24.95000,121.09000
H121011000029,桃園市,違規,新增建物,25.01000,121.10000
