變異點編號,權責單位,查證結果,變異類型,latitude,longitude
M0410306006,南投縣,合法,整地,23.77394,120.65911
80110305001,南投縣,合法,整地,23.91000,120.66000
AM0410305059,南投縣,合法,自然裸露地,23.68112,120.67229
AM0410306036,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.65555,120.68195
AM0410304033,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.70229,120.68768
AM0410306034,南投縣,合法,其他,23.67418,120.68772
AM0710305025,南投縣,違規,超限利用,23.77580,120.74235
AM1110305014,南投縣,合法,其他,23.82333,120.84464
50110306003,臺灣大學實驗林,合法,作物變化,23.66857,120.85181
AM1210304026,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.70824,120.85181
AM1110303015,南投縣,違規,超限利用,23.74521,120.86459
AM1110306014,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.80044,120.87614
AM1210301230,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.70050,120.87662
AM1210305044,南投縣,合法,其他,23.74857,120.90043
AM1210305053,南投縣,違規,超限利用,23.56009,120.90669
AM1210301269,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.77563,120.93081
AM0210305036,南投縣,違規,其他開挖整地,24.04173,120.94534
AM0210306023,南投縣,違規,其他開挖整地,23.95726,120.99047
AM1310304014,南投縣,合法,其他,24.13178,121.19504
AM0110303016,南投縣,合法,其他,23.90002,120.65113
AM0410303050,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.67262,120.67680
M0610303006,南投縣,合法,其他,23.83000,120.70000
AM0610301154,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.87086,120.71928
AM0410305062,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.65153,120.72536
M0410302006,南投縣,違規,新增建物,23.81000,120.74000
AM0510302028,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.83907,120.78427
AM1210305049,南投縣,合法,其他,23.70190,120.85118
AM1210303048,南投縣,合法,其他,23.59137,120.90366
AM1010305001,南投縣,合法,其他,24.06635,120.92480
AM1210303042,南投縣,合法,其他,23.78300,120.94885
AM0910301252,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.90848,120.96957
M1310305011,南投縣,合法,天災,24.12000,121.00000
AM1310303029,南投縣,合法,其他,23.93456,121.09212
M0610301005,南投縣,合法,作物變化,23.81000,120.70000
AM0810301144,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.93260,120.75339
AM0810305010,南投縣,合法,其他,23.89016,120.78286
50110306005,臺灣大學實驗林,合法,其他,23.75825,120.80446
50110306004,臺灣大學實驗林,合法,作物變化,23.65061,120.84226
AM0910301248,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.91836,120.88630
AM1210305041,南投縣,合法,其他,23.75891,120.89440
AM1210301242,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.58689,120.89794
50110303003,臺灣大學實驗林,合法,其他,23.58000,120.90000
AM0910301249,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.90944,120.91626
AM1010306003,南投縣,合法,其他,24.06404,120.92602
AM1310302035,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.96216,121.10515
AM0610306007,南投縣,合法,其他,23.83922,120.63909
AM0410305064,南投縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),23.64708,120.65164
