變異點編號,權責單位,查證結果,變異類型,latitude,longitude
M041000600004,南投縣,合法,其他,23.75000,120.66000
M131000800005,南投縣,合法,作物變化,23.95000,121.08000
M131001000014,南投縣,合法,其他,23.91000,121.05000
M031001000001,南投縣,違規,新增建物,24.00000,120.64000
M131000800003,南投縣,合法,作物變化,23.95000,121.08000
M041001000010,南投縣,合法,整地,23.78000,120.71000
M131000800004,南投縣,合法,作物變化,23.95000,121.08000
M031000800002,南投縣,違規,新增建物,23.96000,120.68000
M031000800001,南投縣,合法,自然植被改變,23.98000,120.69000
M041001000008,南投縣,合法,其他,23.81000,120.71000
M031001000004,南投縣,違規,新增建物,23.98000,120.70000
M021000604001,南投縣,合法,其他,24.00000,120.94000
M021001004001,南投縣,合法,其他,24.00000,120.95000
M021000600006,南投縣,合法,整地,23.95000,120.95000
5011000600001,臺灣大學實驗林,合法,作物變化,23.53000,120.85000
M061000600002,南投縣,合法,其他,23.86000,120.70000
M061001000007,南投縣,違規,新增建物,23.86000,120.70000
M131000800009,南投縣,合法,其他,24.06000,121.20000
M011001000006,南投縣,合法,整地,23.93000,120.69000
M131001000015,南投縣,合法,作物變化,24.08000,121.21000
M031001000002,南投縣,違規,整地,23.97000,120.65000
M031001000003,南投縣,違規,新增建物,23.98000,120.67000
M131000800008,南投縣,合法,其他,24.16000,121.18000
M041000600003,南投縣,合法,新增建物,23.81000,120.71000
M041001000009,南投縣,違規,新增建物,23.81000,120.72000
M031001000005,南投縣,違規,新增建物,23.96000,120.66000
M041001000012,南投縣,違規,新增建物,23.76000,120.67000
M131000800006,南投縣,合法,作物變化,23.96000,121.08000
M041001000011,南投縣,違規,新增建物,23.77000,120.68000
M031000600001,南投縣,違規,新增建物,23.97000,120.68000
M021000604002,南投縣,合法,整地,24.00000,120.94000
M131001000013,南投縣,合法,道路變化,23.96000,121.15000
M131000800007,南投縣,合法,作物變化,24.16000,121.18000
