變異點編號,權責單位,查證結果,變異類型,latitude,longitude
204107109001,第四河川局,合法,整地,23.84056,120.38294
N1110706067,彰化縣,合法,作物變化,24.01394,120.39229
N1610702008,彰化縣,違規,新增建物,23.97665,120.44804
N0210706049,彰化縣,合法,整地,24.08294,120.44982
N1610702010,彰化縣,違規,其他,23.98447,120.46637
N0310701034,彰化縣,違規,新增建物,24.10193,120.49161
N2610703026,彰化縣,合法,整地,23.86266,120.50264
N1710703040,彰化縣,合法,其他,23.94566,120.51424
N2610703056,彰化縣,違規,新增建物,23.81746,120.52142
N0410704025,彰化縣,違規,其他,23.85587,120.52293
N0310701068,彰化縣,違規,新增建物,24.09463,120.52603
N0710705038,彰化縣,合法,整地,23.87270,120.58358
203107110008,第三河川局,已知工程,工程施作,24.10063,120.59590
N1410705032,彰化縣,合法,其他,23.98464,120.64410
N1410706072,彰化縣,合法,其他,23.98471,120.64414
N2410704014,彰化縣,合法,作物變化,23.85035,120.29192
N2310704002,彰化縣,合法,其他,23.98067,120.34609
20410701001,第四河川局,合法,改變流路,23.82927,120.36982
N0210706055,彰化縣,合法,整地,24.06201,120.41137
N0910706043,彰化縣,違規,其他,24.13186,120.44286
N0310703062,彰化縣,合法,其他,24.10615,120.52188
N0410703053,彰化縣,違規,其他,23.87312,120.54113
AN1410705005,彰化縣,違規,設置墳墓,24.03611,120.60961
AN0510706005,彰化縣,合法,其他,23.93787,120.61487
204107102004,第四河川局,合法,其他,23.80085,120.66135
N2310701013,彰化縣,違規,其他,23.90150,120.32978
N2310706001,彰化縣,合法,其他,23.98022,120.34604
N2310704001,彰化縣,合法,新增水域(漁塭或水塘),23.98019,120.34713
N2310705007,彰化縣,合法,整地,23.96405,120.37604
N0210705031,彰化縣,合法,其他,24.06192,120.41243
N2510705020,彰化縣,違規,傾倒廢棄物、土,23.85268,120.44441
N2210704013,彰化縣,合法,新增建物,23.88761,120.44943
N0810702014,彰化縣,違規,整地,23.93393,120.44957
N2210706027,彰化縣,合法,整地,23.88618,120.45273
N2210705024,彰化縣,違規,傾倒廢棄物、土,23.83889,120.46514
N2210701022,彰化縣,違規,新增建物,23.89165,120.47304
N1010701027,彰化縣,違規,新增建物,24.17050,120.47464
203107103001,第三河川局,合法,其他,24.19163,120.48718
N1210702039,彰化縣,合法,自然植被改變,24.04089,120.48903
N1210701048,彰化縣,合法,自然植被改變,24.03191,120.49024
N0410703055,彰化縣,合法,其他,23.84813,120.54721
91110704001,彰化農場場本部,合法,自然植被改變,23.81811,120.57974
N0110702058,彰化縣,違規,整地,24.08438,120.58344
N0710701060,彰化縣,違規,新增建物,23.84625,120.59917
AN2010705003,彰化縣,合法,其他,23.82253,120.61615
N2410705013,彰化縣,合法,作物變化,23.86435,120.30166
N2310706014,彰化縣,合法,新增建物,23.93815,120.33181
N0810703020,彰化縣,違規,新增建物,23.87302,120.34957
N0810703022,彰化縣,違規,傾倒廢棄物、土,23.86751,120.36487
N2510706031,彰化縣,違規,其他,23.86383,120.38920
N1110706061,彰化縣,合法,作物變化,24.04083,120.40576
N2210701021,彰化縣,違規,其他,23.87488,120.46794
80310704133,彰化縣,合法,其他,23.86753,120.47405
N0610702015,彰化縣,違規,整地,23.93964,120.50124
N0310705027,彰化縣,違規,新增建物,24.12964,120.50570
N1810701056,彰化縣,違規,新增建物,23.91490,120.53196
N0310703064,彰化縣,合法,其他,24.10479,120.53760
N2610705035,彰化縣,違規,新增建物,23.84995,120.54168
N1710702047,彰化縣,違規,其他,23.94025,120.54470
N0410704027,彰化縣,違規,其他,23.85595,120.54932
N1310706083,彰化縣,違規,整地,24.00712,120.55353
N1910703043,彰化縣,合法,整地,23.92839,120.57748
203107110009,第三河川局,已知工程,工程施作,24.09761,120.60067
N0110706082,彰化縣,違規,整地,24.08401,120.60376
AN0110702006,彰化縣,合法,其他,24.07101,120.60622
AN2010702007,彰化縣,違規,其他開挖整地,23.82089,120.61677
N1410706073,彰化縣,合法,其他,23.97756,120.64526
N1410706085,彰化縣,違規,新增建物,24.01123,120.66287
N2410706020,彰化縣,合法,新增建物,23.88864,120.31967
N2310702002,彰化縣,合法,其他,23.98628,120.33357
N2310702001,彰化縣,合法,整地,23.97945,120.34688
N2310701002,彰化縣,違規,其他,23.97121,120.35100
N0810705003,彰化縣,合法,作物變化,23.97993,120.40315
N0810702017,彰化縣,合法,整地,23.91909,120.42711
N0210702028,彰化縣,違規,新增建物,24.07821,120.43624
N0210701031,彰化縣,違規,新增建物,24.12021,120.45367
N1110702041,彰化縣,違規,新增建物,24.01994,120.45895
N0210702029,彰化縣,違規,新增建物,24.07642,120.47992
N1210702034,彰化縣,合法,自然植被改變,24.07042,120.48327
N1110706070,彰化縣,合法,作物變化,24.01236,120.48453
N1010702023,彰化縣,違規,傾倒廢棄物、土,24.17545,120.49691
203107101001,第三河川局,合法,其他,24.16190,120.51811
N0510703037,彰化縣,違規,其他,23.97091,120.54827
AN1310701003,彰化縣,違規,其他開挖整地,24.03319,120.56466
N1810703042,彰化縣,違規,其他,23.92894,120.56783
AN1310702012,彰化縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.03973,120.58002
N0110706081,彰化縣,違規,整地,24.08337,120.59989
N2010704032,彰化縣,合法,作物變化,23.81090,120.62471
80310704263,彰化縣,合法,其他,23.78907,120.63935
N2410706030,彰化縣,合法,新增建物,23.85593,120.30173
N2310701010,彰化縣,合法,其他,23.89889,120.30664
N2410704017,彰化縣,合法,新增建物,23.84770,120.34225
N1110706060,彰化縣,合法,新增建物,24.04204,120.38439
N0810703014,彰化縣,合法,新增水域(漁塭或水塘),23.88610,120.38445
N1110706068,彰化縣,合法,作物變化,24.00483,120.40021
N0810705002,彰化縣,合法,新增建物,23.97424,120.40747
N0810703006,彰化縣,違規,新增建物,23.90839,120.41070
N0210706052,彰化縣,合法,其他,24.06666,120.41294
N1110706062,彰化縣,合法,作物變化,24.04841,120.42758
N1110702043,彰化縣,合法,移除水域(漁塭或水塘),24.02274,120.46835
N0310701035,彰化縣,違規,新增建物,24.10013,120.49940
20410703004,第四河川局,合法,種植,23.80723,120.52830
N1510703034,彰化縣,違規,傾倒廢棄物、土,23.99622,120.57474
AN1510703001,彰化縣,違規,違規農業使用,23.98949,120.58925
