變異點編號,權責單位,查證結果,變異類型,latitude,longitude
X0610706001,澎湖縣,合法,新增建物,23.20835,119.42692
X0210706005,澎湖縣,違規,新增建物,23.57910,119.65519
X0610703001,澎湖縣,合法,整地,23.40183,119.32409
X0110706006,澎湖縣,合法,新增建物,23.54870,119.57606
X0110705008,澎湖縣,合法,整地,23.52102,119.60666
X0210701002,澎湖縣,違規,傾倒廢棄物、土,23.60117,119.61006
X0210702004,澎湖縣,合法,新增建物,23.58932,119.61290
X0310705002,澎湖縣,合法,整地,23.65153,119.59259
X0110706007,澎湖縣,合法,其他,23.56752,119.60082
X0210702013,澎湖縣,合法,新增建物,23.55637,119.63761
X0210705004,澎湖縣,合法,整地,23.60116,119.65493
X0110703009,澎湖縣,合法,新增建物,23.56191,119.58839
X0110702016,澎湖縣,違規,傾倒廢棄物、土,23.54229,119.60858
X0110703011,澎湖縣,合法,自然植被改變,23.54218,119.61896
X0110703010,澎湖縣,合法,新增建物,23.54853,119.63358
X0310705003,澎湖縣,合法,整地,23.65388,119.60446
X0210702011,澎湖縣,違規,其他,23.57138,119.64175
X0210702006,澎湖縣,違規,其他,23.58060,119.66555
X0310702001,澎湖縣,合法,整地,23.65614,119.56451
X0310706003,澎湖縣,合法,新增建物,23.61795,119.57064
X0110703014,澎湖縣,合法,新增建物,23.51527,119.57398
X0110703005,澎湖縣,合法,其他,23.56414,119.58100
X0110703008,澎湖縣,違規,傾倒廢棄物、土,23.56264,119.59814
X0210702010,澎湖縣,違規,其他,23.57197,119.64201
X0110703007,澎湖縣,合法,新增建物,23.56142,119.60205
X0310702002,澎湖縣,合法,新增建物,23.66055,119.55942
X0110703006,澎湖縣,違規,新增建物,23.56678,119.58990
X0110703012,澎湖縣,合法,整地,23.53839,119.61198
X0110705005,澎湖縣,合法,整地,23.58329,119.57597
X0110702009,澎湖縣,合法,新增建物,23.55215,119.61835
X0210701004,澎湖縣,合法,自然植被改變,23.60697,119.64849
X0110703015,澎湖縣,合法,整地,23.51536,119.57445
X0210701003,澎湖縣,違規,傾倒廢棄物、土,23.60077,119.61061
X0110702008,澎湖縣,合法,新增建物,23.55479,119.61399
X0110702017,澎湖縣,合法,新增建物,23.54600,119.62697
X0110703013,澎湖縣,合法,新增建物,23.54848,119.63287
X0210706010,澎湖縣,合法,道路變化,23.56814,119.66682
X0310703003,澎湖縣,合法,整地,23.65085,119.59912
X0210706008,澎湖縣,合法,新增建物,23.56941,119.61246
X0210702014,澎湖縣,違規,其他,23.56130,119.66471
X0110702015,澎湖縣,合法,新增建物,23.53078,119.60689
X0110706009,澎湖縣,合法,新增建物,23.55520,119.61412
X0210705007,澎湖縣,合法,整地,23.55708,119.68035
X0610703002,澎湖縣,合法,新增建物,23.20386,119.44152
X0410706002,澎湖縣,合法,新增建物,23.61286,119.51764
X0110701007,澎湖縣,違規,新增建物,23.53418,119.60780
X0110701005,澎湖縣,合法,整地,23.55709,119.61607
X0610705001,澎湖縣,合法,整地,23.21177,119.43492
X0410702003,澎湖縣,合法,其他,23.60113,119.51409
X0110702007,澎湖縣,合法,新增建物,23.55757,119.58741
X0210702012,澎湖縣,合法,新增建物,23.57211,119.65396
X0310703004,澎湖縣,合法,整地,23.62820,119.59946
X0210702005,澎湖縣,合法,新增建物,23.58945,119.61265
X0210705006,澎湖縣,合法,整地,23.56332,119.64764
X0610701001,澎湖縣,合法,新增建物,23.19970,119.42190
X0210706004,澎湖縣,合法,整地,23.60248,119.61252
X0210701006,澎湖縣,合法,移除建物,23.57179,119.66794
