變異點編號,權責單位,查證結果,變異類型,latitude,longitude
21511301009,高雄市,合法,已取得出流管制計畫書核定函,22.884125467349400,120.211769092361000
21511301010,高雄市,合法,已取得出流管制計畫書核定函,22.838715557019700,120.220089190100000
S1811301032,高雄市,違規,新增建物,22.796337102460700,120.221841218571000
S1611301010,高雄市,合法,其他,22.865656539326600,120.227827286637000
S1811301033,高雄市,違規,新增建物,22.779161704023900,120.228023760042000
20611301029,第六河川分署,不屬於其管轄範圍,其他,22.800712926423800,120.231442306010000
S1811301028,高雄市,違規,新增建物,22.800712926423800,120.231442306010000
S1611301011,高雄市,違規,新增建物,22.850859825733000,120.231598569313000
S1611301016,高雄市,違規,其他,22.843696985875000,120.232093338867000
20611301002,第六河川分署,合法,其他,22.800745894656300,120.232200379033000
S1811301034,高雄市,違規,新增建物,22.796131089210200,120.233258049565000
S1811301040,高雄市,違規,整地,22.773043013881900,120.234558608088000
S1611301014,高雄市,違規,新增建物,22.849192726303600,120.237008312795000
S1811301044,高雄市,違規,新增建物,22.756943376931000,120.237356845168000
S1811301035,高雄市,違規,整地,22.793257955992300,120.238715028772000
S1611301018,高雄市,合法,作物變化,22.846913852837200,120.239097107886000
21511301012,高雄市,合法,已取得出流管制計畫書核定函,22.771216440510200,120.239889452504000
S1811301042,高雄市,違規,新增建物,22.771216440510200,120.239889452504000
S1611301012,高雄市,違規,堆置土石方,22.860193643636500,120.240799914270000
S1811301036,高雄市,違規,新增建物,22.791425842518300,120.240859238105000
S1811301041,高雄市,違規,整地,22.766212517102900,120.241893413318000
20611301001,第六河川分署,合法,其他,22.902037186608500,120.242915716637000
S1811301039,高雄市,違規,新增建物,22.776676107238300,120.244946995721000
S1811301043,高雄市,合法,移除水域(漁塭或水塘),22.772813659456800,120.245176293417000
S1811301037,高雄市,違規,其他,22.779685561585600,120.246566770535000
S1811301038,高雄市,違規,新增建物,22.775456830232300,120.247127482301000
S1611301013,高雄市,合法,其他,22.853019898768200,120.249086043516000
21511301011,高雄市,合法,自然裸露地,22.784201365268100,120.255860819202000
S1311301047,高雄市,違規,其他,22.730913338281700,120.258822741679000
S1311301046,高雄市,違規,新增建物,22.746406207968800,120.264790729348000
S1611301109,高雄市,違規,新增建物,22.848086854481500,120.271471527875000
S1611301096,高雄市,合法,自然植被改變,22.864138862108900,120.271727718793000
21511301055,高雄市,合法,自然裸露地,22.779706737413300,120.272686691611000
S1611301097,高雄市,合法,整地,22.850149392680100,120.273114269337000
21511301054,高雄市,合法,已取得出流管制計畫書核定函,22.794614659284700,120.276652766230000
S1611301098,高雄市,違規,新增建物,22.854454654374800,120.279618336864000
20611301042,第六河川分署,不屬於其管轄範圍,其他,22.801180476546000,120.282905844430000
S1611301099,高雄市,合法,作物變化,22.865432028739400,120.285096029804000
S1611301111,高雄市,違規,其他,22.840215425323700,120.285123640214000
21511301053,高雄市,合法,自然裸露地,22.805654397222000,120.285346701436000
S1611301112,高雄市,違規,堆置土石方,22.838357703747600,120.285503853431000
80111301007,高雄市,合法,整地,22.777174984924200,120.287986452379000
S1511301081,高雄市,合法,新增建物,22.891070451134200,120.289259117091000
21511301051,高雄市,合法,自然裸露地,22.837853833489700,120.289854006001000
S1511301082,高雄市,違規,新增建物,22.892433297546400,120.290419413002000
20611301011,第六河川分署,合法,其他,22.787534672975600,120.291200004182000
S1611301104,高雄市,違規,新增建物,22.857481759234800,120.298921599797000
S1211301161,高雄市,合法,新增建物,22.769385378755400,120.299028813283000
S1611301103,高雄市,違規,新增建物,22.857663208398800,120.299448796948000
21511301048,高雄市,合法,自然裸露地,22.741108317748200,120.300439327790000
20611301045,第六河川分署,不屬於其管轄範圍,其他,22.785814006170200,120.301553501931000
S1611301100,高雄市,違規,新增建物,22.866986745968100,120.301876966145000
S1511301080,高雄市,違規,其他,22.893366388059600,120.301909785245000
S1611301101,高雄市,違規,新增建物,22.868750469492400,120.302980779785000
S1211301045,高雄市,合法,其他,22.756010370392000,120.303073772647000
S1611301105,高雄市,違規,新增建物,22.854017223497100,120.303908157116000
S1511301083,高雄市,違規,新增建物,22.889059031569500,120.305875978376000
S1511301102,高雄市,違規,新增建物,22.860070170570200,120.307425866440000
20611301046,第六河川分署,不屬於其管轄範圍,其他,22.788747675597800,120.309990722256000
S1211301046,高雄市,違規,堆置土石方,22.765578387969600,120.310097417871000
20611301047,第六河川分署,不屬於其管轄範圍,其他,22.787098448698300,120.310801123721000
S1211301047,高雄市,合法,自然植被改變,22.755495083289400,120.316865751641000
21511301052,高雄市,合法,已取得出流管制計畫書核定函,22.830496671157000,120.319587194808000
80111301005,高雄市,合法,整地,22.830496671157000,120.319587194808000
S1511301084,高雄市,合法,整地,22.893314571764300,120.321928180851000
21511301056,高雄市,合法,已取得出流管制計畫書核定函,22.769753134709400,120.322736012070000
20611301043,第六河川分署,不屬於其管轄範圍,其他,22.803829195625600,120.327290945777000
20611301044,第六河川分署,不屬於其管轄範圍,其他,22.802233186397800,120.327329074151000
S1511301113,高雄市,合法,整地,22.845623536495300,120.329670413087000
S1511301085,高雄市,違規,新增建物,22.887522400458500,120.330354236013000
S1511301106,高雄市,合法,整地,22.870034347321700,120.334241531437000
S1511301088,高雄市,合法,新增建物,22.877082384423300,120.335184303514000
S1511301087,高雄市,合法,新增建物,22.879051231756500,120.337277614574000
S0411301051,高雄市,違規,新增建物,22.740143852691900,120.338388983018000
S1711301137,高雄市,合法,整地,22.806130164964100,120.340190622512000
S1511301086,高雄市,違規,其他,22.886523606647600,120.342017687930000
21511301049,高雄市,合法,已取得出流管制計畫書核定函,22.624014408541000,120.346695171619000
S0111301001,高雄市,合法,新增建物,22.624014408541000,120.346695171619000
S1511301089,高雄市,合法,整地,22.874493544729600,120.348035601348000
S0411301052,高雄市,違規,其他,22.741332374894900,120.349602846260000
S1411301115,高雄市,違規,整地,22.837053670035800,120.351006876255000
S1511301090,高雄市,合法,整地,22.873739541432000,120.351402720523000
S1711301138,高雄市,合法,整地,22.801391332629900,120.353193293117000
21311301001,南區水資源分署,已知工程,工程施作,22.837970397342000,120.358414397495000
S1411301116,高雄市,合法,新增建物,22.834668700685100,120.359470361010000
36111301001,農業部林業保育署屏東分署,違規,整地,22.820355717092400,120.360893124580000
S0411301164,高雄市,違規,新增建物,22.749863201632600,120.361741475757000
S0411301061,高雄市,合法,整地,22.715194227679200,120.362645107596000
206113013007,第六河川分署,合法,其他,22.876073331450100,120.362904437347000
206113013026,第六河川分署,不屬於其管轄範圍,其他,22.876079944879100,120.363370948534000
S0411301060,高雄市,違規,其他,22.712785699649800,120.363609152027000
20611301041,第六河川分署,不屬於其管轄範圍,其他,22.860655043638700,120.363813768763000
S0411301054,高雄市,違規,新增建物,22.728265148211100,120.365217148609000
S0211301063,高雄市,違規,新增建物,22.665162692283100,120.365219359077000
S0411301165,高雄市,違規,新增建物,22.750364733067100,120.365371499684000
S0411301053,高雄市,違規,其他,22.743734177057400,120.366767991478000
S0411301056,高雄市,違規,傾倒廢棄物,22.738863418047600,120.367364009328000
S1411301117,高雄市,合法,道路變化,22.825202552977900,120.382143314383000
206113013008,第六河川分署,合法,其他,22.876447618933200,120.383665269838000
207113013009,第七河川分署,合法,其他,22.635580088152300,120.427249194286000
S0511301058,高雄市,違規,其他,22.729544998041100,120.444062180443000
207113013025,第七河川分署,不屬於其管轄範圍,其他,22.713324501291500,120.445883826888000
S0511301057,高雄市,合法,其他,22.729780646617200,120.446310933913000
S2211301078,高雄市,違規,新增建物,22.912680928459800,120.447079520961000
207113013003,第七河川分署,已知工程,工程施作,22.730466823921800,120.452472196010000
207113013014,第七河川分署,合法,整地,22.791034890852500,120.457767716938000
S2211301077,高雄市,違規,新增建物,22.960952174928700,120.460763521692000
20711301001,第七河川分署,合法,整地,22.832803721219000,120.469706082905000
S2311301167,高雄市,違規,新增建物,22.899520374499400,120.514032583600000
S2311301173,高雄市,違規,其他,22.889473299836000,120.522632239960000
207113013022,第七河川分署,合法,整地,22.971683094242600,120.524543692909000
20711301004,第七河川分署,合法,其他,22.980045969162800,120.528687136811000
S2311301177,高雄市,違規,新增建物,22.873087468787500,120.540416546075000
S2411301166,高雄市,合法,整地,22.954146996073900,120.540511349836000
S2311301174,高雄市,違規,新增建物,22.884976156721700,120.548342614146000
20711301010,第七河川分署,已知工程,工程施作,23.054048875540600,120.556068035563000
S2311301171,高雄市,合法,其他,22.909135627399000,120.564561720652000
20711301011,第七河川分署,合法,其他,23.059187542510000,120.575418482004000
S2311301172,高雄市,合法,其他,22.921285624090400,120.583782850472000
20711301008,第七河川分署,合法,其他,23.084222960715200,120.584309698734000
21311301002,南區水資源分署,已知工程,工程施作,23.084222960715200,120.584309698734000
20711301005,第七河川分署,合法,其他,22.892408843747100,120.637442702657000
20711301012,第七河川分署,已知工程,工程施作,23.004017242481500,120.637898888427000
