變異點編號,權責單位,查證結果,變異類型,latitude,longitude
AT2211309003,屏東縣,違規,其他開挖整地,22.333211997349800,120.365680009308000
T2211302016,屏東縣,違規,新增建物,22.337578512271300,120.372146593917000
20711302004,第七河川分署,合法,種植,22.628946921209600,120.436934107080000
T1711311007,屏東縣,合法,其他,22.498396708292000,120.438549774424000
T1711301002,屏東縣,違規,整地,22.486157761586700,120.439478571371000
T1711304001,屏東縣,合法,整地,22.485425269881900,120.441388290449000
T1711308088,屏東縣,合法,作物變化,22.524851906293400,120.443018948431000
T1711301003,屏東縣,違規,整地,22.486218441965800,120.443245281524000
20711305003,第七河川分署,合法,整地,22.597773520400700,120.448644683695000
80111310011,屏東縣,合法,整地,22.657316734370200,120.450648558799000
T1711303083,屏東縣,合法,作物變化,22.535900328766300,120.459845045623000
T1711306003,屏東縣,合法,作物變化,22.484485208871400,120.459977172886000
207113043017,第七河川分署,不屬於其管轄範圍,其他,22.483413076030200,120.460779181469000
20711305019,第七河川分署,不屬於其管轄範圍,其他,22.485100671990200,120.461416618444000
T1711306015,屏東縣,合法,其他,22.513719903818200,120.461451910090000
20711302016,第七河川分署,不屬於其管轄範圍,其他,22.497253938578600,120.462682965165000
T1711302003,屏東縣,違規,整地,22.497253938578600,120.462682965165000
T0511303072,屏東縣,違規,新增建物,22.597557646616200,120.463854462152000
T1711309004,屏東縣,違規,堆置土石方,22.490472421688000,120.464299412276000
T1711308053,屏東縣,違規,傾倒廢棄物,22.490132910580400,120.464581808350000
T0511302050,屏東縣,合法,其他,22.564676356074700,120.464611975709000
T0511304037,屏東縣,合法,作物變化,22.586172144035000,120.466172984925000
T0511302049,屏東縣,違規,新增建物,22.563976614958300,120.466212242356000
207113093003,第七河川分署,已知工程,工程施作,22.797739673355900,120.466774076346000
T0511306140,屏東縣,違規,其他,22.603894168731100,120.467323090810000
T0911309067,屏東縣,違規,其他,22.792113887367800,120.467678157529000
T0911304123,屏東縣,違規,其他,22.798126688150000,120.468377587154000
T1711308091,屏東縣,違規,其他,22.536074149747700,120.470326374981000
T0311308022,屏東縣,合法,其他,22.460625437339800,120.472029491916000
T0511302043,屏東縣,違規,其他,22.591222668925300,120.472814012443000
T0811308055,屏東縣,違規,新增建物,22.745200604643400,120.473299147114000
T0811301011,屏東縣,合法,其他,22.741613450291500,120.473478720799000
T0511304044,屏東縣,違規,其他,22.563986135095400,120.474411706426000
T0811307102,屏東縣,違規,傾倒廢棄物,22.719708639758500,120.474627145472000
T0111301016,屏東縣,違規,新增建物,22.689889524094300,120.475843058884000
T0111303061,屏東縣,合法,新增建物,22.671977382777000,120.475994825975000
T0511301025,屏東縣,違規,其他,22.574565367991500,120.476523221018000
T0511306141,屏東縣,違規,其他,22.599057016514900,120.476576220810000
T0311303007,屏東縣,違規,傾倒廢棄物,22.433609351607800,120.477673749117000
T0511309056,屏東縣,違規,新增建物,22.579075284925300,120.479405542730000
T0811306029,屏東縣,違規,新增建物,22.722618880456300,120.479978964131000
T0311307036,屏東縣,違規,堆置土石方,22.459995266670600,120.480989036984000
T0111308062,屏東縣,合法,整地,22.674413361232300,120.481289669635000
T0511302052,屏東縣,違規,新增建物,22.555041126456300,120.481772482698000
T0511301022,屏東縣,違規,其他,22.601259302846900,120.483088175741000
T0811305110,屏東縣,合法,新增建物,22.731905524945500,120.484905626101000
T0111302031,屏東縣,合法,整地,22.650345417706500,120.484915790160000
20711301003,第七河川分署,合法,其他,22.785617663017100,120.485208827533000
T0911302067,屏東縣,違規,堆置土石方,22.812417312835100,120.485344710029000
T0111308065,屏東縣,合法,新增建物,22.642992039907000,120.485514742677000
T0111302028,屏東縣,合法,整地,22.677822968029300,120.487386846667000
T0511302058,屏東縣,違規,新增建物,22.543707776633200,120.487748554618000
T0911301035,屏東縣,違規,新增建物,22.815075729672000,120.488807457384000
T0811301042,屏東縣,違規,新增建物,22.755323445192000,120.488962785597000
T0911302072,屏東縣,違規,新增建物,22.770813632048500,120.489304462676000
T0811302024,屏東縣,違規,其他,22.718000287331200,120.491381936275000
T0111301015,屏東縣,合法,其他,22.705590640985300,120.493407844872000
T0811302022,屏東縣,合法,其他,22.727764829122700,120.494155497374000
T0911301036,屏東縣,違規,堆置土石方,22.803460735749700,120.494889330931000
T0511302039,屏東縣,違規,其他,22.614817827010900,120.496982745474000
T0911302074,屏東縣,違規,新增建物,22.767756049183100,120.497406897957000
T0311311017,屏東縣,違規,堆置土石方,22.442414746552100,120.497757086577000
T0811303056,屏東縣,違規,新增建物,22.740116174731500,120.497782348614000
T0911304120,屏東縣,違規,其他,22.802791883959900,120.499100407673000
T2011302008,屏東縣,合法,其他,22.477731446871500,120.504008436117000
T1411308080,屏東縣,違規,新增建物,22.572697035329300,120.504769227078000
T0511303079,屏東縣,違規,新增建物,22.549135149724900,120.504929010563000
T0911301038,屏東縣,違規,其他,22.813410151936000,120.505741139204000
20711302019,第七河川分署,不屬於其管轄範圍,其他,22.556904262350500,120.505878777853000
T0511305054,屏東縣,違規,其他,22.596081339241000,120.507297199636000
AT2211310008,屏東縣,違規,其他開挖整地,22.346077578524700,120.374313476514000
T2211305001,屏東縣,違規,整地,22.347389553546900,120.374495216012000
AT2211308005,屏東縣,合法,其他,22.343562548058800,120.386134181866000
20711306006,第七河川分署,合法,其他,22.542785008822200,120.430648587951000
207113043001,第七河川分署,合法,魚塭,22.489223942567800,120.436287199052000
T1711306014,屏東縣,違規,其他,22.503631170494500,120.437985275161000
T1711305021,屏東縣,違規,其他,22.490051208170300,120.440846197414000
T1711308099,屏東縣,合法,其他,22.502215567383200,120.443943417582000
T1711309015,屏東縣,違規,其他,22.510831993616600,120.444729926208000
T1711308100,屏東縣,違規,其他,22.504375413279000,120.445317569326000
T1711308048,屏東縣,違規,整地,22.482444955801500,120.447708877076000
T0311306006,屏東縣,合法,整地,22.457886815329800,120.449973749514000
T1711301029,屏東縣,違規,新增建物,22.539612960368000,120.453103373391000
207113013004,第七河川分署,已知工程,工程施作,22.719575170891900,120.456029187120000
T1711301001,屏東縣,違規,其他,22.496185881834900,120.456246955584000
T0511306034,屏東縣,合法,作物變化,22.574074706761100,120.458254055430000
20711302002,第七河川分署,已知工程,工程施作,22.701600714792300,120.459031550836000
T0511308068,屏東縣,違規,其他,22.621774096413300,120.459221802109000
20711308006,第七河川分署,已知工程,工程施作,22.784981323475700,120.461048436459000
T0311301009,屏東縣,合法,整地,22.460019364952800,120.461124463039000
T0311312060,屏東縣,合法,新增建物,22.459726482369500,120.461494786396000
20711310001,第七河川分署,已知工程,工程施作,22.791750723232500,120.461708206286000
207113083002,第七河川分署,已知工程,工程施作,22.794415405218300,120.462274160850000
T1711302062,屏東縣,合法,其他,22.513601658121100,120.462386750311000
T0111311042,屏東縣,違規,新增建物,22.638580962982500,120.463019601989000
20711302017,第七河川分署,不屬於其管轄範圍,其他,22.493988294140600,120.463797308856000
207113123005,第七河川分署,已知工程,工程施作,22.794631648603100,120.463974997125000
20711309001,第七河川分署,合法,其他,22.487072609452300,120.464037161581000
T0111306134,屏東縣,違規,新增建物,22.639503158136200,120.465104227224000
T0511302045,屏東縣,違規,其他,22.585194660185200,120.466091782301000
20711308007,第七河川分署,已知工程,工程施作,22.792047453480300,120.466503185968000
T0511307116,屏東縣,違規,其他,22.578750773446400,120.467636550292000
20711309025,第七河川分署,不屬於其管轄範圍,其他,22.792113887367800,120.467678157529000
207113013016,第七河川分署,合法,其他,22.754832568390200,120.468693997541000
T1711305061,屏東縣,合法,其他,22.550863376026500,120.469238801271000
20711310002,第七河川分署,已知工程,工程施作,22.790273059827500,120.470264095559000
T1711308078,屏東縣,違規,新增建物,22.555583136547700,120.473637686645000
T0511307112,屏東縣,違規,其他,22.607955620326300,120.473967447574000
T0511304043,屏東縣,違規,新增建物,22.561995549153300,120.476716342680000
T0311306009,屏東縣,合法,移除水域(漁塭或水塘),22.460321263858800,120.482541180875000
T0311303003,屏東縣,違規,其他,22.483068556582600,120.484808158696000
T0911309062,屏東縣,違規,其他,22.816607556228000,120.484811351964000
T0911304118,屏東縣,違規,其他,22.812450250653400,120.485968458285000
T0511302040,屏東縣,合法,作物變化,22.609250076786000,120.487539592949000
T0511304045,屏東縣,違規,新增建物,22.539366629541100,120.487912606882000
T0511306043,屏東縣,合法,新增建物,22.593244761083500,120.488232040351000
207113123008,第七河川分署,已知工程,工程施作,22.788778359582400,120.489842015104000
T0511306045,屏東縣,違規,新增建物,22.572910880561800,120.490239748712000
T0511310066,屏東縣,違規,新增建物,22.573190464901900,120.490253048714000
T0811302076,屏東縣,違規,其他,22.750906613356800,120.490772075325000
T1811308054,屏東縣,違規,其他,22.494672749035500,120.491632191627000
T0511308082,屏東縣,違規,新增建物,22.560435754334200,120.491678396901000
T0511302038,屏東縣,違規,新增建物,22.618799943852200,120.492790589552000
T0511304040,屏東縣,合法,整地,22.580928187983900,120.493051571342000
T0511310057,屏東縣,違規,新增建物,22.611603817756900,120.493060863557000
T0511306147,屏東縣,合法,整地,22.604592944856800,120.493329049162000
T0311312061,屏東縣,違規,新增建物,22.458320332781200,120.494583634422000
T0511307124,屏東縣,違規,新增建物,22.557091235558800,120.495727697079000
T0811308109,屏東縣,違規,其他,22.754972798348200,120.498788117372000
T0511306148,屏東縣,違規,其他,22.605009099953500,120.500099189444000
T0811305111,屏東縣,違規,新增建物,22.731505982862300,120.501007447234000
20711309006,第七河川分署,已知工程,工程施作,22.793232846895500,120.501362024110000
T0811306028,屏東縣,違規,其他,22.726114203807300,120.503655766563000
T0511307118,屏東縣,違規,其他,22.582803297169200,120.504715547453000
T0111307108,屏東縣,違規,新增建物,22.645015308802600,120.505785393097000
T0111305048,屏東縣,合法,整地,22.688038094315600,120.506569885701000
T1411308069,屏東縣,合法,作物變化,22.616623273558600,120.507380927809000
T1411307119,屏東縣,違規,新增建物,22.575658514898500,120.507672620818000
T1411305062,屏東縣,合法,其他,22.570131134368900,120.507729315738000
AT2211310007,屏東縣,違規,其他開挖整地,22.327309116601100,120.357134205803000
AT2211301002,屏東縣,合法,其他,22.331520311253300,120.363895868147000
T2211308001,屏東縣,違規,堆置土石方,22.347519546236200,120.374736607609000
T1711308098,屏東縣,違規,其他,22.506927026392400,120.439536311124000
T1711308096,屏東縣,違規,新增建物,22.517487165418100,120.444373072127000
T1711309003,屏東縣,違規,整地,22.483199431401800,120.447517371538000
T1711308086,屏東縣,合法,作物變化,22.541876569146800,120.451783641988000
T1711303001,屏東縣,合法,作物變化,22.491194326401200,120.451925838323000
T0111306030,屏東縣,合法,整地,22.666380516502500,120.452742290354000
T1711309001,屏東縣,違規,整地,22.484778586481500,120.453316506404000
T1711304004,屏東縣,合法,其他,22.542476263360100,120.453854986827000
T0311309008,屏東縣,合法,道路變化,22.457043321902200,120.455373571051000
T1711308073,屏東縣,違規,整地,22.554755969933200,120.456196213529000
20711304007,第七河川分署,不屬於其管轄範圍,其他,22.474525684516500,120.457969169584000
T1711303081,屏東縣,違規,新增建物,22.543352513724200,120.458434494259000
207113043002,第七河川分署,合法,其他,22.480256478622700,120.458791656518000
T1711303084,屏東縣,合法,移除水域(漁塭或水塘),22.524156829983200,120.459816796663000
20711305001,第七河川分署,合法,其他,22.702971215779100,120.461106222894000
T1711305024,屏東縣,違規,其他,22.485100671990200,120.461416618444000
T0511303076,屏東縣,違規,其他,22.563100617241500,120.461710359129000
T0511306040,屏東縣,違規,新增建物,22.575920422416200,120.461833575661000
T0511309059,屏東縣,違規,新增建物,22.562940330522800,120.462156277677000
T0511308075,屏東縣,違規,其他,22.569630351905200,120.465535604673000
T1711302051,屏東縣,違規,其他,22.559420717957000,120.467379546124000
T0511303068,屏東縣,違規,其他,22.607024869107800,120.467662467309000
T0111302030,屏東縣,違規,新增建物,22.649692902497300,120.468025746434000
T0511305052,屏東縣,違規,新增建物,22.587684222808800,120.468185429800000
T0311305026,屏東縣,合法,整地,22.462446352655600,120.468503712537000
T0511306039,屏東縣,違規,其他,22.583591344284100,120.468754830890000
T1811311049,屏東縣,違規,整地,22.505535277565500,120.468975059574000
T0111305112,屏東縣,合法,作物變化,22.671164804211800,120.470097162182000
T0511305049,屏東縣,合法,其他,22.604480545471100,120.470444515632000
207113123007,第七河川分署,合法,魚塭,22.778785207655400,120.471271939033000
T0511308077,屏東縣,違規,其他,22.558944221336000,120.471775267420000
T0511301027,屏東縣,違規,新增建物,22.560869496289300,120.474909766784000
T0111310054,屏東縣,違規,新增建物,22.635656253207800,120.475071448566000
T0511310059,屏東縣,合法,其他,22.593297842158000,120.475778309265000
20711304001,第七河川分署,已知工程,工程施作,22.789666171094600,120.477268374787000
T0511304034,屏東縣,違規,其他,22.609364020663400,120.477446619080000
T03113112003,屏東縣,合法,其他,22.454029365934800,120.478140527208000
T0511310062,屏東縣,違規,新增建物,22.557647731458300,120.478378913121000
T0311311006,屏東縣,合法,其他,22.433859812333400,120.478937816218000
T0111305115,屏東縣,違規,新增建物,22.636469927831000,120.479502544670000
T0111305113,屏東縣,合法,作物變化,22.667745203752500,120.480027911817000
T0911301040,屏東縣,合法,整地,22.794026445665200,120.480356847489000
T0911308215,屏東縣,合法,自然植被改變,22.801697943796600,120.480396772322000
21511305021,屏東縣,合法,其他,22.653623167904200,120.481035007363000
T0111309049,屏東縣,違規,新增建物,22.694021385562200,120.483500542719000
T1811303086,屏東縣,違規,其他,22.517124028414100,120.483781996009000
T1811302065,屏東縣,合法,整地,22.505074620734500,120.484352314007000
T0911309065,屏東縣,違規,堆置土石方,22.798486927541000,120.485130929559000
207113023009,第七河川分署,不屬於其管轄範圍,其他,22.524541154665300,120.485496008315000
T0811308059,屏東縣,違規,新增建物,22.738964061188800,120.485815930996000
20711303007,第七河川分署,不屬於其管轄範圍,其他,22.524791092534600,120.486209079882000
207113043018,第七河川分署,不屬於其管轄範圍,其他,22.526536140108200,120.488134757981000
T1811305063,屏東縣,合法,其他,22.526473062679700,120.488660221640000
T1811311047,屏東縣,違規,新增建物,22.526573342428800,120.489440405641000
T1811306016,屏東縣,違規,其他,22.507276871108700,120.490782123523000
T0811305122,屏東縣,違規,新增建物,22.755561843449900,120.491417294379000
T1811302064,屏東縣,違規,新增建物,22.508346543938200,120.493852910579000
T0911310069,屏東縣,違規,其他,22.818477001908700,120.493920469130000
T0811302021,屏東縣,合法,新增建物,22.735119602428900,120.493926424340000
T0511305050,屏東縣,違規,其他,22.616272750737500,120.494963504966000
T1411306046,屏東縣,合法,整地,22.565692142669200,120.496505804400000
T0811302077,屏東縣,合法,整地,22.751225702496200,120.496952365392000
T0111309050,屏東縣,合法,其他,22.653345284804700,120.499004340424000
T1411302053,屏東縣,違規,新增建物,22.571050972547300,120.499358362212000
T0911301037,屏東縣,違規,其他,22.804482513361200,120.499475367922000
T0911309066,屏東縣,違規,其他,22.803677431379000,120.499722279107000
T1811308103,屏東縣,違規,其他,22.510514845164300,120.499911205306000
T1711302061,屏東縣,違規,傾倒廢棄物,22.507909528012700,120.438344016609000
T1711308045,屏東縣,違規,其他,22.491027286828500,120.439150101496000
207113013010,第七河川分署,違規,違建,22.648258056924600,120.443223381795000
T1711308095,屏東縣,違規,其他,22.520608886264700,120.444199820560000
T1711308049,屏東縣,違規,整地,22.479949765726900,120.446286138641000
T1711305030,屏東縣,違規,新增建物,22.536765507825900,120.447736930530000
T0311301006,屏東縣,違規,堆置土石方,22.459446857013500,120.454532829918000
207113023004,第七河川分署,已知工程,工程施作,22.762066732899200,120.455993886254000
20711306003,第七河川分署,已知工程,工程施作,22.478195897952500,120.457011720143000
207113073002,第七河川分署,合法,其他,22.696138631567800,120.457185282809000
T1711307047,屏東縣,違規,堆置土石方,22.545023603628000,120.457941184697000
T1711310068,屏東縣,違規,整地,22.544841074241900,120.458483250553000
T1711307121,屏東縣,違規,其他,22.555749323866400,120.459855980899000
T0511302036,屏東縣,違規,其他,22.604168926296900,120.460189992255000
207113123006,第七河川分署,已知工程,工程施作,22.788927962800800,120.460630232202000
T0511310063,屏東縣,違規,新增建物,22.564391064536300,120.460695148792000
T1711306004,屏東縣,違規,其他,22.484474722837500,120.461235350946000
T0511308074,屏東縣,合法,整地,22.567857258909100,120.462602012813000
207113073005,第七河川分署,合法,其他,22.506813773798200,120.463074187327000
T1711302057,屏東縣,違規,其他,22.539750002089400,120.463274367191000
20711309002,第七河川分署,合法,其他,22.746587516405300,120.463837692146000
20711309022,第七河川分署,不屬於其管轄範圍,其他,22.490472421688000,120.464299412276000
T0511301024,屏東縣,違規,其他,22.586041276889600,120.466160547025000
T0111310053,屏東縣,違規,新增建物,22.648789252411000,120.468061445730000
207113123004,第七河川分署,合法,其他,22.803471553194900,120.468199522560000
T1811309005,屏東縣,違規,其他,22.493460361223200,120.470566277753000
T0311307034,屏東縣,違規,堆置土石方,22.478913309220100,120.470604408339000
207113043007,第七河川分署,已知工程,工程施作,22.789188070475500,120.477328972947000
T0311308021,屏東縣,違規,堆置土石方,22.460715603843400,120.477765897276000
207113013013,第七河川分署,合法,其他,22.521911360343700,120.477829361515000
T0111301019,屏東縣,違規,新增建物,22.631612187557000,120.477842857949000
T0911308105,屏東縣,違規,其他,22.768287785598400,120.478384682992000
T0111306132,屏東縣,違規,新增建物,22.647843548964000,120.479312657648000
T0111310055,屏東縣,違規,堆置土石方,22.630277977052600,120.479421068228000
T0511305058,屏東縣,合法,整地,22.572930989554600,120.480771089841000
T0911309069,屏東縣,違規,堆置土石方,22.796996015302500,120.481990820562000
T0811304030,屏東縣,合法,其他,22.726512180449200,120.482061661758000
T0511308089,屏東縣,合法,其他,22.539396728484800,120.482326305614000
T0811306027,屏東縣,合法,新增建物,22.727771080365200,120.482873351900000
T0311307040,屏東縣,合法,其他,22.458670355858400,120.483524482314000
T0511308094,屏東縣,違規,新增建物,22.531341063985800,120.483843999995000
T0511309054,屏東縣,違規,新增建物,22.606600286663000,120.483953294714000
20711308010,第七河川分署,已知工程,工程施作,22.788745359443800,120.483996752194000
T0911301041,屏東縣,違規,新增建物,22.760290451361900,120.484306811507000
T0511304035,屏東縣,合法,其他,22.611500298584700,120.484391370954000
T0111308066,屏東縣,違規,新增建物,22.638126432625900,120.486160002785000
T0811301014,屏東縣,合法,其他,22.731246404085000,120.490487046408000
T0311302011,屏東縣,違規,傾倒廢棄物,22.457155901764500,120.492050753528000
T1811307035,屏東縣,違規,新增建物,22.492417500812800,120.492458661185000
T0911304119,屏東縣,違規,其他,22.809185134179900,120.492608441333000
T0511303074,屏東縣,違規,其他,22.593183885985400,120.493248776154000
T0911304086,屏東縣,違規,新增建物,22.834861366702800,120.494283418371000
T0511311044,屏東縣,違規,其他,22.602708533371400,120.494720595349000
T0311302010,屏東縣,違規,新增建物,22.462575875708200,120.496475221239000
T0111311038,屏東縣,違規,新增建物,22.704480263729500,120.496735537093000
T0111306032,屏東縣,合法,道路變化,22.658612184977500,120.498196163435000
T0911308220,屏東縣,違規,新增建物,22.774128016608100,120.499680894286000
T0811309012,屏東縣,違規,新增建物,22.724976352694200,120.500037148348000
T0511303071,屏東縣,違規,新增建物,22.607135069368700,120.500626531275000
T0511310058,屏東縣,違規,新增建物,22.605321041631200,120.501069442468000
