變異點編號,權責單位,查證結果,變異類型,latitude,longitude
P1911303072,雲林縣,違規,堆置土石方,23.616697799677400,120.139327562136000
P1811305015,雲林縣,違規,堆置土石方,23.631906209133300,120.149004651480000
P1811305012,雲林縣,違規,新增建物,23.637199377343500,120.150489860588000
P1911305109,雲林縣,合法,其他,23.543788858902800,120.151031843689000
P1811305013,雲林縣,合法,新增建物,23.636362978768800,120.151369127033000
P1911303100,雲林縣,合法,其他,23.559375174286800,120.153575611809000
P1911306031,雲林縣,合法,其他,23.539777915606500,120.153591789625000
P1911301043,雲林縣,違規,堆置土石方,23.575913647160400,120.153704726494000
P1911305108,雲林縣,違規,新增建物,23.547993709695200,120.154094416031000
P1911303099,雲林縣,合法,其他,23.560541828003700,120.154438665007000
P1811303045,雲林縣,違規,其他,23.643926235043500,120.154794586990000
P1811305014,雲林縣,違規,新增建物,23.632608837391900,120.154962885239000
P1911301033,雲林縣,違規,傾倒廢棄物,23.628037123775100,120.156784157151000
P1911309008,雲林縣,合法,新增建物,23.631543799409700,120.157873041824000
P1911305044,雲林縣,違規,堆置土石方,23.576137127832000,120.158250556518000
P1911301039,雲林縣,違規,新增建物,23.610527175549800,120.158503356199000
P1911301045,雲林縣,違規,傾倒廢棄物,23.574832104095800,120.158858716798000
P1811304012,雲林縣,合法,作物變化,23.654210634029600,120.159794312180000
P1911305038,雲林縣,違規,堆置土石方,23.588398746128200,120.160893061174000
P1911304025,雲林縣,違規,其他,23.621928732780500,120.160893944111000
P1911303048,雲林縣,違規,其他,23.623808453112300,120.160895821304000
P1911302045,雲林縣,合法,整地,23.588022555006600,120.161081836794000
P1911308006,雲林縣,違規,傾倒廢棄物,23.619436591888600,120.161558257675000
P1911301044,雲林縣,違規,其他,23.587627507499500,120.161783793270000
P1911303103,雲林縣,合法,其他,23.562903947257900,120.162240306746000
P1811308002,雲林縣,合法,新增建物,23.678626623560400,120.163392589477000
P1911302030,雲林縣,合法,整地,23.626027413063100,120.163513386205000
P1911302039,雲林縣,合法,整地,23.609064999525800,120.163652055643000
P1811301018,雲林縣,違規,堆置土石方,23.673971471793800,120.164790362715000
P1911301035,雲林縣,違規,新增建物,23.615147677863500,120.165512333756000
P1811304005,雲林縣,違規,堆置土石方,23.675774621617000,120.166239959879000
P1811305008,雲林縣,違規,堆置土石方,23.676112589718700,120.166935819838000
P1911305040,雲林縣,違規,堆置土石方,23.579525410325600,120.167153756443000
P1811307010,雲林縣,違規,新增建物,23.680383166686000,120.167211767279000
P1811301025,雲林縣,違規,堆置土石方,23.664150901897500,120.167245266396000
P1911305043,雲林縣,違規,其他,23.573586254675000,120.167651668701000
P1911305029,雲林縣,違規,其他,23.607045474352600,120.168491578673000
P1811304009,雲林縣,合法,整地,23.671396464180900,120.168877448905000
P1911305039,雲林縣,合法,整地,23.580215108109200,120.168903272547000
P1911301037,雲林縣,違規,傾倒廢棄物,23.617683406643900,120.169631726350000
P1911305042,雲林縣,違規,堆置土石方,23.580815435870300,120.169777267276000
P1911308005,雲林縣,合法,新增建物,23.602905402986200,120.169854992253000
P1911306021,雲林縣,合法,新增建物,23.582548359317400,120.169995667206000
