變異點編號,權責單位,查證結果,變異類型,latitude,longitude
20210911006,第二河川局,已知工程,工程施作,24.80928,121.01366
AO0210908002,新竹市,合法,非農業核准開發案件,24.73718,120.89213
O0210903001,新竹市,違規,傾倒廢棄物、土,24.81280,120.91526
AO0210906013,新竹市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.73956,120.92559
80110906024,新竹市,合法,整地,24.73704,120.93151
O0210901002,新竹市,合法,其他,24.74024,120.88974
AO0210912001,新竹市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.73912,120.91583
O0210906003,新竹市,合法,其他,24.81352,120.94017
AO0110906003,新竹市,合法,其他,24.76794,120.98351
O0210906001,新竹市,違規,新增建物,24.74673,120.92917
AO0210906008,新竹市,合法,其他,24.75991,120.94004
AO0110906001,新竹市,合法,其他,24.78619,120.97482
202109113007,第二河川局,已知工程,工程施作,24.82065,120.99340
O0310910001,新竹市,合法,整地,24.84134,120.91859
O0210912001,新竹市,合法,整地,24.78833,120.92334
AO0210906018,新竹市,違規,違規農業使用,24.73005,120.93390
O0210904005,新竹市,合法,其他,24.80660,120.94395
AO0310903001,新竹市,合法,其他,24.79161,120.95948
O0210910003,新竹市,違規,整地,24.81396,120.91217
O0210904004,新竹市,合法,其他,24.82109,120.91735
O0210904001,新竹市,合法,其他,24.72657,120.91978
AO0210906014,新竹市,合法,其他,24.73982,120.92619
AO0210907004,新竹市,違規,其他開挖整地,24.75931,120.93917
AO0210905006,新竹市,合法,其他,24.77850,120.95227
80110906030,新竹市,合法,新增建物,24.75070,120.96007
O0110907003,新竹市,合法,移除水域(漁塭或水塘),24.80263,121.01350
O0210905003,新竹市,合法,其他,24.81112,120.91302
AO0210906021,新竹市,合法,其他,24.71911,120.91756
AO0210906006,新竹市,合法,其他,24.77690,120.93309
AO0210906019,新竹市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.73438,120.93587
AO0210906010,新竹市,合法,其他,24.76195,120.94372
AO0210905012,新竹市,合法,其他,24.74722,120.94669
AO0210906012,新竹市,合法,非農業核准開發案件,24.75070,120.95990
AO0110909001,新竹市,違規,其他開挖整地,24.78369,120.97850
O0210901001,新竹市,合法,其他,24.73400,120.88129
80110908005,新竹市,違規,其他,24.73719,120.89229
AO0210907005,新竹市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.73905,120.91262
O0210910004,新竹市,違規,整地,24.79517,120.91868
O0210911003,新竹市,合法,新增建物,24.81805,120.92515
AO0210906016,新竹市,違規,其他開挖整地,24.74041,120.92970
AO0210908003,新竹市,合法,非農業核准開發案件,24.73765,120.93266
AO0210902003,新竹市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.75375,120.95501
AO0210901005,新竹市,合法,非農業核准開發案件,24.74222,120.90981
AO0210909006,新竹市,違規,其他開挖整地,24.72381,120.91839
O0310906004,新竹市,合法,其他,24.81454,120.94522
AO0210901004,新竹市,合法,其他,24.76558,120.95181
AO0210904004,新竹市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.74555,120.95323
AO0110901001,新竹市,合法,其他,24.78208,120.97759
O0110901008,新竹市,合法,自然植被改變,24.80726,120.99181
O0210908001,新竹市,合法,其他,24.73739,120.89110
O0210901005,新竹市,合法,其他,24.73090,120.91794
O0310902001,新竹市,違規,新增建物,24.82565,120.92098
AO0210901002,新竹市,合法,其他,24.77439,120.92332
AO0210905004,新竹市,合法,其他,24.78704,120.93184
AO0210906020,新竹市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.74501,120.95405
O0210908002,新竹市,合法,整地,24.74130,120.90153
O0210906002,新竹市,合法,其他,24.73439,120.93603
202109093001,第二河川局,已知工程,工程施作,24.82144,120.99447
O0110910006,新竹市,合法,其他,24.80079,121.02202
80110905024,新竹市,合法,其他,24.76848,120.93683
202109103007,第二河川局,合法,其他,24.84440,120.94237
AO0310904001,新竹市,合法,其他,24.79187,120.95936
O0210901003,新竹市,合法,其他,24.74428,120.90253
O0210904003,新竹市,違規,傾倒廢棄物、土,24.81705,120.91349
AO0210909003,新竹市,合法,平地範圍,24.76937,120.91764
21510909016,新竹市,合法,已取得排水計畫書核定函,24.80879,120.98986
AO0210904003,新竹市,合法,平地範圍,24.72685,120.91511
AO0210903002,新竹市,違規,其他開挖整地,24.73587,120.91639
O0210901010,新竹市,違規,新增建物,24.79383,120.92935
AO0210905007,新竹市,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.76847,120.93667
80110905025,新竹市,合法,其他,24.76804,120.93762
AO0110906002,新竹市,違規,超限利用,24.78664,120.96499
