變異點編號,權責單位,查證結果,變異類型,latitude,longitude
K0210905016,苗栗縣,違規,新增建物,24.45142,120.64752
K0210909002,苗栗縣,違規,其他,24.42555,120.65707
AK0310906026,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.46308,120.66770
AK0210902143,苗栗縣,違規,其他開挖整地,24.44082,120.67978
AK0310902029,苗栗縣,合法,無道路可到達,24.47512,120.68407
AK0310903032,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.44903,120.68822
K0210902025,苗栗縣,違規,傾倒廢棄物、土,24.38550,120.68849
AK0310901045,苗栗縣,合法,其他,24.49875,120.69165
AK0310912040,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.48210,120.70174
AK0310906021,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.49684,120.70313
AK0210903132,苗栗縣,違規,其他開挖整地,24.40808,120.70937
K0210908010,苗栗縣,合法,其他,24.41350,120.71232
AK0310912075,苗栗縣,合法,無道路可到達,24.53054,120.71472
AK0310901049,苗栗縣,合法,無道路可到達,24.50735,120.71476
AK1210901129,苗栗縣,違規,違規農業使用,24.58949,120.71544
AK0310910013,苗栗縣,合法,無道路可到達,24.49225,120.71549
K0310901006,苗栗縣,合法,整地,24.46821,120.71612
AK0210912242,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.40408,120.71962
AK0310902050,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.52936,120.72249
AK0310912079,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.52672,120.72352
AK1210909075,苗栗縣,違規,堆積土石,24.58561,120.72689
AK0310911042,苗栗縣,合法,無道路可到達,24.54379,120.72877
AK0310906039,苗栗縣,違規,違規農業使用,24.54474,120.72893
AK0310910021,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.50263,120.74810
AK0610912034,苗栗縣,違規,其他開挖整地,24.40338,120.75171
AK1210905173,苗栗縣,合法,其他,24.58262,120.76005
AK0610901016,苗栗縣,合法,其他,24.39530,120.76627
AK0710912183,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.55815,120.76737
AK0710904079,苗栗縣,合法,其他,24.50896,120.76898
AK0710912188,苗栗縣,合法,其他,24.53644,120.77458
K0710912058,苗栗縣,合法,作物變化,24.51509,120.77697
AK0710905142,苗栗縣,合法,其他,24.54497,120.77975
AK0610905022,苗栗縣,違規,違規農業使用,24.40808,120.78264
