變異點編號,權責單位,查證結果,變異類型,latitude,longitude,created,modified
21011503007,第十河川分署,已知工程,工程施作,25.095457380530400,121.703338434015000,"2026-03-26 02:00:05",
80111504025,基隆市,非違規,軍事用地,25.190665584630700,121.784774737299000,"2026-04-24 02:00:09",
AC0111503004,基隆市,非違規,治山防災工程,25.139176011091300,121.802231667638000,"2026-04-02 02:00:07",
AC0111503005,基隆市,非違規,平地範圍,25.136738681861900,121.801771257283000,"2026-04-02 02:00:07",
AC0111504007,基隆市,非違規,無道路可到達,25.133566203219000,121.792052738490000,"2026-04-23 02:00:09",
AC0111504008,基隆市,非違規,其他,25.139076578662900,121.755012704558000,"2026-04-22 02:00:06","2026-04-23 02:00:09"
AC0111505004,基隆市,非違規,其他,25.140396988737400,121.759405834712000,"2026-05-14 02:00:05",
AC0111505010,基隆市,非違規,查無變異點位置,25.158626142237800,121.773582407891000,"2026-05-28 02:00:06",
AC0111506009,基隆市,非違規,其他,25.139623064191500,121.787769182231000,"2026-06-09 02:00:05",
AC0111506010,基隆市,非違規,其他,25.136725112080300,121.753748974702000,"2026-06-09 02:00:05",
AC0211503001,基隆市,非違規,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),25.139320141706000,121.682323475718000,"2026-03-28 02:00:05",
AC0211503002,基隆市,違規,修建道路或溝渠(含鐵、公路),25.074601041575400,121.687786339082000,"2026-04-08 02:00:07",
AC0211503003,基隆市,非違規,治山防災工程,25.096269633170700,121.697826742743000,"2026-03-31 02:00:06",
AC0211504001,基隆市,非違規,休閒農業開發案件,25.141032367207500,121.684664116911000,"2026-04-22 02:00:06",
AC0211504002,基隆市,非違規,其他,25.119658666665100,121.714295804270000,"2026-04-17 02:00:06",
AC0211504003,基隆市,非違規,其他,25.097704411933000,121.675110069220000,"2026-04-17 02:00:06",
AC0211504004,基隆市,非違規,其他,25.092672007815800,121.703556967430000,"2026-04-23 02:00:09",
AC0211504005,基隆市,非違規,其他,25.093985014437100,121.720973697764000,"2026-04-22 02:00:06",
AC0211504006,基隆市,非違規,自然裸露地,25.089118639985500,121.724578555362000,"2026-04-22 02:00:06",
AC0211505001,基隆市,非違規,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),25.140874147577900,121.685932906494000,"2026-05-19 02:00:06",
AC0211505002,基隆市,違規,其他開挖整地,25.134267836348900,121.696293261187000,"2026-05-14 02:00:05",
AC0211505003,基隆市,非違規,其他,25.074430050848200,121.686947737691000,"2026-05-14 02:00:05",
AC0211506003,基隆市,非違規,其他,25.109283417034600,121.690783885346000,"2026-06-12 02:00:08",
AC0211506004,基隆市,非違規,其他,25.104919080596500,121.692222369165000,"2026-06-12 02:00:08",
AC0211506005,基隆市,非違規,其他,25.107994942797400,121.725001834476000,"2026-06-13 02:00:05",
AC0211506006,基隆市,非違規,其他,25.091080766050200,121.662598339216000,"2026-06-09 02:00:05",
AC0211506007,基隆市,非違規,其他,25.090255895515200,121.721044355238000,"2026-06-12 02:00:08",
AC0211506008,基隆市,非違規,其他,25.089502027551500,121.722499104708000,"2026-06-12 02:00:08",
AC0311503008,基隆市,非違規,非農業核准開發案件,25.107875190827500,121.750383083636000,"2026-03-27 02:00:05",
AC0311504013,基隆市,非違規,非農業核准開發案件,25.103529468953200,121.746073201855000,"2026-04-17 02:00:06",
AC0311504014,基隆市,非違規,其他,25.102501239490300,121.735357293535000,"2026-04-17 02:00:06","2026-05-07 02:00:05"
AC0311504015,基隆市,非違規,非農業核准開發案件,25.107313698748200,121.750750251048000,"2026-04-17 02:00:06",
AC0411504016,基隆市,非違規,非農業核准開發案件,25.112850564754000,121.744602002487000,"2026-05-15 02:00:05",
AC0511503006,基隆市,非違規,其他,25.157643440934600,121.730757964715000,"2026-03-28 02:00:05",
AC0511504009,基隆市,非違規,平地範圍,25.158907631940300,121.719777175657000,"2026-04-16 02:00:09",
AC0511504010,基隆市,非違規,平地範圍,25.133970302637400,121.737460201039000,"2026-04-16 02:00:09",
AC0511505005,基隆市,非違規,其他,25.157635950573700,121.730671731420000,"2026-05-14 02:00:05",
AC0611501001,基隆市,非違規,非農業核准開發案件,25.151873632761000,121.717574141032000,"2026-01-28 02:00:04",
AC0611503007,基隆市,非違規,非農業核准開發案件,25.122325431222300,121.716992548845000,"2026-04-02 02:00:07",
AC0611504011,基隆市,非違規,非農業核准開發案件,25.137527345427400,121.709382158222000,"2026-04-17 02:00:06",
AC0611504012,基隆市,非違規,其他,25.128878197415900,121.715247829318000,"2026-04-17 02:00:06",
AC0611505006,基隆市,非違規,查無變異點位置,25.125714322584500,121.717885838607000,"2026-05-14 02:00:05",
AC0611505007,基隆市,非違規,查無變異點位置,25.122139593810600,121.716960709961000,"2026-05-14 02:00:05",
AC0611505008,基隆市,非違規,查無變異點位置,25.116965555312600,121.728762397913000,"2026-05-14 02:00:05",
AC0611506011,基隆市,違規,其他開挖整地,25.166206310256900,121.706465539923000,"2026-06-05 02:00:10",
AC0611506012,基隆市,非違規,查無變異點位置,25.146122597389400,121.690232297862000,"2026-06-05 02:00:10",
AC0611506013,基隆市,非違規,其他,25.143333015600500,121.703885895935000,"2026-06-05 02:00:10",
AC0611506014,基隆市,非違規,其他,25.129067467871100,121.717643483551000,"2026-06-05 02:00:10",
AC0611506015,基隆市,違規,整坡作業,25.142557041178700,121.708545377162000,"2026-06-05 02:00:10",
AC0711503009,基隆市,非違規,非農業核准開發案件,25.134436107604700,121.764260948289000,"2026-03-26 02:00:05",
AC0711503010,基隆市,非違規,非農業核准開發案件,25.121082758501400,121.767064622585000,"2026-03-26 02:00:05","2026-04-04 02:00:06"
AC0711503011,基隆市,違規,堆積土石,25.117596606493700,121.796021716418000,"2026-03-28 02:00:05",
AC0711504017,基隆市,違規,堆積土石,25.125654590017700,121.779114421393000,"2026-05-12 02:00:06",
AC0711504018,基隆市,違規,其他開挖整地,25.114913711530700,121.759283610497000,"2026-05-09 02:00:08",
AC0711504019,基隆市,非違規,非農業核准開發案件,25.121403560744500,121.763719606818000,"2026-05-09 02:00:08",
AC0711504020,基隆市,違規,其他開挖整地,25.121781227578300,121.756487666926000,"2026-05-14 02:00:05",
AC0711505009,基隆市,非違規,非農業核准開發案件,25.114618078248500,121.752484142863000,"2026-05-16 02:00:06",
AC0711506016,基隆市,非違規,其他,25.125132414548300,121.782112366320000,"2026-06-17 02:00:05",
AC0711506017,基隆市,非違規,其他,25.125636169874200,121.782834771486000,"2026-06-17 02:00:05",
AC0711506021,基隆市,非違規,非農業核准開發案件,25.128157301179500,121.769605676590000,"2026-06-06 02:00:09",
AC0711506023,基隆市,非違規,其他,25.128138756465000,121.786268559219000,"2026-06-17 02:00:05",
AC0711506024,基隆市,非違規,非農業核准開發案件,25.111783864147500,121.758262648476000,"2026-06-17 02:00:05",
C0111504003,基隆市,非違規,軍事用地,25.190482829115200,121.784562724063000,"2026-04-24 02:00:09",
